,meanscell_abundance_w_sf_0,meanscell_abundance_w_sf_1,meanscell_abundance_w_sf_2,meanscell_abundance_w_sf_3,meanscell_abundance_w_sf_4,meanscell_abundance_w_sf_5,meanscell_abundance_w_sf_6,meanscell_abundance_w_sf_7,meanscell_abundance_w_sf_8,meanscell_abundance_w_sf_9,meanscell_abundance_w_sf_10,meanscell_abundance_w_sf_11,meanscell_abundance_w_sf_12,meanscell_abundance_w_sf_13,meanscell_abundance_w_sf_14,meanscell_abundance_w_sf_15,meanscell_abundance_w_sf_16,meanscell_abundance_w_sf_17,meanscell_abundance_w_sf_18,meanscell_abundance_w_sf_19,meanscell_abundance_w_sf_20,meanscell_abundance_w_sf_21,meanscell_abundance_w_sf_22,meanscell_abundance_w_sf_23,meanscell_abundance_w_sf_24,meanscell_abundance_w_sf_25,meanscell_abundance_w_sf_26
cellid_000116654-1_4,0.3644003,0.8553555,0.37274507,0.32839215,0.36544013,0.41043517,0.91612124,0.39745238,0.2675021,0.42200187,0.53262514,0.40456998,0.4470167,0.593623,0.3331063,0.41591358,0.40683234,0.32881314,0.4049184,0.38213775,0.4172666,0.42207396,0.27843928,0.5736458,0.33430982,0.307177,0.36702165
cellid_000116658-1_4,0.4589507,0.41450456,0.41753158,0.5916632,0.3669521,0.38979888,1.9781556,0.4616059,0.3779037,0.5832801,0.5712865,0.54306394,0.48120782,0.74866945,0.5899193,0.46174428,0.35496008,0.4500724,0.34293458,0.48643982,0.58102834,0.484164,0.3101439,0.63513726,0.376633,0.32447824,0.39287555
cellid_000116663-1_4,0.45942107,0.1575188,0.281867,0.3521671,0.2711888,0.3730619,1.9636742,0.22669354,0.1892566,0.32109687,0.37234104,0.34276542,0.28981036,0.2520547,0.22177109,0.20814605,0.29984725,0.3981139,0.24157952,0.27074748,0.29187652,0.41088238,0.23012677,0.72366333,0.26644725,0.19878417,0.28124672
cellid_000116667-1_4,0.26314372,0.41796905,0.26206693,0.3396608,0.21613616,0.34767884,1.6817824,0.35401034,0.29038015,0.3938023,0.33876663,0.37421054,0.3430809,0.37619716,0.31763154,0.27077714,0.34154373,0.25346816,0.2682434,0.27567106,0.29640204,0.3511584,0.22494097,0.5502633,0.29539227,0.24741958,0.334766
cellid_000116671-1_4,0.08762724,2.7396107,0.18357974,0.07878076,0.0752227,0.059283704,0.07856407,0.13328543,0.066216044,0.14663261,0.14845233,0.18240486,0.14859894,0.16139683,0.13587922,0.37359992,0.13129263,0.124624796,0.109913,0.108407326,0.16431476,0.08438189,0.03403792,0.16703941,0.06748119,0.05754836,0.7208437
cellid_000116685-1_4,0.6867591,0.20011814,0.43401036,0.5666209,0.43293297,0.52679336,1.3641101,0.6152923,0.3863514,0.5141733,0.52746636,0.37315384,0.55423045,0.339129,0.5896667,0.3001323,0.637067,0.55497,0.5371469,0.58668005,0.40154675,0.7896426,0.7171603,1.0311058,0.47025958,0.42816952,0.4098019
cellid_000116687-1_4,0.32743827,6.691234,0.44291964,0.29315177,0.27526835,0.35330555,0.53452826,0.43098447,0.3074057,0.4774294,0.47898257,0.4249634,0.48979348,0.5105307,0.34776133,1.4661745,0.36411,0.34433088,0.3143369,0.30490935,0.5569016,0.4317871,0.29555255,0.47026607,0.31121522,0.4853919,0.67644995
cellid_000116695-1_4,0.29699588,1.1255507,0.23984116,0.42001468,0.28149366,0.33009288,0.4707294,0.2927839,0.20386867,0.36619583,0.27898112,0.29821956,0.2891355,0.34596813,0.3818027,0.31175208,0.26920965,0.27088678,0.24250387,0.26101273,0.36038703,0.33069336,0.2325943,0.5241305,0.27399185,0.25110713,0.33486557
cellid_000116706-1_4,0.042389426,0.9600895,0.091561295,0.09265497,0.050973058,0.045206018,0.07295109,0.11340746,0.055530205,0.16190654,0.06391875,0.25450552,0.084912606,0.10179466,0.05138222,0.55374026,0.0973772,0.05215324,0.06478162,0.06914778,0.22056083,0.04475256,0.021417549,0.12401144,0.060231104,0.03311465,0.09953149
cellid_000116711-1_4,0.13839817,0.08324939,0.15658744,0.25255355,0.12124719,0.22438763,0.24432184,0.25093928,0.13676229,0.25390258,0.17602418,0.13984856,0.15050259,0.25495332,0.1832436,0.19444634,0.17599428,0.15294619,0.12647457,0.17433925,0.18952699,0.18106616,0.06741438,0.1945476,0.12749387,0.078748375,0.11847339
cellid_000116723-1_4,0.031232102,0.09524378,0.13869907,0.05751347,0.06000727,0.040365048,0.08002179,0.1174506,0.029707916,0.08588042,0.104849555,0.106273584,0.09354207,0.090997525,0.04485839,0.09858856,0.1103223,0.047554005,0.064906485,0.07096549,0.17603317,0.03273555,0.025120413,0.092673995,0.051258434,0.05284921,0.44763944
cellid_000116724-1_4,0.09100819,0.5246528,0.17203027,0.08201699,0.15478225,0.085052125,0.10905141,0.16637947,0.052975245,0.13210575,0.16948289,0.22630773,0.13182782,0.14545895,0.08303553,1.0127395,0.12023525,0.09412077,0.08130946,0.07320202,0.3309416,0.05861281,0.044533506,0.19857477,0.06569037,0.07085176,1.7585609
cellid_000116732-1_4,0.26376697,0.26719376,0.3291516,0.36897,0.26971117,0.25640428,1.1126783,0.579574,0.22247411,0.3959687,0.3994797,0.34234497,0.272541,0.24018587,0.38111043,0.21097465,0.29118544,0.28404185,0.53848153,0.23396154,0.31479546,0.3619793,0.098160274,0.96928525,0.23184736,0.32615566,0.5087884
cellid_000116741-1_4,2.3218305,0.32226607,0.43444812,0.6984227,0.5617726,0.85152453,1.3899562,0.45424572,0.6198233,0.6325617,0.590817,0.4612728,0.531678,0.4607593,0.7429798,0.3272456,0.5312563,0.51494974,0.6590706,0.7255205,0.44498986,1.0855429,0.81532896,0.4303314,0.50889254,0.34222752,0.26443008
cellid_000116746-1_4,0.29416236,1.0234152,0.30304053,0.3197629,0.27428856,0.30224302,0.47712815,0.33249798,0.257125,0.3796116,0.4082306,0.78754675,0.29614684,0.36779535,0.31356716,0.34796393,0.39437038,0.39271215,0.36005044,0.2715669,0.46000102,0.27252978,0.265264,0.38254234,0.2826603,0.3009974,0.4658604
cellid_000116751-1_4,0.02567914,0.17702292,0.12959707,0.039961286,0.04986552,0.040990766,0.059621796,0.05893813,0.026618194,0.08116369,0.070562266,0.41243443,0.0694792,0.19067258,0.0353765,0.11207625,0.06559803,0.05825608,0.033232983,0.04478204,0.23970875,0.03181685,0.03480856,0.059387103,0.052043986,0.061654534,0.22277574
cellid_000116752-1_4,0.6129782,0.18755765,0.33419266,0.44404185,0.38170025,0.39462882,0.8082101,0.39945415,0.23657663,0.5948899,0.37318316,0.35022366,0.36352718,0.27919614,0.5345981,0.24970955,0.31781492,0.3632701,0.37062478,0.40113342,0.33252352,0.5194069,0.30342016,0.47618458,0.32858893,0.25280645,0.32361886
cellid_000116754-1_4,0.06950419,2.8903604,0.14926404,0.12805241,0.10626329,0.09514843,0.14556712,0.18275027,0.07717362,0.16066764,0.18552801,0.16402103,0.13153534,0.17103115,0.094943866,0.98215777,0.14685619,0.12727045,0.08678732,0.117421955,0.17740174,0.09681301,0.061823867,0.17882627,0.07771258,0.09500353,0.26225284
cellid_000116763-1_4,0.81326956,0.09223157,0.22860059,0.19962262,0.24701622,0.21706048,0.7758748,0.22819957,0.26712406,0.3024515,0.33847535,0.2865727,0.23434265,0.21206409,0.3188182,0.11687788,0.28663948,0.22644787,0.19948114,0.33084652,0.2622844,0.31762984,0.14030606,0.28071794,0.18008871,0.1419587,0.12280703
cellid_000116765-1_4,0.06165084,0.8242629,0.49632302,0.11095466,0.088042736,0.079899356,0.08696706,0.17144525,0.062206592,0.15747288,0.13617428,0.466859,0.15582442,0.103091,0.08729251,0.5981728,0.13246557,0.09928794,0.07415382,0.08754648,0.24232869,0.06623085,0.084397055,0.12409316,0.15719493,0.09423559,0.48358563
cellid_000116769-1_4,0.06066699,0.4985258,0.21522285,0.07447167,0.09001115,0.078838274,0.09180412,0.12060363,0.046661858,0.16193432,0.1410775,0.4974936,0.16118215,0.17500728,0.093736745,0.50478435,0.13642588,0.06416512,0.05907312,0.07963902,0.19800471,0.08374974,0.07614826,0.13870296,0.0685124,0.10694931,0.8595823
cellid_000116771-1_4,0.031206634,0.092553236,0.11778229,0.0443699,0.049223863,0.045677405,0.06352163,0.090533115,0.04003326,0.11319358,0.09977299,0.13327633,0.09830527,0.065375514,0.0451028,0.057625324,0.08363636,0.05161425,0.03640235,0.04551605,0.26499057,0.03875195,0.023974158,0.052596897,0.03860972,0.050365057,1.025972
cellid_000116772-1_4,0.052690152,0.028695373,0.055872,0.03467086,0.04578951,0.07045372,0.04634018,0.06238917,0.033687204,0.07037508,0.10037198,0.065249026,0.06738058,0.06757672,0.04124596,0.08870487,0.05883893,0.064953394,0.04541938,0.03825916,0.062367894,0.041009814,0.033195816,0.089772865,0.044416126,0.034256835,0.034066323
cellid_000116773-1_4,0.09809537,0.06568131,0.113071546,0.11179187,0.13993602,0.103994265,0.16908368,0.20224096,0.07731154,0.20493083,0.1880241,0.114890136,0.11100576,0.12808219,0.14971393,0.09016823,0.17789882,0.07582154,0.081790484,0.12503357,0.1320719,0.09457472,0.10246022,0.2392455,0.061054453,0.08671059,0.03397704
cellid_000116786-1_4,0.3864628,0.06519422,0.23557672,0.14239211,0.2326554,0.13439974,0.47307912,0.19437382,0.3245106,0.21885844,0.22418974,0.531466,0.19406176,0.21114406,0.6605988,0.12132607,0.14990923,0.16021615,0.17342798,0.17636035,0.20156401,0.22992867,0.44523445,0.16216747,0.16066545,0.18313676,0.093692824
cellid_000116795-1_4,0.14310685,0.11617558,0.21120591,0.09954217,0.114727646,0.08446834,0.32668382,0.13406883,0.13473028,0.21625647,0.19521469,0.15605535,0.12686674,0.12198601,0.37867442,0.09703838,0.18106674,0.12547798,0.12706731,0.21835369,0.26425153,0.10366392,0.14350833,0.10280523,0.15082712,0.42613068,0.19578989
cellid_000116806-1_4,0.25010213,0.33516285,0.18380845,0.31636608,0.20100762,0.24163732,1.1289418,0.26706985,0.1667918,0.30850998,0.34887078,0.20479998,0.18248054,0.1650568,0.22115608,0.20976847,0.22792456,0.19133854,0.25367016,0.17206067,0.28565937,0.22803606,0.1468737,0.48746833,0.15226158,0.14732987,0.14871204
cellid_000116823-1_4,0.05053192,1.837529,0.14100966,0.11044634,0.103943564,0.082119204,0.09477676,0.23785584,0.07235357,0.19176953,0.20162117,0.2606058,0.10891904,0.2495508,0.10722676,1.2793919,0.13658565,0.119931415,0.08263109,0.10357985,0.2552655,0.06485044,0.059769455,0.10634085,0.06823072,0.09421035,0.21088505
cellid_000116825-1_4,0.069961734,1.119983,0.16934976,0.1956001,0.09805625,0.069505535,0.10958637,0.1591576,0.08816246,0.13829045,0.1671657,0.22350684,0.12007469,0.2371078,0.10112906,0.17603965,0.124374926,0.079602346,0.08113852,0.09355205,0.1802627,0.08497983,0.046494145,0.14673546,0.101398975,0.061260246,0.12115207
cellid_000116828-1_4,0.03156937,0.21738863,0.10101677,0.10425511,0.048304606,0.03899582,0.0472175,0.07835568,0.03445663,0.06846321,0.06523896,0.31705174,0.05103644,0.07714911,0.051044255,0.6369082,0.05223862,0.041869488,0.053670563,0.03993801,0.23308745,0.032137595,0.017718898,0.04558514,0.04623001,0.017587144,0.08494122
cellid_000116829-1_4,0.3318942,0.22596575,0.21179464,0.20940405,0.30323216,0.322755,0.89246005,0.27937207,0.16910493,0.2851875,0.31512174,0.26679164,0.23734184,0.24493401,0.19083782,0.20754787,0.26563355,0.23713188,0.37864316,0.33206704,0.26629233,0.27634382,0.430966,0.27913997,0.242945,0.20599765,0.15629086
cellid_000116832-1_4,2.5751364,0.452877,0.85165614,0.9436379,0.84803796,1.0586952,3.189501,1.055663,0.8966122,1.0207753,1.0272468,1.01787,1.0971138,0.7541983,1.2069585,0.6707832,1.0651532,1.1004403,1.165988,0.98789716,0.97497725,1.4878393,1.6455545,1.0469623,0.88001096,0.9195554,0.6197409
cellid_000116833-1_4,0.31088978,0.42490616,0.32528535,0.38006675,0.36073798,0.40072593,0.94648904,0.36211953,0.2846404,0.4766137,0.32101247,0.30337065,0.41094762,0.46041965,0.33806178,0.37232485,0.46797806,0.31552193,0.3217859,0.38967314,0.35193798,0.40221694,0.18629628,0.49855134,0.3028383,0.27083495,0.506165
cellid_000116840-1_4,0.5012978,0.29160365,0.52728105,0.73860186,0.5551318,0.4940258,1.1088983,0.5986988,0.43712017,0.6478565,0.62585735,1.5027444,0.5324863,0.6562587,0.54369783,0.3247091,0.7705042,0.64351326,0.6105206,0.60930765,0.9532394,0.56459993,0.33030915,0.73384583,0.6073207,0.33573148,0.564063
cellid_000116842-1_4,0.10636933,0.90424615,0.16773035,0.1262374,0.1586432,0.10830643,0.33399367,0.2627008,0.14832947,0.21028982,0.20383877,0.23427692,0.20103905,0.24543433,0.16672201,0.30950975,0.13756603,0.087513715,0.14921363,0.14220014,0.28981468,0.13694277,0.08489526,0.26003724,0.14475127,0.12294964,1.1666646
cellid_000116844-1_4,0.040715046,0.057300467,0.47276375,0.051841598,0.07813841,0.026788143,0.047845718,0.09232544,0.037166737,0.09869364,0.08935162,0.38255465,0.1450467,0.1059419,0.056093603,0.08056497,0.08918034,0.061275005,0.05393331,0.05452037,0.3841227,0.04045936,0.03374106,0.0807159,0.04231246,0.03554278,0.14173393
cellid_000116847-1_4,0.042613663,0.06753102,1.9337538,0.035328176,0.05999536,0.03491349,0.058166265,0.11174131,0.049781185,0.12406943,0.10531309,0.13060285,0.1451987,0.07540873,0.060098387,0.06556505,0.084731676,0.055666085,0.053594135,0.08751403,0.17048529,0.032232903,0.020351034,0.08520102,0.04196691,0.05991486,0.10576535
cellid_000116848-1_4,0.13728572,0.09372736,0.19689697,0.182749,0.22084263,0.16956766,0.3479437,0.2019698,0.12644027,0.21785246,0.19987208,0.2105172,0.18858345,0.3331289,0.19809836,0.18006596,0.20535995,0.15995672,0.14024058,0.14630353,0.27553555,0.27037153,0.13314453,0.20846458,0.18705797,0.14936188,0.110917054
cellid_000116849-1_4,0.02162092,0.06550584,0.065953046,0.042345844,0.041244578,0.029165197,0.038444385,0.07723849,0.033402234,0.064217694,0.078052275,0.11413486,0.057906598,0.05275208,0.03257275,0.14784515,0.083019495,0.04057094,0.043284558,0.044098534,0.34188664,0.040674914,0.015805334,0.07717041,0.043102864,0.027268484,0.3229986
cellid_000116859-1_4,0.5710265,0.1868925,0.35628903,0.29008418,0.43902892,0.45894223,1.0333039,0.48026153,0.3407674,0.50014955,0.5889859,0.3907069,0.3477253,0.38763097,0.43698287,0.22192082,0.4825281,0.30380046,0.38996524,0.33701715,0.37143996,0.4505062,0.20779862,0.48914328,0.3344435,0.24364097,0.28296348
cellid_000116863-1_4,0.119062215,0.12229238,0.18373923,0.105053924,0.076860756,0.15418726,0.1455659,0.12680668,0.06962702,0.17317943,0.1382091,0.19329336,0.11275564,0.14081539,0.10439027,0.17232046,0.15877613,0.10927142,0.080631696,0.16282628,0.19653767,0.08096033,0.104771,0.3455501,0.12363157,0.08798699,0.20925435
cellid_000116869-1_4,0.040380057,0.05716244,3.808804,0.067007035,0.061967425,0.04015301,0.052920017,0.11551572,0.04874834,0.115245715,0.099013545,0.1272255,0.1417806,0.09011962,0.07760842,0.08822391,0.07809795,0.07606311,0.053481337,0.059198365,0.15298934,0.040185448,0.027906777,0.100216426,0.04840878,0.04348324,0.08318959
cellid_000116874-1_4,0.056348577,0.9113401,0.24112551,0.16729844,0.091754876,0.0960861,0.2142409,0.14306599,0.07884651,0.14511123,0.15829088,0.24156395,0.110097475,0.12865776,0.105120584,0.24687524,0.109202296,0.10017478,0.08307238,0.13094066,0.16625114,0.09708163,0.047023308,0.14673664,0.10056574,0.092490174,0.3180389
cellid_000116878-1_4,0.025255091,0.07093909,0.12268353,0.04230136,0.044163052,0.052456412,0.08456976,0.06902052,0.03485886,0.10537883,0.10783306,0.19507591,0.08577004,0.052264076,0.055592407,0.17375755,0.08125328,0.0727209,0.037660588,0.04071516,0.12539478,0.050761644,0.026730632,0.05705423,0.048082236,0.054527182,0.18034536
cellid_000116889-1_4,0.6281815,0.26007634,0.4636023,0.43385085,0.40630332,0.7157768,0.9665966,0.5030552,0.4038337,0.7068528,0.58715135,0.44145402,0.4187852,0.50732607,1.2411103,0.37693846,0.60242724,0.43093276,0.89995706,0.456428,0.52865374,0.7614223,0.44751975,0.61911905,0.4145664,0.36747143,0.42888847
cellid_000116894-1_4,0.18602887,0.106983595,0.37592986,0.1570781,0.21402025,0.16697605,0.27156544,0.29074866,0.16565719,0.22931841,0.20896187,0.81187963,0.27057993,0.5342693,0.19385006,0.14031674,0.22497839,0.24608128,0.22960502,0.22304155,0.48628837,0.3015548,0.19553314,0.3149721,0.19885807,0.14341557,0.26999778
cellid_000116901-1_4,0.11731171,0.08568983,0.18085228,0.16507858,0.12944849,0.12997586,0.33791572,0.22021507,0.1194164,0.18916243,0.19440652,0.47732404,0.15684982,0.1627274,0.24762323,0.19520378,0.32129148,0.12515716,0.20104225,0.14302741,0.29461852,0.23318787,0.13209768,0.41307953,0.12500219,0.1596606,0.1409477
cellid_000116905-1_4,0.03950329,0.34854162,0.16841337,0.08158636,0.06782231,0.05801066,0.08511527,0.16884686,0.06454975,0.10062459,0.13292876,0.28434464,0.10128851,0.16954218,0.072208755,0.12230487,0.112725995,0.08845081,0.069992244,0.10143623,0.20949692,0.054987248,0.028868312,0.15413874,0.12504211,0.091882944,0.35970342
cellid_000116912-1_4,0.35950524,0.39714554,1.3620797,0.3917366,0.45889312,0.5065571,0.7047644,0.4975059,0.39329582,0.58902043,0.6112518,1.3624231,0.6450604,1.1387506,0.49182186,0.4311135,0.56954443,0.43445522,0.40590844,0.48954108,1.5171324,0.5301606,0.27069366,0.75512636,0.3978996,0.39679545,1.1581233
cellid_000116913-1_4,1.6277882,0.30118027,0.56719655,0.5900133,0.54451615,0.7339935,1.5617249,0.57923436,0.6620643,0.73833257,0.68032557,0.60374385,0.63061297,0.4463528,0.65284204,0.31992233,0.5358209,0.7696934,0.6195719,0.7136798,0.62637305,1.2844977,0.8098881,0.696558,0.5013893,0.4127174,0.38612285
cellid_000116915-1_4,0.11733224,0.6153255,0.13210171,0.07291644,0.108906925,0.089044936,0.4035248,0.18417925,0.15628387,0.1581697,0.24974523,0.2163711,0.15989144,0.13601565,0.100102454,0.21671866,0.30371773,0.12018929,0.1068943,0.14970718,0.17443807,0.090979196,0.10577491,0.19697696,0.11982539,0.07626948,0.32381892
cellid_000116919-1_4,0.5390961,0.33534405,0.31236938,0.2643135,0.26915038,0.38715017,1.2099507,0.47825658,0.272841,0.49185222,0.5205001,0.3877906,0.29983255,0.37288392,0.3755899,0.32629952,0.5349111,0.33940315,0.38211727,0.32626483,0.35920048,0.35918063,0.5095368,0.41107714,0.30323508,0.31818545,0.8380001
cellid_000116928-1_4,0.44273612,0.10800092,0.22416796,0.25090903,0.1931042,0.20418063,0.43674424,0.34604838,0.20108972,0.24021278,0.4028508,0.5327555,0.29158393,0.17771523,0.22462086,0.17828585,0.34568432,0.19241571,0.25940043,0.14256018,0.22976513,0.33308885,0.12923686,0.2619595,0.25680798,0.13709025,0.19652273
cellid_000116937-1_4,0.20486736,0.11161502,0.18256857,0.16695295,0.1724269,0.20745371,0.27268815,0.187354,0.117547385,0.27655417,0.26988828,0.28811324,0.24153265,0.24182406,0.34323487,0.09604414,0.48825127,0.22958203,0.1470306,0.2797677,0.27801904,0.2249926,0.18805368,0.18557115,0.15019377,0.16656697,0.18483044
cellid_000116953-1_4,0.031725988,0.066333175,0.5681432,0.06187422,0.060984768,0.031703006,0.052936304,0.06854231,0.042261537,0.1161734,0.07010144,2.3657675,0.10269352,0.08928275,0.08750729,0.064789645,0.08593188,0.043984674,0.046774324,0.038163565,0.17110993,0.037471365,0.02125404,0.070225514,0.037084106,0.03796993,0.08675402
cellid_000116965-1_4,0.16400142,0.1905183,0.24460998,0.28972343,0.21832964,0.19696036,0.5652218,0.2813826,0.15109263,0.26455367,0.38732043,1.0158423,0.30440202,0.2570296,0.42794263,0.25998473,0.25448954,0.19673626,0.15073304,0.19737777,0.42010945,0.32169917,0.13473523,0.3297807,0.12957282,0.18236946,0.7452618
cellid_000116973-1_4,0.03241589,0.17038752,0.13505833,0.10037602,0.081216,0.051919576,0.06963161,0.13042635,0.032827917,0.14743021,0.16021438,0.3695205,0.08093677,0.10320117,0.08258746,0.1638411,0.12872848,0.05823483,0.048136286,0.113858156,0.22121693,0.05032212,0.034046307,0.07210382,0.035098217,0.072972335,0.32576546
cellid_000116985-1_4,0.033818886,0.075122766,0.1464085,0.060401157,0.070776224,0.06253708,0.040463477,0.11236572,0.06268809,0.10818085,0.08415992,0.11882315,0.09930986,0.09068417,0.075251624,0.07134756,0.05949759,0.090593025,0.07601708,0.08274289,0.15166093,0.079740666,0.031857755,0.08293577,0.034241185,0.07354081,0.06534932
cellid_000116987-1_4,0.05533795,0.11057693,0.097002685,0.053413328,0.092506774,0.056586742,0.13792081,0.06540438,0.030467322,0.13317603,0.12442619,0.17069414,0.12022361,0.15797208,0.07655902,0.097254544,0.100333825,0.054074172,0.044981286,0.0774188,0.19175905,0.07090947,0.04300265,0.12513274,0.07397328,0.057255793,0.101882294
cellid_000116990-1_4,0.03449724,0.06507246,0.18935867,0.06717179,0.05637532,0.03662844,0.04754984,0.07961059,0.034913603,0.17195234,0.07485884,0.07825851,0.07538953,0.083813,0.05823815,0.06023047,0.06517216,0.036453724,0.040929917,0.04244638,0.17566317,0.06712381,0.02542771,0.081653774,0.03939875,0.02957337,0.30738452
cellid_000117012-1_4,0.028687075,0.352582,0.10781713,0.098545074,0.07574975,0.04667829,0.072577894,0.09733007,0.035628423,0.098597825,0.14403564,0.0951967,0.066244535,0.093394905,0.060683936,0.08554738,0.060383506,0.066329435,0.042018272,0.06957607,0.11115003,0.05249804,0.03803815,0.10962211,0.067617886,0.062120706,0.0680106
cellid_000117032-1_4,0.05739139,0.06575624,0.046740986,0.040253326,0.060045756,0.053250637,0.049023446,0.060314048,0.020511594,0.085148595,0.061098438,0.056624003,0.10360417,0.04688532,0.043800484,0.064410694,0.07239221,0.048515253,0.05883647,0.063698284,0.07975681,0.04755496,0.04806077,0.07403043,0.049094986,0.040537085,0.058469947
cellid_000117042-1_4,0.10653428,0.1295858,0.33418325,0.08086396,0.11959051,0.15934935,0.08744263,0.16558166,0.069824256,0.14639367,0.14469875,0.16806485,0.21094915,1.2680604,0.10589367,0.12802583,0.1183658,0.12115448,0.08794384,0.12212531,0.24866334,0.11846163,0.1175172,0.13313292,0.09594477,0.09961572,0.10279069
cellid_000117048-1_4,0.09092534,0.18526822,0.16642985,0.15139832,0.0982667,0.11816111,0.33527768,0.18289125,0.113482736,0.2616117,0.20445171,0.24693157,0.23411874,0.23221976,0.19328044,0.22160216,0.22656207,0.1454379,0.14318857,0.23619255,0.21960743,0.15839076,0.09910932,0.3761756,0.11308017,0.13215047,0.19428027
cellid_000117050-1_4,0.70312536,0.43694347,0.66604424,0.9075557,0.64094317,0.62593424,1.4859757,0.71855676,0.4966762,0.82336074,0.72669953,2.089771,0.62083495,0.82118773,0.77779526,0.5471466,0.6227584,0.5747448,0.67644495,0.56034714,1.377241,0.85431695,0.6002239,0.8059519,0.58727014,0.41475445,1.4764183
cellid_000117059-1_4,0.060928006,0.5065775,0.12179358,0.10766985,0.105576724,0.07891979,0.20633096,0.15917145,0.06185889,0.15217994,0.15847163,0.19478895,0.12461022,0.13682008,0.099797055,0.15742534,0.20869854,0.094865255,0.0774092,0.10893698,0.25142923,0.13177024,0.06410867,0.2812484,0.09095205,0.1601439,0.31752047
cellid_000117074-1_4,0.15271908,0.109280564,0.21458635,0.20276691,0.18035935,0.13344729,0.3557856,0.17443362,0.09938121,0.23928362,0.20721088,1.5628324,0.1768653,0.17544419,0.27608377,0.19279201,0.18645689,0.19107354,0.16562231,0.1981168,0.27347624,0.1310787,0.10260716,0.19621392,0.15635993,0.15723367,0.22379787
cellid_000117079-1_4,0.11030258,0.19650118,0.1164447,0.11754598,0.11458316,0.09975153,0.28132066,0.13233699,0.087641455,0.14493349,0.18725239,0.10139339,0.17449571,0.15096742,0.15041788,0.099763215,0.19193146,0.1398744,0.09504806,0.12326795,0.13418193,0.1257186,0.048330255,0.10410483,0.07265771,0.094619006,0.12143114
cellid_000117090-1_4,0.017626654,0.088912494,0.82335436,0.057271276,0.052172784,0.029704066,0.04789002,0.06611755,0.03420222,0.07473835,0.102267124,0.12566882,0.099837236,0.08346541,0.039880306,0.066355765,0.064603716,0.043132845,0.028754978,0.033764005,0.10911107,0.03843422,0.016433911,0.06002528,0.03756442,0.02326335,0.041589256
cellid_000117096-1_4,0.09554242,0.20538975,0.22650126,0.17727739,0.14661968,0.09086861,0.45727333,0.111658596,0.09928013,0.18632326,0.21219042,0.16762656,0.17860603,0.14462207,0.104071654,0.19531341,0.1797033,0.120759524,0.09703947,0.16416073,0.18764925,0.12886246,0.0530226,0.30960163,0.123689994,0.094848424,0.3007865
cellid_000117102-1_4,0.069351256,0.0686076,0.11236432,0.078389585,0.08601376,0.07645659,0.399456,0.08049041,0.05130345,0.11936138,0.11477522,0.12291551,0.09862477,0.10879395,0.10273722,0.08136827,0.15510844,0.075705044,0.059564352,0.08140475,0.06014141,0.07627183,0.035641894,0.19832231,0.07855389,0.05287041,0.15120041
cellid_000117112-1_4,0.03192267,0.048284687,0.9705491,0.034266666,0.043866348,0.042026624,0.038060427,0.07696676,0.04046869,0.0567569,0.10371297,0.10637403,0.085660286,0.05691104,0.031380467,0.067465,0.041311383,0.051764064,0.03685092,0.028444566,0.07560691,0.03306804,0.016939856,0.04233103,0.03434085,0.024856813,0.0453801
cellid_000117126-1_4,0.20030643,0.14480558,0.18850392,0.24098626,0.28071153,0.2078937,0.46327,0.27265108,0.22275214,0.3225866,0.53606653,0.24503887,0.26955962,0.16589922,0.1918083,0.14797187,0.25147405,0.17216268,0.23626961,0.17575239,0.24051103,0.17560038,0.16843301,0.4370631,0.19226713,0.17411813,0.16453284
cellid_000117139-1_4,0.22098404,0.112026006,0.17252903,0.20614032,0.16744289,0.19634369,0.13723688,0.24625415,0.16728145,0.2707601,0.23947956,0.20978323,0.1889327,0.20636287,0.48229802,0.14549474,0.20870656,0.15253317,0.15498984,0.26958373,0.24320704,0.23323399,0.19014388,0.19157477,0.1387691,0.1263155,0.11825956
cellid_000117153-1_4,0.034619275,0.07877599,0.80803376,0.057256173,0.046492834,0.027924376,0.0945955,0.06359209,0.028232286,0.08010519,0.107834645,0.050642863,0.08393464,0.07852385,0.06301389,0.06692961,0.082608044,0.06459569,0.05814415,0.033908892,0.063400604,0.041051425,0.020976946,0.05484594,0.038181197,0.024468856,0.098476134
cellid_000117155-1_4,0.04207312,0.06783975,0.13569152,0.055407643,0.065961614,0.046498805,0.070877135,0.092894696,0.031637933,0.09574563,0.12000539,0.08965044,0.12857126,0.1804281,0.07673214,0.07101731,0.07910251,0.06655454,0.071288675,0.08188496,0.14305036,0.06320801,0.026150431,0.117718175,0.05043576,0.052517615,0.07619422
