,q95cell_abundance_w_sf_0,q95cell_abundance_w_sf_1,q95cell_abundance_w_sf_2,q95cell_abundance_w_sf_3,q95cell_abundance_w_sf_4,q95cell_abundance_w_sf_5,q95cell_abundance_w_sf_6,q95cell_abundance_w_sf_7,q95cell_abundance_w_sf_8,q95cell_abundance_w_sf_9,q95cell_abundance_w_sf_10,q95cell_abundance_w_sf_11,q95cell_abundance_w_sf_12,q95cell_abundance_w_sf_13,q95cell_abundance_w_sf_14,q95cell_abundance_w_sf_15,q95cell_abundance_w_sf_16,q95cell_abundance_w_sf_17,q95cell_abundance_w_sf_18,q95cell_abundance_w_sf_19,q95cell_abundance_w_sf_20,q95cell_abundance_w_sf_21,q95cell_abundance_w_sf_22,q95cell_abundance_w_sf_23,q95cell_abundance_w_sf_24,q95cell_abundance_w_sf_25,q95cell_abundance_w_sf_26
cellid_000025988-1_2,0.5774524,1.7852182,1.2765969,0.760755,0.87329406,0.4930562,0.84171814,0.94217885,0.5941293,1.4712329,1.2954895,2.700196,1.1672512,0.6921807,0.75675863,0.9933314,0.8151166,0.6298881,0.5254838,0.9132016,1.3788738,0.6863796,0.43735725,0.91540015,0.719359,0.81660396,2.1082282
cellid_000025989-1_2,0.11361173,3.7661662,0.48900306,0.36943385,0.3978297,0.13153566,0.21984906,0.48063716,0.18642932,0.24831149,0.50144,0.53189284,0.41570362,0.7932755,0.20899172,0.43418634,0.39056614,0.13192166,0.13805977,0.17335837,0.4056992,0.1792121,0.098843426,0.3231577,0.1332486,0.18801725,0.48072404
cellid_000025993-1_2,0.46005192,0.260556,0.47972333,1.2596335,0.41251883,0.49831533,0.73500896,1.1483663,0.61731756,0.633904,0.4954649,0.57013017,0.41764617,0.4957558,0.3773075,0.3144054,0.6486225,0.4447101,0.5052527,0.51763725,0.75130373,0.9065335,0.18460937,0.4225252,0.3429545,0.46568766,0.46934128
cellid_000026004-1_2,0.15368044,0.17616746,0.38376138,0.5922588,0.33431202,0.26959777,0.17291208,0.5530227,0.20077384,0.38461944,0.3846065,2.2931747,0.40130186,0.33634898,0.25490844,0.22080162,0.28890923,0.1985414,0.410857,0.3639747,0.96230006,0.38391054,0.21379882,0.42483687,0.20319076,0.21238473,0.48452008
cellid_000026031-1_2,0.84152275,0.40864718,0.52062017,1.0660802,0.89866114,0.76841795,0.7388718,0.8315544,0.7105581,1.3366473,1.2506744,0.5532743,1.2483948,0.662277,0.8941546,0.6973641,1.5054934,0.66159606,0.54794294,0.7403051,0.78923005,0.8868148,0.33189765,0.9414744,0.6435157,0.64709014,0.57242924
cellid_000026037-1_2,0.33150375,0.35533807,0.6288452,1.2260036,0.83972067,0.71311957,0.79537976,0.59698063,0.5507271,0.81928325,1.476462,0.4853351,0.65311205,0.9694147,0.43901256,0.58019775,0.4773746,0.47576717,0.43125346,0.54667294,0.49140984,0.7826259,0.3454246,0.6784201,0.6250092,0.54367936,0.49419406
cellid_000026039-1_2,0.5469667,3.131014,0.7037114,1.0623279,1.1472259,1.0549972,0.6615346,0.867265,0.70522714,1.3962597,1.0620736,1.2995918,1.0309592,1.2743021,1.092869,0.9779564,0.9868289,0.83405197,0.6964418,0.8484986,1.2364727,0.79620767,0.47277567,0.983282,0.6061241,0.86517507,1.029073
cellid_000026075-1_2,0.43388462,0.68269515,1.6698706,0.5162571,0.7514569,0.6361773,0.70090514,0.6187155,0.5483663,0.7408794,0.6137987,0.47886705,0.7834986,0.67169595,0.44321638,0.60030663,0.91328883,0.38537565,0.9805996,0.84009814,0.672617,0.6199146,0.38904178,0.82912827,0.50056225,0.46468258,0.41210544
cellid_000026080-1_2,0.47440505,5.0308003,1.0992862,0.57072437,0.4455502,0.45005944,0.55106217,0.6294547,0.6849434,0.91690975,0.8676005,1.3228625,0.68387985,0.99266005,0.5173791,1.0462874,0.65270346,0.49042514,0.58413976,0.4224782,1.001172,0.3648745,0.398651,0.74136007,0.44996095,0.6318865,1.1049253
cellid_000026081-1_2,0.3674155,0.8950924,1.2642095,0.37035808,0.34133464,0.2835928,0.28083453,0.45814684,0.20940839,0.64298916,0.5549532,0.59966165,0.5939034,0.76322955,0.43918312,0.8956089,0.29461604,0.35141802,0.23260164,0.34322304,0.3905966,0.2238704,0.21819046,0.20967671,0.26217836,0.2362092,0.46295053
cellid_000026082-1_2,0.49225315,3.4311519,0.58776426,0.5396414,0.6116943,0.49030083,0.5174188,0.52007544,0.6120602,0.58876246,0.9376314,0.7359153,0.6100487,0.61198425,0.6271355,0.5243611,0.7254395,0.49855196,0.42258707,0.5839737,0.36364296,0.38370472,0.37926158,0.79226696,0.48349416,0.42177552,0.83274776
cellid_000026095-1_2,1.0607731,4.076563,2.3523853,1.0751874,0.9454921,0.9481362,0.9746983,1.21309,1.1043447,1.2011944,1.7961636,1.2111005,1.0373898,1.3143593,1.056893,1.1904258,1.6752123,1.0030291,1.0661175,1.0228136,1.3944688,1.0017158,0.67762744,1.1459247,0.9378213,1.2694848,1.3901844
cellid_000026125-1_2,0.5445266,2.9170184,1.1660413,0.84332913,0.8613127,1.100673,0.7111317,1.4274235,0.9651829,1.0823789,0.91285795,1.4800901,0.82251304,1.346151,0.6550985,1.501024,0.97717077,1.0648942,0.53029287,0.8736954,0.8354445,0.80514526,0.7682756,1.4018677,0.73542225,0.8089129,1.652128
cellid_000026129-1_2,0.39731786,0.42207944,0.689202,0.75674784,1.3467383,0.7198114,0.93443626,0.80456007,0.585904,0.8491136,1.0928093,0.3897851,0.55354786,0.5067694,0.67083925,0.3996338,0.5653955,0.4515596,0.6616835,0.47489396,0.6437977,0.4032582,0.27302328,0.7525363,0.695677,0.6671355,0.39724845
cellid_000026134-1_2,1.5056652,0.89594567,0.9472191,1.8492197,1.5121651,1.4872849,1.405184,1.5707772,1.4406145,1.5620438,1.2547541,1.0628772,1.4571772,0.9412628,1.1032636,0.7515585,1.1513075,1.0757965,0.962661,1.7383807,1.2164245,1.7435001,1.8575014,1.029044,1.016645,0.94778365,0.8456141
cellid_000026135-1_2,0.4187797,0.8376549,0.67818886,1.0273178,0.40545347,0.52880937,0.56274164,0.46099174,0.44215664,0.58431184,0.8062498,0.50800085,0.53480655,0.52496624,0.5781685,0.4584105,0.62555975,0.38642842,0.29356614,0.48135254,0.49101615,0.52952963,0.12761669,0.4368081,0.37324744,0.3468735,0.32990545
cellid_000026139-1_2,0.8565081,3.4186184,0.8769174,1.2375107,1.453538,1.2558805,1.3040959,0.9584092,1.1048853,1.4763227,1.3574938,0.9004325,1.3384105,1.4581362,1.0711882,1.2133939,1.0935404,1.0955791,0.84482217,1.0470375,0.8827221,0.91846895,0.7535344,0.91538674,1.0771744,0.8996458,0.76505417
cellid_000026140-1_2,0.4517651,1.0598469,0.67129964,1.0353528,0.7344712,1.1334014,0.66561687,0.68457824,0.69083554,0.59425724,0.6878389,0.56181264,0.77823186,0.6210356,0.57791597,0.75499463,0.4628721,0.6781461,0.6730306,1.0064116,0.67758006,0.50863165,0.4793375,0.51022327,0.7108992,0.7318718,0.41751996
cellid_000026142-1_2,1.5600643,1.2979875,1.0287622,1.3231741,1.3704164,0.9893263,0.81905776,1.6510104,1.5054373,1.280284,1.0517226,1.1856974,1.0814615,1.3679137,1.343739,1.081944,1.5757394,0.8951652,0.9564166,1.5191909,1.2198533,1.5444419,1.0069271,0.9124933,1.2483631,0.988971,1.0422062
cellid_000026145-1_2,0.4749042,3.6736996,1.2473153,0.74672425,0.67467546,0.41467017,0.7454422,1.0616546,0.5942367,0.80317414,0.651955,1.4880592,0.8072533,0.85143954,0.59664977,1.1237888,0.8710972,0.57566285,0.51559615,0.46244827,0.99657875,0.5552129,0.39736313,0.5316388,0.7302486,0.6464161,1.2460657
cellid_000026151-1_2,0.9828875,1.4855292,0.77050287,1.3412877,1.1766076,1.2588176,0.9680057,1.4533837,0.7741451,1.289211,0.81332785,0.81218624,1.2311777,0.98350585,0.77140105,0.8982417,1.0191113,1.1202042,0.8702856,1.1839924,1.017682,0.88154584,1.0128036,0.857574,1.3277783,0.8380854,0.87306947
cellid_000026152-1_2,0.5593151,8.125435,1.1269925,0.43801698,0.50195557,0.559518,0.4749839,0.89102167,0.4940402,0.9162412,0.55590814,0.88171554,0.6587922,0.58973736,0.3681676,1.8018614,0.6304901,0.48313728,0.55444413,0.5330965,1.0459561,0.43541902,0.36607093,0.7359064,0.49574032,0.4314524,1.35957
cellid_000026156-1_2,1.1141592,2.4929917,1.0958834,1.8995395,1.3115764,0.9025439,1.0909735,1.4537779,1.007538,1.5007371,1.0763581,1.6532127,0.9248269,1.2003214,1.4867876,1.4501638,0.92148083,1.2117816,1.4651539,0.93786067,1.5185494,1.0484638,1.0666465,1.3646592,1.3966491,0.89559436,1.2140746
cellid_000026158-1_2,0.1729781,1.2536539,0.42174262,0.35541713,0.2340872,0.18851031,0.18125562,0.43119606,0.2207761,0.53703845,0.3986654,0.486605,0.6249754,0.36192378,0.2482101,0.3496854,0.26959297,0.27347183,0.23297091,0.24466544,0.46172094,0.22719073,0.10852051,0.51118135,0.18862481,0.22596101,0.4942974
cellid_000026162-1_2,0.871839,1.4785907,1.3640147,1.4104646,1.0596689,1.1054034,0.86000025,0.85191685,0.98207647,0.8857552,0.98631257,1.112516,1.0563818,0.8542589,1.3512853,1.3225262,1.3545711,0.9823111,0.72150296,1.1541028,0.8976264,0.76637626,0.9906421,1.1623333,0.7148577,1.0193558,1.0933201
cellid_000026173-1_2,0.8081188,1.1944851,1.550093,0.8213086,1.0087017,0.9153674,0.84859854,0.9170153,0.85765237,0.85058016,0.84864914,0.74428976,0.9274474,0.8495228,0.6923426,0.89190906,0.78794104,0.6537423,0.61449945,0.9378497,0.8924787,0.58222985,1.1674672,0.68606055,0.8000864,0.5708807,0.4222265
cellid_000026186-1_2,0.7006432,0.5204454,1.4090992,1.2180684,1.2821116,1.0484724,0.69538707,1.012391,1.0267545,0.97048026,0.77369213,0.9353577,1.0814719,0.7219695,0.5569445,0.64080125,1.0034169,0.51372737,0.8721173,0.6178444,0.79487777,0.5908155,0.48166457,0.8007143,1.0464604,0.5782386,0.73632723
cellid_000026192-1_2,0.44121316,2.418602,0.6245854,0.6528045,0.80856204,0.48640224,0.46532384,0.83885914,0.54776984,0.89899105,0.5970522,0.68139046,0.47256213,0.8528558,0.5320961,0.62091976,1.0089161,0.48759982,0.3502044,0.5717336,0.83945775,0.3862708,0.43912446,0.49687612,0.5424308,0.36630523,0.6082213
cellid_000026195-1_2,0.23611355,0.4823837,0.5371099,0.69768316,0.6098577,0.4504565,0.6434469,0.6746855,0.4373913,0.7102931,0.5431192,0.67673343,0.61405575,0.7809342,0.37111863,0.34531718,0.56715685,0.30746794,0.5853193,0.4852576,0.5592343,0.4967056,0.24098015,0.61444414,0.38746667,0.3539903,0.44846648
cellid_000026202-1_2,0.36317715,4.7174916,0.7964417,0.45449454,0.33213624,0.38833186,0.41015983,0.57602036,0.29084888,0.5713231,0.61885893,0.53273445,0.53710103,0.5875995,0.31259602,0.6312432,0.71017283,0.5112012,0.33426195,0.4163638,0.5883454,0.36792454,0.18456729,0.6574159,0.27499405,0.27381045,0.73218894
cellid_000026204-1_2,0.23825687,4.9369335,0.8054791,0.65445316,0.5340764,0.3581453,0.46005353,0.37472013,0.29121715,0.64740956,0.7366669,0.4451986,0.722699,0.80316466,0.5070192,0.9925583,0.5380661,0.5720134,0.34534404,0.3156523,1.0912867,0.32014093,0.15626346,0.48332542,0.30353317,0.3099603,1.4325323
cellid_000026206-1_2,0.12891465,0.25738338,0.2799676,0.77657413,0.47434032,0.36566415,0.2972827,0.75935966,0.21416152,0.47042838,0.5310649,0.73402184,0.32183164,0.6059354,0.30266616,0.43041697,0.27622262,0.56219697,0.20079099,0.19839539,0.5768482,0.25954923,0.19507997,0.39812613,0.22901171,0.2021846,0.6129512
cellid_000026216-1_2,0.30980325,0.78609544,0.7253338,0.5861986,0.52947533,0.4705174,0.5746765,0.9260952,0.37526053,0.6437742,0.87961805,0.66487765,0.53784674,0.5309383,0.47045997,0.80035096,0.6903385,0.41699702,0.40628988,0.41387966,0.5252192,0.3517989,0.35799807,0.5954482,0.38236365,0.4291865,0.45536345
cellid_000026221-1_2,0.4375694,0.99505997,0.46470928,0.93402237,1.6901745,1.0531429,1.1242079,1.0851787,0.9192361,1.0732965,1.5286597,0.7541221,0.8195074,0.97248375,0.65426,0.6012222,0.8549434,1.1523863,0.48439088,0.74987215,0.88679576,0.59324145,0.38717312,0.7208927,0.9846374,0.48797658,0.51033497
cellid_000026233-1_2,0.3695131,7.011347,0.7926719,0.6456292,0.39381868,0.878376,0.55281013,0.5799144,0.40585566,0.78270006,0.98216754,1.072577,0.8936527,1.1077935,0.5951433,0.6344906,0.7859291,0.40874958,0.67551374,0.49568188,0.834962,0.38297495,0.27761224,0.494235,0.4329167,0.47145346,0.90207
cellid_000026239-1_2,0.4517609,3.2323034,1.6367748,0.5488525,0.80482215,0.39520675,0.7209472,1.0504303,0.47931132,0.70624113,1.7854877,2.320774,1.2895888,0.8154319,0.3076022,1.1708897,1.1057322,0.5333226,0.5443714,0.5212681,0.9423243,0.35909128,0.33666074,1.008788,0.49963325,0.42245048,1.2081256
cellid_000026250-1_2,0.17207912,0.26394713,0.6057095,0.38070238,0.55179864,0.27691796,0.24530247,0.39535484,0.16687672,0.6387801,0.44585347,2.5115285,0.47915167,0.391314,0.36559582,0.24256623,0.31031317,0.3693108,0.318945,0.2529706,0.5292167,0.41960928,0.1775313,0.30071428,0.26680234,0.2221038,0.22533007
cellid_000026256-1_2,0.90586114,2.0337722,1.1466157,1.6707953,1.1057347,0.90823406,1.1128922,1.3297213,0.7063719,1.1428131,1.1404259,1.023835,1.1155157,1.0158042,1.2923651,0.8853233,0.7701775,0.88469017,1.0112926,1.1619409,1.2867823,0.7567752,0.5623707,0.87864214,0.678547,1.0830381,1.1359501
cellid_000026263-1_2,0.3619031,1.217752,1.0197804,0.4553737,0.8486336,0.36664304,0.49421054,0.6096843,0.297761,0.76119125,0.548088,1.8334594,0.6071432,0.48241836,0.53759056,0.81162226,0.37543353,0.36631346,0.37280625,0.3279453,1.003325,0.3237966,0.17615667,0.5077857,0.71047497,0.39330402,1.5072538
cellid_000026268-1_2,0.61312425,0.5124391,0.7172979,1.1894412,0.88694954,1.0626955,0.96955717,0.64298785,0.9547158,0.80424833,1.2115272,0.5344876,0.64553416,0.54010266,0.81201917,0.5549449,0.81960696,0.83336765,0.7504583,0.717923,0.7631314,0.85263926,0.42964754,0.89158076,0.5471263,0.7754796,0.65695935
cellid_000026275-1_2,0.37038353,2.0670018,0.9701216,0.75192094,0.5927253,0.6957723,0.6719787,0.82452387,0.69889015,1.4455316,0.9775319,0.6818046,0.97901034,0.62930655,0.46191362,0.8992272,0.99068356,0.47216174,0.58363974,0.57361984,0.7609629,0.4898297,0.32103387,1.0502527,0.5760198,0.42104408,0.87631816
cellid_000026276-1_2,0.67552626,3.686717,0.8241399,0.92360735,1.0484327,1.0255579,0.9852399,1.0157437,0.6812681,0.87924534,1.0112851,0.9223344,0.96408165,1.2749535,0.73538464,1.092017,0.85692793,0.8416297,0.6941322,0.6666758,1.3977422,0.7938062,0.6307927,0.7559384,0.7770168,0.8121019,0.8787046
cellid_000026281-1_2,0.434758,3.9549773,1.0683349,0.4501937,0.43154564,0.3522579,0.55494523,0.6177505,0.43311518,0.5179381,1.1130308,0.955215,0.59040344,0.8003872,0.9025669,0.59262156,0.79541487,0.48335025,0.6031397,0.53440446,0.72654235,0.31835753,0.38540664,0.67459136,0.5789425,0.56634593,1.4386524
cellid_000026285-1_2,0.596232,0.80546653,0.93805844,0.87705153,1.1591715,1.0337353,0.7456771,0.95768845,0.97078526,0.9760212,1.2757347,0.6391609,0.7081219,0.6328799,0.74284387,0.7501513,0.70792234,0.7473365,0.622226,0.7383532,0.7814765,0.5733984,0.48658597,0.8541226,0.8796243,0.8123091,0.37119827
cellid_000026295-1_2,0.4488251,0.79894966,0.5310373,0.85657233,0.6931275,0.62946624,0.6865667,0.95393664,0.41127652,0.54865706,0.96939117,1.0648992,0.5552807,1.493146,0.69699454,0.83244324,0.84803474,0.7589377,0.8898156,1.2199049,0.59673375,0.52111584,0.2810433,0.59737253,0.5470689,0.7547521,0.58652586
cellid_000026305-1_2,0.17702666,1.5493194,0.35110262,0.292083,0.3410902,0.2318462,0.35431173,0.4412982,0.2164885,0.78486466,0.57030135,0.39200866,0.4608989,0.6929175,0.6040134,0.36988166,0.3287742,0.2848268,0.25034922,0.35685423,0.6802228,0.4592011,0.22617002,0.4816447,0.34172776,0.20507334,0.550942
cellid_000026313-1_2,0.46824062,1.2216842,1.070065,1.1128291,0.6714931,0.694598,0.83027107,0.7089354,0.6070326,0.8479042,0.7383479,0.8853343,1.0044761,0.6987366,0.6284904,0.52095324,0.76093096,0.49590966,0.6407052,0.6120385,0.6008106,0.70655906,0.3827183,1.1660657,0.57245845,0.3456855,0.92815953
cellid_000026314-1_2,0.08417785,1.6140997,0.46041888,0.2539337,0.18540257,0.30370063,0.2684071,0.18777418,0.12152699,0.33335343,0.3553762,0.37433383,0.27584875,0.510424,0.19462998,0.20153815,0.2686453,0.42707893,0.15341619,0.16608188,0.567472,0.12083766,0.09470643,0.43014276,0.21044472,0.24020332,0.5074513
cellid_000026331-1_2,1.2242305,2.662551,1.2156138,1.8017627,1.2084253,1.0790817,1.104079,0.99356955,0.88002044,1.5882092,1.4879677,1.7799513,1.4935457,1.415613,1.233979,1.3173416,1.1254042,1.0011202,0.96208626,1.6321996,1.8732876,0.96019137,0.94786245,1.0960926,1.0167975,1.1821766,1.4859961
cellid_000026345-1_2,0.7481104,0.7706746,0.7713392,0.80801624,0.9208042,1.1831472,0.64648724,0.54200834,0.63806427,1.0822802,0.68099713,0.71890146,0.94810885,1.330347,1.0720384,0.68957627,0.877008,0.9083753,0.48395723,0.82558817,0.6160474,0.7460929,0.5423584,0.6723516,1.0510249,0.80517393,0.8196
cellid_000026383-1_2,0.2694595,0.27021363,0.24362877,0.64611053,0.6008809,0.48183364,0.24622919,0.52040064,0.36979386,0.67369646,0.4914653,0.42849472,0.49370146,0.5257098,0.28059432,0.27681002,0.3816365,0.27230686,0.30264384,0.24297203,0.64678824,0.23364133,0.32720414,0.32815775,0.29140803,0.34225273,0.28600866
cellid_000026409-1_2,0.4947604,3.5972667,0.67983013,0.46951672,0.8599643,0.35956034,0.5163532,0.46658123,0.4164184,0.51087797,0.5808086,0.9120333,0.79117703,0.74891466,0.5423182,1.4739969,0.58028275,0.40583077,0.28307354,0.5348073,0.69069237,0.37841615,0.30805078,0.5499708,0.6963894,0.48391896,1.5159642
cellid_000026414-1_2,0.80488366,3.0161648,0.6932229,0.7548456,0.75885653,0.56751156,0.76386267,1.1209254,0.6688546,0.9207223,0.9440889,0.7728992,0.7204982,0.6479134,0.8086742,0.8822526,0.88723695,0.73953575,1.021177,0.615476,1.0051445,0.7792076,0.44875422,0.91366595,0.6703393,0.62648976,0.70547783
cellid_000026419-1_2,0.34980798,1.9313332,0.6938182,0.5481787,0.7547605,0.4794539,0.43291003,0.7531978,0.6657458,0.73011696,0.7561431,0.78167367,0.5612606,1.0069586,0.68325126,1.1354017,0.641337,0.49343026,0.63478833,0.52844995,0.80730647,0.71438015,0.2452344,0.59907913,0.39321378,0.37366033,0.758312
cellid_000026424-1_2,0.7390848,0.7654293,0.6913579,1.5115708,0.64437836,0.7998292,0.9662559,0.8423206,0.7289628,0.8318026,0.84444666,1.1511503,0.79201293,0.7914823,0.49113122,0.5889407,1.2236253,1.0045811,1.1236216,1.2723053,0.9021374,0.7426987,0.5920718,0.7746897,0.5999681,1.1224508,0.7649864
cellid_000026432-1_2,0.44786456,1.5263894,0.66674364,0.7952221,0.78647166,0.8494957,0.7299979,0.83732957,0.53395313,0.9364217,1.3020575,0.52814084,0.8659164,0.5743083,0.7683036,0.81832266,0.5529354,0.551146,0.7514795,0.41490278,0.8796959,0.6512073,0.2637324,0.61776125,0.7191848,0.6472392,0.97526693
cellid_000026442-1_2,0.23583433,1.6944152,0.6097928,0.22556672,0.20667441,0.35534412,0.16386041,0.48112187,0.2775354,0.9110883,0.41374344,0.41707653,0.54593694,0.45458817,0.36088616,0.7291423,0.44253844,0.24742931,0.20655645,0.41784394,0.58967024,0.18663593,0.13690579,0.3400566,0.33512285,0.39601088,0.4325894
cellid_000026449-1_2,0.23267885,1.4788692,0.36438692,0.40087655,0.3323494,0.26443812,0.48139772,0.44770107,0.26896375,0.38585126,0.5619819,0.3848836,0.6842102,0.44634292,0.40076247,0.44853505,0.36855417,0.37779206,0.37118736,0.3002546,0.5200372,0.27071303,0.17133097,0.55287194,0.30697227,0.20641138,0.35440913
cellid_000026455-1_2,0.3657964,0.9240869,0.45377508,0.7057947,0.4684419,0.8521017,0.6044088,0.69254255,0.34371254,0.7404244,1.0582321,0.6907905,0.43669957,1.0735313,0.44014454,0.7916794,0.5629402,0.61390084,0.4830386,0.4555372,0.8624222,0.5147974,0.23673211,0.47674966,0.67216724,0.4602228,0.53108853
cellid_000026458-1_2,0.7701069,1.7913686,0.94743454,1.6656672,0.9996611,1.0418527,0.8293644,0.9743815,0.7941348,0.79272604,0.9485941,0.5886902,0.88205504,0.7763849,0.8844234,0.78749985,0.8312154,0.7640603,0.4873906,0.83664507,1.0098943,0.47012413,0.7016498,1.0973302,0.7832539,0.7482819,0.543561
cellid_000026470-1_2,0.17131323,1.7196608,0.49249786,0.28536308,0.34820405,0.27447015,0.29284024,0.3670259,0.15605883,0.37882906,0.6443412,0.45060417,0.44220436,0.6374242,0.34660122,0.43168834,0.42844042,0.31595808,0.22726071,0.48027647,0.2665784,0.20367844,0.119672425,0.7269568,0.31426454,0.26317495,0.36275616
cellid_000026471-1_2,0.3448578,1.1990364,0.44737032,0.32068983,0.36883292,0.49866638,0.31814653,0.43297902,0.23503663,0.68781114,0.5639671,0.47925666,0.6113863,0.6384756,0.4237336,0.8870058,0.37421313,0.2769721,0.35417756,0.41011623,0.56368077,0.5292774,0.1947204,0.47388428,0.288335,0.5607442,0.8678422
cellid_000026483-1_2,0.5171945,5.770067,0.94508886,0.43381134,0.58817023,0.49704665,0.6888619,0.6422959,0.58333457,0.5553218,0.80926603,1.108226,0.49516523,0.715856,0.82897097,0.9283926,0.92314565,0.5836134,0.46171042,0.68990785,0.97877043,0.47882485,0.63119066,0.74332625,0.7730209,0.5178853,0.7198762
cellid_000026490-1_2,1.7182531,0.9973145,0.8554166,1.0058882,0.9596576,1.2482363,0.981406,1.0276014,1.6820395,1.1677401,1.0640882,1.0701488,0.95599234,1.4784486,0.9814359,0.9036139,1.0142492,1.2143203,1.0604427,0.94428986,1.128931,1.0447613,0.8782445,1.0556809,0.9664126,0.8201069,0.7845514
cellid_000026499-1_2,0.41109186,0.55442816,0.45054448,0.6506279,1.029025,0.605063,0.5100388,0.85690856,0.59638524,0.7161707,0.7585396,0.57836807,0.63141704,0.9475808,0.7160864,0.38742098,0.92514706,0.6665856,0.5371211,1.1246847,0.58889824,0.51298773,0.38331863,0.55996704,0.35114086,0.36453345,0.56656784
cellid_000026503-1_2,0.2014189,0.21457464,0.6708727,0.52209157,0.5416881,0.29495603,0.5942166,0.8294719,0.32898027,0.5063851,0.6466872,0.83805656,0.41814104,0.3498746,0.39565724,0.30621746,0.65861475,0.37193897,0.3269151,0.32711968,0.49769256,0.35919356,0.24530114,0.594681,0.3756617,0.28860992,0.33970052
cellid_000026504-1_2,0.8396548,4.376859,1.3236785,1.7130699,1.2504596,0.9055551,1.1246935,1.2791746,0.85119116,1.2029346,1.274682,1.0814048,1.3958243,1.174197,1.1227232,1.1297113,1.2439982,1.0764188,1.1056715,0.95892584,1.4308162,0.9755917,0.69939685,1.184721,1.5056947,0.6551133,1.2584412
cellid_000026508-1_2,1.1821331,1.2611357,0.92268425,1.8096892,1.4554657,1.4893315,1.1431847,2.1620004,1.8962637,1.5650365,1.5967098,0.9726528,0.97492623,1.3213577,1.015157,1.0146441,1.615734,1.0143883,1.3190639,1.2944331,0.8160248,1.309321,1.4730822,1.155234,1.1843508,1.0255563,0.84433925
cellid_000026514-1_2,1.2677178,1.0034802,0.99876475,1.3344187,1.0918678,1.0420856,0.8333587,0.99848306,0.85158867,0.98298126,1.1465886,1.0077022,1.3473793,0.93732035,0.74926406,0.6136808,0.82468456,0.67785156,0.80365616,0.905107,0.97506094,0.7909721,0.6008216,0.6472432,0.8198686,0.66131,0.5578037
cellid_000026536-1_2,0.5491845,0.7784246,0.54664075,0.58697355,1.4685003,0.5282847,0.48504448,0.7011242,0.4656924,0.9285736,0.71597385,0.35798314,0.61025673,0.5370298,0.38188696,0.6998247,0.62143844,0.472718,0.51397336,0.45263863,0.43923283,0.47468138,0.22553737,0.43529946,0.684841,0.34193218,0.416993
cellid_000026537-1_2,0.84019953,3.8958857,0.98852575,0.8042876,1.1553863,0.87010527,0.9912803,1.3302195,0.8201083,1.3215995,0.93431056,1.1485515,0.8007553,1.3688446,0.9860184,1.2142519,0.9729676,0.65499103,0.76770264,0.8090991,0.8665816,0.8174242,0.59723955,1.1720294,0.8523583,0.88034195,0.7641041
cellid_000026543-1_2,0.42926657,0.5215685,0.7840856,0.59902734,0.6817849,0.40809608,0.38344333,0.61381114,0.39961416,0.542144,0.88876593,0.5922265,0.7558474,0.5355512,0.40366867,0.3406701,0.36499175,0.59692526,0.2905627,0.46036178,0.8847051,0.4007329,0.19793634,0.42386276,0.40336365,0.568413,0.72781163
