,q05cell_abundance_w_sf_0,q05cell_abundance_w_sf_1,q05cell_abundance_w_sf_2,q05cell_abundance_w_sf_3,q05cell_abundance_w_sf_4,q05cell_abundance_w_sf_5,q05cell_abundance_w_sf_6,q05cell_abundance_w_sf_7,q05cell_abundance_w_sf_8,q05cell_abundance_w_sf_9,q05cell_abundance_w_sf_10,q05cell_abundance_w_sf_11,q05cell_abundance_w_sf_12,q05cell_abundance_w_sf_13,q05cell_abundance_w_sf_14,q05cell_abundance_w_sf_15,q05cell_abundance_w_sf_16,q05cell_abundance_w_sf_17,q05cell_abundance_w_sf_18,q05cell_abundance_w_sf_19,q05cell_abundance_w_sf_20,q05cell_abundance_w_sf_21,q05cell_abundance_w_sf_22,q05cell_abundance_w_sf_23,q05cell_abundance_w_sf_24,q05cell_abundance_w_sf_25,q05cell_abundance_w_sf_26
cellid_000078895-16P17,0.004240525,0.054304574,0.441664,0.010483345,0.014689147,0.008178296,0.009158717,0.019968122,0.008813282,0.023541939,0.02116319,0.86356515,0.019621333,0.07269798,0.006676978,0.027576445,0.011100678,0.014353235,0.013546426,0.011259153,0.08310164,0.008985151,0.007846188,0.011186601,0.013202384,0.0083666565,0.049772445
cellid_000078897-16P17,0.25488052,0.02097805,0.046645865,0.04038586,0.055081632,0.045330323,0.056210976,0.043112986,0.055801615,0.07090513,0.063095875,0.03874627,0.046786726,0.0446176,0.0696024,0.025130516,0.04654033,0.04518554,0.037081897,0.08670208,0.046756748,0.10360964,0.17206576,0.028498428,0.04089418,0.027397951,0.016308099
cellid_000078915-16P17,0.0047377804,0.026905453,0.023894828,0.0049397126,0.009862173,0.0047464673,0.0063254978,0.011816682,0.0035871945,0.014596065,0.013399282,0.052111283,0.013881779,0.016010774,0.003603219,0.0660817,0.013237288,0.005272863,0.003521945,0.006101606,0.20312575,0.006627191,0.0040806904,0.007641449,0.005694503,0.004543903,0.02866815
cellid_000078919-16P17,0.08319115,0.21210313,1.899608,0.056321062,0.08597155,0.10629416,0.0791428,0.1399185,0.0958767,0.1063849,0.1153428,0.181782,0.15123463,0.2394717,0.09628822,0.9281168,0.08494155,0.06697994,0.10887568,0.0935736,0.23614472,0.07929568,0.075233445,0.08629358,0.0870118,0.10227091,0.22569804
cellid_000078933-16P17,0.008945465,0.08566321,2.7296932,0.022110483,0.013529514,0.01945899,0.015956223,0.040256932,0.014553666,0.029869355,0.037653238,0.1438809,0.037345704,0.025884423,0.015656892,1.3605355,0.037370853,0.013856026,0.014825798,0.017964672,0.10066544,0.015935691,0.0058177314,0.069322884,0.022968365,0.014482085,0.12263341
cellid_000078955-16P17,0.0033067004,0.7867083,0.016339285,0.0051428964,0.007379932,0.004630537,0.0075320015,0.00854996,0.002751688,0.008425376,0.014064171,0.00817883,0.008677171,0.008810054,0.004378549,0.6256517,0.009161501,0.005022391,0.0027792712,0.008222165,0.0154759055,0.0048677134,0.0023495054,0.012840569,0.002405288,0.006909189,0.06624116
cellid_000078970-16P17,0.0015021367,0.0034408234,0.008530742,0.003356776,0.002483489,0.0015070263,0.002219586,0.0050833486,0.0023874019,0.0058708745,0.0069991746,1.0581127,0.0036924556,0.0061931806,0.0023044653,0.005681407,0.004482413,0.0012115879,0.0016960681,0.0025508585,0.00929249,0.0026672804,0.0016016131,0.0021524671,0.0025461232,0.0018709515,0.0029140252
cellid_000078988-16P17,0.008123368,0.03414384,2.0707817,0.011122044,0.013600718,0.005090486,0.011645602,0.03619494,0.00736125,0.03171627,0.030930975,0.99581987,0.04726867,0.031555556,0.01745059,0.062435735,0.020005176,0.019472215,0.02281267,0.013148622,0.08342573,0.0077734687,0.006012939,0.011238358,0.017177891,0.010442288,0.07983894
cellid_000079001-16P17,0.00265802,0.20055546,0.027253415,0.004669149,0.005927571,0.004719337,0.006264425,0.009367614,0.0038656613,0.012176049,0.016996184,0.014971072,0.008805164,0.01217173,0.0040791673,1.0539405,0.010874268,0.0062997043,0.0054728696,0.003944272,0.016446786,0.005469106,0.0034616492,0.0046223886,0.0040627937,0.005914845,0.44390067
cellid_000079028-16P17,0.012516505,0.006401259,0.011236005,0.007500849,0.0133649465,0.0034155834,0.01976154,0.011159853,0.00448136,0.021608008,0.014551776,0.014781851,0.02064007,0.007941514,0.013906984,0.006804097,0.005937464,0.006082397,0.007048337,0.0050800694,0.015354547,0.0052987067,0.0035963578,0.007241755,0.0070064995,0.0058256313,0.006553694
cellid_000079037-16P17,0.0063900314,0.10002116,0.015544649,0.00436699,0.0058246814,0.0042546717,0.005888099,0.01879298,0.006756917,0.020216733,0.018038746,0.01366868,0.018845761,0.009136284,0.009383674,1.166251,0.013277822,0.0058422964,0.0075296517,0.005939989,0.016735736,0.0039812285,0.0033829384,0.018788936,0.0042301686,0.009008234,0.042763196
cellid_000079068-16P17,0.08919496,0.009977212,0.039419018,0.03669833,0.021633126,0.025000332,0.022227364,0.020752946,0.015454379,0.035814334,0.065231144,0.025070999,0.033566996,0.016997041,0.14704461,0.0076794582,0.066432826,0.020340677,0.08099667,0.050276116,0.022957975,0.06545089,0.01990066,0.035672043,0.013793531,0.01739151,0.027867086
cellid_000079098-16P17,0.0065489844,0.0053598885,0.021730948,0.0058849873,0.009683816,0.005649198,0.07016274,0.013436438,0.003708542,0.014678101,0.015868252,0.014231256,0.014770187,0.011485383,0.011774639,0.00733759,0.017438814,0.0076932553,0.009121399,0.007438782,0.0143263135,0.006950923,0.009290755,0.018955277,0.0040542916,0.005301659,0.004752743
cellid_000079122-16P17,0.011663395,1.4700526,1.3517483,0.026699254,0.018525511,0.02865332,0.019583387,0.07981071,0.013212462,0.06448514,0.04649423,0.22026783,0.04947446,0.078804456,0.02478641,3.2052724,0.039763063,0.02519665,0.023543755,0.029368374,0.11284416,0.02514274,0.013082903,0.04260333,0.034564365,0.019126887,0.7316873
cellid_000079128-16P17,0.005318782,0.0031043778,0.011997111,0.0036067022,0.003413408,0.004111947,0.004790418,0.006378708,0.0045977454,0.009656343,0.0154693145,0.007950756,0.005670189,0.0039795795,0.00462855,0.0035368402,0.010275692,0.0035931508,0.0024459525,0.00395895,0.0076399627,0.0040111416,0.001485453,0.014095421,0.0020202894,0.0025033695,0.0037684084
cellid_000079181-16P17,0.009536916,0.011988356,0.01460449,0.0073282355,0.009613862,0.0061814114,0.00979821,0.013591783,0.0043501966,0.013746643,0.013169104,0.010880869,0.011088152,0.030954612,0.006845031,0.007020689,0.009316495,0.009904547,0.006732356,0.007886625,0.011244763,0.005224669,0.00788235,0.006018191,0.00625859,0.0044230227,0.008744095
cellid_000079199-16P17,0.740532,0.1156858,0.11031596,0.13900171,0.119877554,0.14461008,0.16707744,0.09891014,0.12521829,0.2110897,0.19025306,0.09218245,0.13160633,0.083392166,0.33537817,0.110983364,0.15912533,0.19421561,0.17947654,0.20499913,0.11989018,0.41002995,0.29622272,0.1315874,0.15870202,0.17958795,0.093456395
cellid_000079228-16P17,0.0049276054,0.9639884,0.026971664,0.010473926,0.013911575,0.0063919667,0.012696332,0.026406111,0.0091918,0.025517888,0.022873575,0.07035945,0.020234177,0.029954484,0.012428536,0.6547006,0.009594696,0.014613882,0.011920831,0.015527422,0.031631876,0.010385705,0.005064894,0.012851,0.01187001,0.0091189,0.07303788
cellid_000079238-16P17,0.0061941133,0.003952425,0.005976713,0.008492024,0.0040387088,0.00654178,0.008210655,0.01110378,0.0073537077,0.0076097697,0.0066885236,0.011564606,0.0074556954,0.008170227,0.009038211,0.0047384137,0.008042786,0.0042508394,0.004925763,0.008095321,0.014975282,0.009910812,0.004409598,0.0077791936,0.004734359,0.006117098,0.009090516
cellid_000079257-16P17,0.05253127,0.009254622,0.023548177,0.01937266,0.008684878,0.01592612,0.09135644,0.02521302,0.011134143,0.04056338,0.029785374,0.016800536,0.030500986,0.02346204,0.016212206,0.012976366,0.009682352,0.016929852,0.017477004,0.019367695,0.02047049,0.014830579,0.009983453,0.018620683,0.0094907,0.010497255,0.009245268
cellid_000079258-16P17,0.114652485,0.030152459,0.039093703,0.040339045,0.050713643,0.03832033,0.024841346,0.043727316,0.073060945,0.055351786,0.061301026,0.030810248,0.041139226,0.04744834,0.09285142,0.039940387,0.03256905,0.022545239,0.05024253,0.03658785,0.03639793,0.065306045,0.018357491,0.021645067,0.045845,0.025077906,0.02374953
cellid_000079290-16P17,0.003228164,0.69407475,0.019434834,0.0032262376,0.010107859,0.0076055257,0.0053347163,0.016554765,0.0047076805,0.01722425,0.01794536,0.020537589,0.012130003,0.015503118,0.005868846,1.6165415,0.010322033,0.0069155823,0.006476456,0.0052398406,0.016205767,0.0052142525,0.003365046,0.007048214,0.006085609,0.0038862189,0.022097576
cellid_000079333-16P17,0.0041408422,1.9984027,0.14918418,0.0076603363,0.004389149,0.0033071642,0.006063079,0.014802312,0.0044431477,0.011853333,0.0131054185,1.0118123,0.020052308,0.035871804,0.007132618,0.036740266,0.011409251,0.0074038375,0.005599025,0.007672253,0.05334963,0.004818149,0.0027317537,0.0085477475,0.005499457,0.0029317213,0.040013094
cellid_000079371-16P17,0.010297839,0.05725545,0.019157564,0.011194335,0.004801258,0.0040246425,0.013111819,0.010851883,0.0072681587,0.018934928,0.01601283,0.038959242,0.017468717,0.014694196,0.0065742955,0.021554051,0.012475309,0.0074864547,0.0051240046,0.008747994,0.030935394,0.013144617,0.0036476527,0.010066481,0.008583047,0.008511191,0.014262879
cellid_000079485-16P17,0.0053163124,0.012375664,4.6489635,0.004646906,0.004684571,0.004747753,0.005484898,0.012146561,0.005132162,0.0108756805,0.025571946,0.014033625,0.032753807,0.012989704,0.004441844,0.032715775,0.01105222,0.0052493815,0.0062120287,0.005246082,0.0139927,0.0032562425,0.002690966,0.012493946,0.007149932,0.006091113,0.02392436
cellid_000079500-16P17,0.0290833,0.021658873,10.778797,0.02722929,0.07182074,0.038369555,0.036073253,0.071124226,0.055767383,0.07851263,0.056101013,0.08135146,0.17471257,0.15532589,0.034418434,0.044563428,0.059024125,0.041845012,0.053529467,0.03673954,0.11946917,0.035655085,0.035884462,0.031949412,0.06764127,0.043694876,0.0826879
cellid_000079847-16P17,0.0035015547,0.0083427,3.4642434,0.009378696,0.00970554,0.0059652445,0.007347612,0.009427211,0.0055048126,0.012008815,0.014670989,0.37469876,0.031900503,0.02179879,0.004440013,0.01254091,0.005966363,0.0067794593,0.007454824,0.008412411,0.021565612,0.0039886283,0.0033180933,0.009833422,0.006737247,0.003916377,0.014246264
cellid_000079961-16P17,0.005420232,0.06228346,1.2156539,0.0054290094,0.008144202,0.007901451,0.0063706115,0.02094239,0.0050997175,0.012733066,0.019668775,0.009570242,0.022993464,0.01263011,0.011283894,0.013095378,0.01919724,0.008886993,0.0045009595,0.009277961,0.015492295,0.0076830876,0.007857342,0.007089683,0.0037243667,0.0076227817,0.018805811
cellid_000080667-16P17,0.031684536,0.038694378,0.05372175,0.22684702,0.2299093,0.105524704,0.11020915,0.1184764,0.04767169,0.09881138,0.10933912,0.0701791,0.05088994,0.079191655,0.03960707,0.059350826,0.07540108,0.04003984,0.054272167,0.06680486,0.074151054,0.033134744,0.030786844,0.075775534,0.054615587,0.0430625,0.05663719
cellid_000080687-16P17,0.012643179,0.17989722,0.02816418,0.020987548,0.049714986,0.01775175,0.016606688,0.05237462,0.008936767,0.035358384,0.0368445,0.020213857,0.035301115,0.06983947,0.013873871,0.025085794,0.023143817,0.021546347,0.018085824,0.015962988,0.03020932,0.018886575,0.0126533685,0.01987493,0.020861616,0.018190157,0.02748944
cellid_000080704-16P17,0.009551777,0.59255594,0.028058631,0.036790416,0.03315418,0.023827495,0.0099548325,0.03207983,0.022766586,0.035264075,0.062174857,0.019399853,0.0227592,0.025706248,0.014107952,0.04322005,0.013328004,0.019064864,0.017461235,0.017016396,0.036944337,0.019014958,0.027387844,0.026779786,0.01364744,0.025187042,0.013449081
cellid_000081024-16P17,0.045636997,0.42117807,0.07540721,0.0510202,0.091839455,0.04666928,0.049767092,0.08392372,0.08014332,0.060952064,0.109777816,0.059207946,0.057018153,0.06086285,0.100763366,0.06488666,0.10532605,0.07725655,0.0355684,0.05048173,0.054038577,0.05931421,0.051401615,0.06045788,0.04381309,0.07921332,0.07469848
cellid_000081562-16P17,0.010664474,0.22739567,0.018983811,0.014958593,0.018243494,0.014898259,0.01892962,0.020967629,0.019231755,0.027172728,0.0259155,0.021885447,0.015923938,0.037430957,0.018683111,0.020594673,0.0234486,0.01850339,0.008458452,0.01904299,0.019472942,0.01426197,0.013439373,0.022577805,0.013352878,0.021408094,0.011472116
cellid_000081642-16P17,0.027886633,0.02230879,0.03583038,0.13226561,0.049598962,0.16442351,0.025034226,0.07154337,0.21833587,0.054814372,0.06494681,0.038117524,0.04758112,0.095825545,0.0438829,0.03068738,0.039694242,0.034925003,0.03825233,0.05397987,0.036867995,0.04626036,0.061145563,0.030474162,0.032106325,0.048352554,0.015797434
cellid_000081780-16P17,0.01472848,2.1907675,0.067856915,0.027542436,0.032006312,0.023498947,0.013723867,0.038217373,0.025486322,0.047045738,0.039601304,0.04719079,0.025459575,0.03119501,0.0132861985,0.036264416,0.033033688,0.033816688,0.019315146,0.02244541,0.0463824,0.014938484,0.0082229655,0.03526036,0.024125997,0.026695775,0.04958109
cellid_000082057-16P17,0.0077059376,0.013050914,0.013314325,0.01939868,0.027220743,0.018729152,0.010596962,0.015961248,0.012713922,0.016036395,0.07175488,0.016374143,0.02153312,0.009392005,0.010472188,0.018845903,0.023130134,0.014536893,0.007316189,0.01554239,0.03528371,0.0108730765,0.005595955,0.01233356,0.011882678,0.015665872,0.013483923
cellid_000084353-16P17,0.044290174,0.56314456,0.08574838,0.16262166,0.11130159,0.13945699,0.056113407,0.113578685,0.08209393,0.110516965,0.13021126,0.1742484,0.09143715,0.12726781,0.06789047,0.09535986,0.08133985,0.08884795,0.12347859,0.071214795,0.106375195,0.057144973,0.06390117,0.1013864,0.06886721,0.081778854,0.09059224
cellid_000084436-16P17,0.14431283,0.41973847,0.19717784,0.19259867,0.34540543,0.32925862,0.15471861,0.24455543,0.2861788,0.2517574,0.21357238,0.28042087,0.23463446,0.23102996,0.20669621,0.112330556,0.22741911,0.30063474,0.21639584,0.20797704,0.28491843,0.18092054,0.37964046,0.17858948,0.20349194,0.16610955,0.26477242
cellid_000084449-16P17,0.20472759,0.837249,0.23181774,0.26901394,0.2968236,0.47286958,0.15741147,0.32978657,0.21296823,0.29609376,0.3701992,0.33309194,0.20340803,0.2967028,0.15507826,0.36191195,0.24315976,0.30278012,0.27334413,0.19839786,0.29156333,0.23981857,0.4216761,0.20157346,0.2529236,0.1849933,0.22155742
cellid_000084463-16P17,0.0055896104,0.008249839,0.011454724,0.009766867,0.011718978,0.0071185012,0.004242892,0.007011855,0.0029957339,0.010186048,0.011258796,0.010342699,0.005749181,0.008097895,0.0035296092,0.009112782,0.008322012,0.004313472,0.00810335,0.007602975,0.015381512,0.0056711924,0.003239946,0.006733247,0.0041480865,0.007035101,0.006632226
cellid_000084474-16P17,0.2428057,0.07135209,0.20031273,0.41354197,0.7781994,0.69052184,0.16139935,0.3690305,0.8806485,0.30217808,0.42993218,0.22888465,0.22230391,0.1743872,0.19326477,0.1295516,0.22607015,0.27764615,0.5332783,0.26768827,0.23559584,0.25640365,0.41461453,0.17231463,0.28281206,0.38329923,0.12325446
cellid_000084499-16P17,0.030944904,0.042623714,0.059730794,0.06803701,0.18704252,0.11370995,0.051772457,0.13294391,0.049818076,0.0692204,0.08741757,0.08265519,0.059501793,0.06186199,0.031013058,0.037768792,0.05445416,0.061114494,0.05893142,0.058882657,0.054236155,0.03053073,0.11223412,0.046295006,0.061008908,0.027838308,0.04830012
cellid_000084506-16P17,0.002325985,0.0053576655,0.03904005,0.0038582657,0.0050279973,0.0038800149,0.0026326287,0.0044403127,0.0028762445,0.005659922,0.011195225,0.027625982,0.006766662,0.0041674734,0.0038691878,0.0051283343,0.0055535147,0.0054405406,0.004760559,0.004660836,0.008493183,0.0020203728,0.0021772585,0.0039284443,0.0016632851,0.002016292,0.005183101
cellid_000084516-16P17,0.05304119,1.3703154,0.14399247,0.13463272,0.17188263,0.114198826,0.06729558,0.11529742,0.051353645,0.099388815,0.113400415,0.9825939,0.13702677,0.13313586,0.064180695,0.1733086,0.07806742,0.05069842,0.08546315,0.10824515,0.15233298,0.080600105,0.05165512,0.116909534,0.07244679,0.037866928,0.23396556
cellid_000084536-16P17,0.016833736,0.034609836,0.03894742,0.031014811,0.02957501,0.02172671,0.024670454,0.06687407,0.0139221605,0.043634687,0.073397435,0.054403286,0.051521868,0.10632627,0.020377915,0.11544861,0.031660594,0.02425662,0.023237761,0.015543108,0.07898502,0.02077811,0.014234833,0.038749974,0.015429217,0.035807494,0.04853773
cellid_000084543-16P17,0.02208377,0.33471575,0.05479759,0.04037184,0.06300402,0.050424673,0.025137031,0.055468976,0.031129427,0.041835494,0.06753743,0.49368748,0.059814095,0.044398285,0.01961437,0.034248054,0.033090394,0.028618399,0.037612207,0.043597616,0.061851304,0.022335468,0.043245822,0.0450706,0.035980213,0.027293788,0.075395554
cellid_000084601-16P17,0.0037511722,0.015314496,0.018951245,0.0040309583,0.005965792,0.007042719,0.009962047,0.014925995,0.0035197334,0.011935076,0.008478311,0.0076277712,0.007043025,0.006602976,0.004649304,0.010520313,0.010154221,0.003854934,0.006390799,0.004958414,0.009804832,0.0032107537,0.0034617751,0.004191776,0.0040492765,0.005256636,0.004607044
cellid_000084613-16P17,0.0040948084,0.008765233,0.00716174,0.0043922984,0.008613551,0.0032431502,0.0039255586,0.010467039,0.004977381,0.006439801,0.006260319,0.009309978,0.011155985,0.014317672,0.005491101,0.006353305,0.008475224,0.008038048,0.0057106633,0.004229163,0.0086740935,0.0046331137,0.003944991,0.006690442,0.003548434,0.0039372374,0.013879392
cellid_000084619-16P17,0.018771848,0.07634264,0.020185323,0.051845077,0.38127935,0.044384774,0.017070567,0.06570502,0.045421697,0.036167994,0.04153665,0.023487072,0.033722583,0.022317134,0.021758193,0.022565594,0.017483318,0.031676594,0.020392116,0.016244063,0.030851439,0.024424758,0.0090869125,0.014466578,0.024593154,0.013048504,0.017509485
cellid_000084626-16P17,0.031045236,0.21197858,0.067411974,0.041492224,0.07573987,0.078538015,0.031571396,0.10680116,0.05015616,0.10969922,0.05941017,0.08065802,0.06802222,0.048235625,0.023618191,0.062057525,0.10782419,0.061147034,0.12576796,0.041499194,0.08112255,0.046753068,0.040044766,0.03750042,0.046965506,0.043964688,0.040794104
cellid_000084687-16P17,0.01198809,0.023943337,0.022778142,0.01395846,0.053710494,0.02550694,0.022111109,0.043114,0.022170331,0.027849114,0.05314452,0.020614136,0.020614605,0.037313867,0.020014828,0.011051524,0.039020557,0.03292371,0.03388749,0.015356103,0.029052012,0.01695987,0.0076609743,0.01576141,0.022476697,0.009500491,0.03410487
cellid_000084705-16P17,0.011317973,0.0021263598,0.084088616,0.005922751,0.0041801063,0.003944244,0.0051388647,0.006377254,0.0044475817,0.010761416,0.013972338,0.0073862416,0.013209233,0.009046123,0.008233541,0.011860812,0.004351824,0.005559017,0.0059375316,0.007393155,0.0074824058,0.004254069,0.0077414326,0.005675059,0.0048744963,0.006078058,0.0033744362
cellid_000084779-16P17,0.021573385,0.023520378,0.038588215,0.029202687,0.09692964,0.06887292,0.027523212,0.06878476,0.061919432,0.052808482,0.05169896,0.037211385,0.0416601,0.070425,0.029812234,0.019867366,0.0402084,0.042502485,0.102858014,0.04257211,0.04713318,0.030029187,0.02295754,0.02843956,0.046435803,0.02231717,0.035584792
cellid_000084901-16P17,0.01097432,0.0068014693,0.020131135,0.02407497,0.031484183,0.026187763,0.021218572,0.032647893,0.019051407,0.033957377,0.063431576,0.026785214,0.031417076,0.0233196,0.061607525,0.011868347,0.03935511,0.046901528,0.014607468,0.032749087,0.024977222,0.014005706,0.009108358,0.023952167,0.021409651,0.01811506,0.016886475
cellid_000084934-16P17,0.013619501,0.00434809,0.017169831,0.039373904,0.026239902,0.02066383,0.00739234,0.031807464,0.014737025,0.028223796,0.02710067,0.22878629,0.020462181,0.01834745,0.008814854,0.026950678,0.02411204,0.020625543,0.0320216,0.010528836,0.03580554,0.011742565,0.03683177,0.021166813,0.013432397,0.013324469,0.011154149
cellid_000084978-16P17,0.0034407538,0.0032096985,0.08166754,0.005154579,0.0061249547,0.002694123,0.0031808352,0.0043767705,0.0026259117,0.004034249,0.009844614,0.0051941504,0.009121486,0.0063532568,0.004723246,0.0034140274,0.0068596182,0.0030300128,0.0037779682,0.0053523267,0.008032163,0.0025193568,0.0026435477,0.005346981,0.00305975,0.0010975158,0.00279258
cellid_000084996-16P17,0.0058888365,0.0045716166,0.37290385,0.004582958,0.004666451,0.0030287707,0.00373267,0.0048763086,0.0030794295,0.008549454,0.005366696,0.01761344,0.020330233,0.003729759,0.005061781,0.010587391,0.005538289,0.004923047,0.0035811358,0.0029258353,0.006684586,0.0035426728,0.0020832955,0.0054261493,0.0033161202,0.004721489,0.0041207913
