"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Sema3c.15",3.6673104111652e-06,-2.09145883768777,0.018,0.05,0.0406594705285886,"19","Sema3c"
"Dpm2.12",3.70233004881425e-06,0.576215579529326,0.112,0.073,0.0410477332512036,"19","Dpm2"
"Dapp1.18",3.76407991703876e-06,-3.79427914220066,0.005,0.031,0.0417323540402087,"19","Dapp1"
"Cfap43.10",3.78679849218014e-06,0.546572486179691,0.051,0.027,0.0419842348828013,"19","Cfap43"
"Tspan3.13",3.82233219128478e-06,0.241241911572112,0.458,0.386,0.0423781970047743,"19","Tspan3"
"Snx27.11",3.927309927726e-06,0.262224189739981,0.362,0.294,0.0435420851686981,"19","Snx27"
"Rhbdl3.14",3.97983305736118e-06,0.143412308887201,0.209,0.154,0.0441244091069634,"19","Rhbdl3"
"Fundc1.10",4.0306176144526e-06,0.532913566494773,0.161,0.115,0.044687457491436,"19","Fundc1"
"Comt.14",4.06728263210441e-06,0.833748292114024,0.051,0.027,0.0450939625421416,"19","Comt"
"Prom2.18",4.10113988425348e-06,1.20944733012197,0.048,0.025,0.0454693378967183,"19","Prom2"
"Kdm6b.13",4.2012801681896e-06,0.335590680155962,0.589,0.512,0.0465795932247181,"19","Kdm6b"
"Rab28.11",4.2413694720575e-06,0.414744922075369,0.19,0.141,0.0470240633367015,"19","Rab28"
"Ylpm1.4",4.34809117946555e-06,0.170054278445558,0.339,0.274,0.0482072869067346,"19","Ylpm1"
"Arhgef10.19",4.44787030224543e-06,-4.59390435911794,0.003,0.027,0.0493135380409951,"19","Arhgef10"
"Chd1.8",4.52121406515554e-06,0.333878357931586,0.164,0.117,0.0501267003403795,"19","Chd1"
"Unc5b.14",4.54370391315299e-06,-1.88963844132243,0.015,0.046,0.0503760452851272,"19","Unc5b"
"Lancl3.17",4.66688669889415e-06,0.571749068226051,0.154,0.109,0.0517417728306394,"19","Lancl3"
"Nuak2.3",4.77229948430718e-06,1.19335522973369,0.022,0.008,0.0529104843825137,"19","Nuak2"
"Ehd4.16",4.79786363767943e-06,0.407573126253865,0.095,0.06,0.0531939141509519,"19","Ehd4"
"Mfsd6.13",4.80165501184022e-06,0.458913814506366,0.117,0.078,0.0532359491162725,"19","Mfsd6"
"Scube3.16",4.81255680706438e-06,-1.09764417570793,0.085,0.134,0.0533568173199228,"19","Scube3"
"Cdk6.19",4.87431982650419e-06,-7.67046116811199,0,0.021,0.0540415839164519,"19","Cdk6"
"Cers4.14",4.90507368875225e-06,0.344603975116308,0.278,0.221,0.0543825519871962,"19","Cers4"
"Large1.17",4.91038709661199e-06,0.198590627110657,0.359,0.29,0.0544414617401371,"19","Large1"
"Drd3.18",4.95966647552933e-06,1.11663252151034,0.048,0.025,0.0549878222141937,"19","Drd3"
"Frem2.14",4.97192404145963e-06,0.467885288366431,0.202,0.15,0.0551237218476629,"19","Frem2"
"Mllt3.16",4.97440648898065e-06,0.227495588850153,0.237,0.181,0.0551512447433284,"19","Mllt3"
"Cyb5d1",4.99057086153359e-06,1.12417722105747,0.016,0.005,0.0553304591418229,"19","Cyb5d1"
"Ccdc157.4",5.17085126366545e-06,1.342320455164,0.022,0.008,0.0573292279602588,"19","Ccdc157"
"Sec23a.11",5.17506712479231e-06,0.667432643120716,0.107,0.07,0.0573759692125723,"19","Sec23a"
"Entrep1.11",5.17835587287676e-06,0.651151232447491,0.133,0.091,0.0574124315625847,"19","Entrep1"
"Patj.17",5.26712630207538e-06,-0.997790496363209,0.141,0.195,0.0583966293111097,"19","Patj"
"U2surp.6",5.29616594619368e-06,0.10784341077115,0.245,0.184,0.0587185918454493,"19","U2surp"
"Pgap1.13",5.34005074804921e-06,0.511447384973773,0.147,0.103,0.0592051426436216,"19","Pgap1"
"Hrh1.15",5.37729685291725e-06,1.3449271761875,0.038,0.018,0.0596180902082935,"19","Hrh1"
"Cd226.19",5.43003456770855e-06,-3.25057895820234,0.007,0.034,0.0602027932521847,"19","Cd226"
"Myo9a.18",5.56971207136279e-06,-1.27202286284243,0.087,0.135,0.0617513977351993,"19","Myo9a"
"Tjp1.13",5.5758648770563e-06,0.111526652535594,0.564,0.48,0.0618196138919232,"19","Tjp1"
"Elovl4.14",5.63967641808748e-06,0.418831983325581,0.252,0.198,0.0625270924473359,"19","Elovl4"
"Dmrta2.18",5.67617866147591e-06,-4.72214048240719,0.002,0.025,0.0629317928197834,"19","Dmrta2"
"Esrrb.15",5.76009440660606e-06,-4.87359997779038,0.003,0.027,0.0638621666860414,"19","Esrrb"
"Pdia6.11",5.8509645234533e-06,0.724812583295545,0.087,0.054,0.0648696436715268,"19","Pdia6"
"Rad50.7",5.87452895130588e-06,0.373945429052741,0.132,0.09,0.0651309024831283,"19","Rad50"
"Mydgf.12",5.89339472149631e-06,0.614059832301698,0.099,0.064,0.0653400672772296,"19","Mydgf"
"Klhl4.18",5.99187409285152e-06,0.738831936512127,0.07,0.041,0.0664319080674448,"19","Klhl4"
"Tacc1.13",6.03300362933375e-06,0.133864917248248,0.323,0.259,0.0668879112384233,"19","Tacc1"
"Cpd.9",6.27217912375297e-06,0.477218098939754,0.162,0.117,0.0695396499450491,"19","Cpd"
"Srsf3.8",6.29089489753264e-06,0.134534816404533,0.344,0.275,0.0697471517289443,"19","Srsf3"
"Pdlim3.17",6.81753971151658e-06,-2.68378969925536,0.022,0.055,0.0755860627815843,"19","Pdlim3"
"Maml2.16",7.01245039583666e-06,-2.02518289593985,0.02,0.052,0.077747037538641,"19","Maml2"
"Slc36a1.10",7.07133625165764e-06,0.289595758710082,0.255,0.2,0.0783999050221282,"19","Slc36a1"
"Adgra1.17",7.12781586457559e-06,0.312283250477554,0.277,0.217,0.0790260944905496,"19","Adgra1"
"Smad7.14",7.14956130633785e-06,-1.26650765982809,0.035,0.072,0.0792671862033677,"19","Smad7"
"Pip5k1b.15",7.34395825566407e-06,-1.23972174765497,0.044,0.085,0.0814224651805476,"19","Pip5k1b"
"Fam83d.7",7.38840859919059e-06,0.791712395439107,0.029,0.013,0.0819152861392261,"19","Fam83d"
"Mmp24.14",7.53544732254556e-06,0.143367275306204,0.438,0.36,0.0835455044650626,"19","Mmp24"
"Porcn.14",7.77256383221586e-06,1.13938061242302,0.065,0.038,0.0861744152077772,"19","Porcn"
"Nipal2.18",7.90552287215203e-06,-3.69288920918255,0.006,0.031,0.0876485320835496,"19","Nipal2"
"Mindy4.11",8.0745639423083e-06,0.390383822440056,0.127,0.086,0.0895226904283721,"19","Mindy4"
"Mib2.8",8.13145399880289e-06,0.322236966320731,0.25,0.194,0.0901534304847276,"19","Mib2"
"Ctdsp1.17",8.1763635768138e-06,-5.43319385331479,0.001,0.022,0.0906513429761346,"19","Ctdsp1"
"Hexa.12",8.33275185764423e-06,1.47827632920461,0.023,0.009,0.0923852198457015,"19","Hexa"
"Olig2.19",8.36393921729695e-06,-3.60021125777561,0.007,0.033,0.0927309941021713,"19","Olig2"
"Sipa1l3.13",8.37837342082659e-06,-1.00590234336156,0.114,0.166,0.0928910261167044,"19","Sipa1l3"
"Sgk1.14",8.41338882745954e-06,0.263036760952032,0.273,0.217,0.0932792419300439,"19","Sgk1"
"Aida.16",8.57839906524305e-06,0.76153685132741,0.114,0.077,0.0951087104363497,"19","Aida"
"Fads2.11",8.59231012339445e-06,0.49849676971294,0.153,0.108,0.0952629423380743,"19","Fads2"
"Dock10.13",8.65884971597977e-06,0.201983365866348,0.245,0.189,0.0960006668010677,"19","Dock10"
"Gpc2.13",8.99735903068548e-06,-0.913488553292858,0.099,0.15,0.0997537195732099,"19","Gpc2"
"Slc12a7.16",9.11071500676691e-06,0.366392659922748,0.064,0.036,0.101010497280025,"19","Slc12a7"
"Eps15.13",9.11672893274869e-06,-1.01933745098593,0.082,0.13,0.101077173677385,"19","Eps15"
"Iqgap1.19",9.2740764491324e-06,-3.35111365120859,0.005,0.029,0.102821685591531,"19","Iqgap1"
"Srpx.19",9.34502817076663e-06,-3.67800934442172,0.007,0.033,0.10360832732929,"19","Srpx"
"Grin1.16",9.36341669781668e-06,-0.156427623258404,0.843,0.701,0.103812200928694,"19","Grin1"
"Arhgap21.15",9.39758338631367e-06,-1.0027064930921,0.484,0.515,0.10419100700406,"19","Arhgap21"
"Marchf1.18",9.81161443845878e-06,-1.34526373443557,0.024,0.057,0.108781369279192,"19","Marchf1"
"Rundc3a.14",9.90680619706198e-06,0.295462268698637,0.204,0.156,0.109836760306826,"19","Rundc3a"
"Mcu.14",9.91642090982967e-06,-0.913995655781785,0.078,0.125,0.109943358627282,"19","Mcu"
"Rassf7.17",9.94130128675726e-06,-3.2956958553917,0.004,0.028,0.110219207366278,"19","Rassf7"
"Tmem71.15",9.94230524786636e-06,0.100247340868763,0.099,0.063,0.110230338283094,"19","Tmem71"
"Kcnn2.14",9.9794499628619e-06,0.626289676022232,0.122,0.084,0.11064216173825,"19","Kcnn2"
"Otud7a.13",9.98725343496939e-06,0.31123822738822,0.243,0.19,0.110728678833506,"19","Otud7a"
"Tnfaip8l3.18",1.00131458042642e-05,-1.82662419659286,0.029,0.064,0.111015747531877,"19","Tnfaip8l3"
"Eef2.13",1.00861744389869e-05,0.307747888527207,0.397,0.33,0.111825416005048,"19","Eef2"
"Otx1.17",1.02337396984416e-05,-2.87064920492615,0.004,0.028,0.113461472036622,"19","Otx1"
"Gfod2.13",1.0420647429316e-05,0.85991732723936,0.082,0.051,0.115533718048826,"19","Gfod2"
"Cep152.2",1.04780289005379e-05,1.31268022755363,0.021,0.008,0.116169906420263,"19","Cep152"
"Bscl2.14",1.0495579568381e-05,0.666366615167434,0.111,0.074,0.11636449067464,"19","Bscl2"
"Tppp.14",1.04972857193466e-05,-0.744079880099043,0.212,0.272,0.116383406770395,"19","Tppp"
"Cfap74.17",1.05697912680981e-05,-5.26060874796215,0.002,0.024,0.117187275789403,"19","Cfap74"
"Akain1.14",1.06477947561991e-05,-0.80778158157388,0.232,0.289,0.118052100461979,"19","Akain1"
"Syt16.17",1.06851533047781e-05,0.219618734830344,0.432,0.364,0.118466294690075,"19","Syt16"
"Sptbn5.18",1.07677228027604e-05,-2.89882527065814,0.015,0.044,0.119381742714204,"19","Sptbn5"
"Zfp641.17",1.08372832616194e-05,-2.76386443960438,0.033,0.069,0.120152959521574,"19","Zfp641"
"Plpp5.8",1.10049220505236e-05,0.497211019370371,0.091,0.057,0.122011570774155,"19","Plpp5"
"Atrx.11",1.10749313186781e-05,0.143870133049298,0.418,0.348,0.122787763530184,"19","Atrx"
"Lpar1.19",1.10797743423029e-05,-3.94169814271003,0.004,0.027,0.122841458133113,"19","Lpar1"
"Hhipl1.17",1.11534118139854e-05,0.693773914160818,0.091,0.058,0.123657876781656,"19","Hhipl1"
"Ehmt1.8",1.11758983700506e-05,0.524243989235785,0.155,0.111,0.123907185228751,"19","Ehmt1"
"Sez6.16",1.12605834504487e-05,-0.455872333807233,0.281,0.343,0.124846088715125,"19","Sez6"
"Tulp3.15",1.15621601637303e-05,0.593486025935524,0.082,0.05,0.128189669735277,"19","Tulp3"
"Sv2b.17",1.17014703786106e-05,0.275910791798056,0.174,0.126,0.129734202087655,"19","Sv2b"
"Kcnab3.17",1.17018955448353e-05,0.415878117638719,0.34,0.278,0.129738915905589,"19","Kcnab3"
"Mid2.17",1.17468109636719e-05,-1.10641671658989,0.235,0.285,0.130236893154231,"19","Mid2"
"Mpp7.18",1.19881502025275e-05,-2.43147009156105,0.023,0.055,0.132912621295422,"19","Mpp7"
"Slc16a1.13",1.21389156645069e-05,-1.22493101146805,0.079,0.125,0.134584157972388,"19","Slc16a1"
"Ntrk1.9",1.22744805932536e-05,1.14721453750128,0.024,0.01,0.136087166337402,"19","Ntrk1"
"Notch3.19",1.23447251478313e-05,-3.19710908412994,0.012,0.039,0.136865967714006,"19","Notch3"
"Mxi1.12",1.24275098550439e-05,0.132762059258311,0.305,0.243,0.137783801762872,"19","Mxi1"
"Ermn.13",1.25644269362851e-05,-1.76646779357248,0.052,0.092,0.139301801442593,"19","Ermn"
"Sh3bgrl2.8",1.2664881269303e-05,0.215451917901428,0.235,0.18,0.140415538632762,"19","Sh3bgrl2"
"St7.15",1.26783876993407e-05,0.216648632321326,0.301,0.242,0.140565284422591,"19","St7"
"Tbc1d32.14",1.27019118214755e-05,0.37199040661773,0.166,0.122,0.140826096364699,"19","Tbc1d32"
"Mxd1.16",1.28098446587418e-05,0.206465831431118,0.327,0.267,0.142022747731471,"19","Mxd1"
"Nefl.15",1.30092587441039e-05,-1.24086977118682,0.016,0.045,0.14423365169588,"19","Nefl"
"Fjx1.12",1.30264766105345e-05,-1.78671000239348,0.014,0.042,0.144424546180996,"19","Fjx1"
"Atp6v0b.15",1.30273708325928e-05,0.15832307815714,0.418,0.346,0.144434460420957,"19","Atp6v0b"
"Ssr3.9",1.3030733459097e-05,0.507760573441635,0.074,0.045,0.144471741861008,"19","Ssr3"
"B3galt6.13",1.31739753884086e-05,0.785444603304009,0.085,0.053,0.146059865131286,"19","B3galt6"
"Yjefn3.15",1.32946084662816e-05,-0.908398524026694,0.136,0.188,0.147397324065664,"19","Yjefn3"
"Efnb1.17",1.3701696043177e-05,0.343777646017787,0.156,0.112,0.151910704030703,"19","Efnb1"
"Gata2.19",1.37687355514672e-05,-4.56249978000929,0.002,0.023,0.152653971059117,"19","Gata2"
"Ythdc1.7",1.38197573694313e-05,0.32149659423577,0.229,0.177,0.153219649954885,"19","Ythdc1"
"Irx3.17",1.38677263363066e-05,-2.83854639177525,0.006,0.03,0.153751481890631,"19","Irx3"
"Kif2a.10",1.3881950284884e-05,0.195323162630944,0.186,0.138,0.153909182808508,"19","Kif2a"
"Tph1",1.40627883762222e-05,2.68426088666149,0.014,0.004,0.155914134727176,"19","Tph1"
"Lsm14a.11",1.43425085291845e-05,0.260679821936138,0.252,0.195,0.159015392063069,"19","Lsm14a"
"Olfm1.15",1.43570307917489e-05,-0.902854691382509,0.546,0.554,0.15917640038812,"19","Olfm1"
"Rsbn1l.11",1.43680936811319e-05,-0.812436271739844,0.158,0.217,0.159299054642709,"19","Rsbn1l"
"Gramd4.14",1.44369484525504e-05,0.359778909603364,0.26,0.206,0.160062447493426,"19","Gramd4"
"Hmgcll1.13",1.45662557736173e-05,0.411638925342421,0.18,0.133,0.161496077762095,"19","Hmgcll1"
"Gli1.19",1.45816171618541e-05,-3.47699569762174,0.006,0.03,0.161666389473477,"19","Gli1"
"Hnrnpd.12",1.46415734966231e-05,0.193472577350379,0.306,0.248,0.16233112535706,"19","Hnrnpd"
"Itih5.1",1.47313573806475e-05,1.16065687471168,0.012,0.003,0.163326559279238,"19","Itih5"
"Magi3.17",1.47871541356959e-05,0.11724274910452,0.335,0.266,0.163945177902461,"19","Magi3"
"Nhs.17",1.48133309592499e-05,0.191547122033107,0.36,0.297,0.164235400345203,"19","Nhs"
"Hpcal1.14",1.49044983709079e-05,0.676246005118464,0.063,0.036,0.165246173438256,"19","Hpcal1"
"Cbx1.12",1.49064835108556e-05,0.266618596523119,0.278,0.224,0.165268182684856,"19","Cbx1"
"Fthl17c.14",1.49957638917877e-05,0.399000700103739,0.331,0.272,0.166258034268251,"19","Fthl17c"
"Ptpn13.16",1.53088192901961e-05,-2.49363234109338,0.017,0.046,0.169728879470405,"19","Ptpn13"
"Ric8a.12",1.54532395149043e-05,0.632108880573658,0.112,0.076,0.171330066501744,"19","Ric8a"
"Cbln3.17",1.54731594906329e-05,-1.80116305969176,0.013,0.04,0.171550919272647,"19","Cbln3"
"Rora.16",1.57771731430727e-05,-1.25196986057376,0.071,0.114,0.174921518637247,"19","Rora"
"Kcnk12.15",1.62334639859716e-05,-1.73694671174983,0.017,0.046,0.179980415212467,"19","Kcnk12"
"Lrrc77.3",1.65654616564045e-05,1.0612969831263,0.017,0.006,0.183661273384557,"19","Lrrc77"
"Unc13a.14",1.67308850856677e-05,-0.73047280803958,0.118,0.17,0.185495322944798,"19","Unc13a"
"Grm1.17",1.67570487691424e-05,-1.33682675358443,0.316,0.371,0.185785399703482,"19","Grm1"
"Hdac10.6",1.68385625881341e-05,0.802873718759162,0.064,0.037,0.186689143414643,"19","Hdac10"
"Lmo1.15",1.68654281822965e-05,-0.974323540891322,0.067,0.111,0.186987002257121,"19","Lmo1"
"Mknk1.16",1.70522599135513e-05,-0.59195838553615,0.15,0.207,0.189058405661543,"19","Mknk1"
"Slc66a2.14",1.70797616992793e-05,0.35771319333517,0.166,0.122,0.189363317959909,"19","Slc66a2"
"Lhx2.19",1.76668494118602e-05,0.654483110675882,0.074,0.045,0.195872359429294,"19","Lhx2"
"Gna12.19",1.789493265515e-05,-5.7202245883103,0.002,0.023,0.198401118347648,"19","Gna12"
"Nkd2.17",1.81367846554059e-05,-2.80861672589919,0.013,0.039,0.201082531474485,"19","Nkd2"
"Fam120a.11",1.8315483129162e-05,0.541246126388822,0.109,0.073,0.203063761453019,"19","Fam120a"
"Kndc1.16",1.84982497666624e-05,-0.72906056173272,0.133,0.186,0.205090095162986,"19","Kndc1"
"Mtmr1.10",1.89146187338938e-05,0.533226116173241,0.109,0.073,0.20970637790268,"19","Mtmr1"
"Fgfr1.19",1.91788842512725e-05,-3.24051852612015,0.005,0.028,0.212636289693858,"19","Fgfr1"
"Usp32.13",1.94633006504677e-05,0.181854839274862,0.254,0.2,0.215789614311736,"19","Usp32"
"Gli2.19",1.96101771521767e-05,-4.71253456435837,0.003,0.024,0.217418034086184,"19","Gli2"
"Atg16l2.14",1.9673159423041e-05,0.746917217783898,0.063,0.037,0.218116318523256,"19","Atg16l2"
"Entpd7.6",1.98133131123349e-05,0.316398233217643,0.164,0.12,0.219670202476457,"19","Entpd7"
"Rilp.8",1.99097558974578e-05,0.825392073260081,0.052,0.029,0.220739463635114,"19","Rilp"
"Ramp1.17",2.00655646348572e-05,0.754100215394267,0.142,0.102,0.222466915106662,"19","Ramp1"
"Camk2a.18",2.00743878825438e-05,-0.973676766830269,0.267,0.309,0.222564738453763,"19","Camk2a"
"Entpd1.17",2.00755761251406e-05,-3.94143275291888,0.006,0.03,0.222577912499434,"19","Entpd1"
"Zfp318.8",2.00943202727375e-05,0.273731331626039,0.159,0.115,0.222785728863841,"19","Zfp318"
"Htr4.18",2.01190899771599e-05,0.131392018481906,0.221,0.165,0.223060350576772,"19","Htr4"
"Immp2l.9",2.03906711408813e-05,0.509772618648782,0.081,0.05,0.226071370938951,"19","Immp2l"
"Slc16a13.1",2.04325392185547e-05,1.30251101263459,0.021,0.008,0.226535562316116,"19","Slc16a13"
"Ripor3.19",2.05344247212068e-05,-4.39753856774375,0.006,0.029,0.22766516688402,"19","Ripor3"
"Mgat5b.16",2.12198528458598e-05,0.671945994685499,0.473,0.403,0.235264508502047,"19","Mgat5b"
"Plekha4.17",2.12840916581278e-05,-7.0429825006663,0,0.019,0.235976724213663,"19","Plekha4"
"Sigmar1.14",2.1364065137461e-05,0.87077904233837,0.06,0.035,0.236863390179031,"19","Sigmar1"
"Adgrl3.17",2.14819300992658e-05,-0.947147301087025,0.726,0.693,0.23817015901056,"19","Adgrl3"
"Srsf5.13",2.1636140484126e-05,0.156961326539296,0.331,0.27,0.239879889547505,"19","Srsf5"
"Svep1.14",2.17095101290545e-05,1.10039238204018,0.037,0.018,0.240693338800827,"19","Svep1"
"Kcnq5.17",2.19401936183259e-05,-0.298426478154248,0.295,0.223,0.24325092664638,"19","Kcnq5"
"Trrap.10",2.20773595690358e-05,0.460804352760624,0.109,0.073,0.2447716855419,"19","Trrap"
"Vamp8.11",2.22221167009238e-05,-1.77446620318068,0.009,0.035,0.246376607863142,"19","Vamp8"
"Mcub.15",2.27000718523605e-05,-2.09187635316259,0.008,0.033,0.251675696627121,"19","Mcub"
"Suclg2.13",2.29405351096996e-05,0.235406449087889,0.231,0.181,0.254341712761239,"19","Suclg2"
"Dedd2.14",2.30228855071419e-05,0.272408090661515,0.191,0.143,0.255254731617682,"19","Dedd2"
"Dgkg.15",2.34550576706804e-05,0.105394569752777,0.397,0.327,0.260046224394834,"19","Dgkg"
"Kcnh1.17",2.34600778341116e-05,-0.664741381620098,0.177,0.23,0.260101882946795,"19","Kcnh1"
"Shf.17",2.35318183305276e-05,-0.651479289088465,0.135,0.188,0.26089726983056,"19","Shf"
"Stxbp1.15",2.35998533029018e-05,-0.420602810413604,0.608,0.591,0.261651573569272,"19","Stxbp1"
"Nucks1.10",2.39104720900983e-05,0.12823937729342,0.385,0.32,0.265095404062919,"19","Nucks1"
"Jagn1.13",2.41658949563015e-05,0.508597783272195,0.169,0.125,0.267927277380515,"19","Jagn1"
"Dlx6.19",2.42460539683344e-05,0.740053596105691,0.051,0.028,0.268816000346924,"19","Dlx6"
"Tarbp1.5",2.44995574443744e-05,1.12273759631801,0.028,0.013,0.271626593385779,"19","Tarbp1"
"Cadm1.16",2.45391846982964e-05,-0.279445802420867,0.762,0.782,0.272065940750012,"19","Cadm1"
"Dpysl3.14",2.53362148273625e-05,0.101749943587442,0.493,0.41,0.280902613790968,"19","Dpysl3"
"Kctd17.14",2.54676797715479e-05,-1.0294274709099,0.068,0.11,0.282360165627151,"19","Kctd17"
"Nfatc2.2",2.56007248786632e-05,0.824567572462275,0.02,0.008,0.283835236729739,"19","Nfatc2"
"Colgalt2.12",2.58502491045686e-05,0.855311512068746,0.058,0.033,0.286601711822352,"19","Colgalt2"
"Cracd.12",2.62813574044439e-05,0.119332536826587,0.356,0.291,0.29138140954307,"19","Cracd"
"Slc23a2.12",2.6521231436275e-05,0.223363659448118,0.279,0.224,0.294040892933981,"19","Slc23a2"
"Slit2.18",2.66390322015616e-05,-1.5897784426758,0.095,0.138,0.295346950018713,"19","Slit2"
"Marchf6.11",2.73442587419983e-05,0.122245017385776,0.226,0.175,0.303165796672535,"19","Marchf6"
"Rps16.11",2.76606479548357e-05,0.145598309720946,0.27,0.214,0.306673603875264,"19","Rps16"
"Src.12",2.76854540453685e-05,0.222257677989102,0.275,0.222,0.306948629001,"19","Src"
"Tmem74b.15",2.78040546149013e-05,0.308913369480898,0.235,0.186,0.308263553515411,"19","Tmem74b"
"Disp3.17",2.83932772806924e-05,-0.762413747904497,0.07,0.114,0.314796265211037,"19","Disp3"
"Tnks2.8",2.88562502874901e-05,0.287101588865582,0.21,0.162,0.319929246937403,"19","Tnks2"
"Ftsj1.6",2.88888351130815e-05,0.803898159016802,0.046,0.025,0.320290514898735,"19","Ftsj1"
"Slc9b1.11",2.90298969438113e-05,0.576211673011958,0.087,0.056,0.321854467416036,"19","Slc9b1"
"Glb1l3.17",2.90872515937452e-05,-4.01068473526712,0.036,0.069,0.322490358419853,"19","Glb1l3"
"Odf2.8",2.91049593545704e-05,0.439880185569843,0.07,0.043,0.322686684364122,"19","Odf2"
"Arrb1.15",2.93058346987863e-05,0.298378244435578,0.322,0.265,0.324913789305444,"19","Arrb1"
"Edem2.6",2.9358293281372e-05,0.599559145201804,0.046,0.025,0.325495397610572,"19","Edem2"
"Arl2bp.8",2.94244732363077e-05,1.29517106518222,0.036,0.018,0.326229134770943,"19","Arl2bp"
"Cant1.12",2.94695029485824e-05,0.376320800883231,0.096,0.063,0.326728379190933,"19","Cant1"
"Metap1.13",2.94762636787052e-05,0.487982011829403,0.105,0.07,0.326803335405805,"19","Metap1"
"Sst.17",2.97344622482963e-05,-4.47964376003753,0.113,0.075,0.329665982946862,"19","Sst"
"Dusp8.13",2.98259850748266e-05,0.200530305333733,0.259,0.205,0.330680696524603,"19","Dusp8"
"Nhlrc3.15",2.9973431710473e-05,0.893138206474639,0.104,0.071,0.332315437374015,"19","Nhlrc3"
"Znrf2.18",3.02150213925802e-05,-1.29327765506658,0.065,0.107,0.334993942179536,"19","Znrf2"
"Rcor3.8",3.02291202332199e-05,0.518499756824512,0.11,0.075,0.335150256025709,"19","Rcor3"
"Epn3.14",3.04624046745357e-05,0.414370105308019,0.144,0.104,0.337736680626577,"19","Epn3"
"Tspan18.16",3.09030549605034e-05,-0.451237948776112,0.266,0.208,0.342622170347101,"19","Tspan18"
"Nr1d1.3",3.10384836732265e-05,1.36248909434315,0.02,0.008,0.344123668485062,"19","Nr1d1"
"Elovl1.17",3.11525805460736e-05,-3.27553230623728,0.018,0.045,0.345388660514318,"19","Elovl1"
"Tgfbr3l.3",3.12045086741303e-05,2.16307534463427,0.019,0.007,0.345964387670083,"19","Tgfbr3l"
"Tmem117.12",3.14834613081458e-05,-1.24507242980745,0.105,0.151,0.349057135523412,"19","Tmem117"
"Rasgrp2.18",3.15433813278689e-05,-1.65617330312896,0.083,0.125,0.349721468782083,"19","Rasgrp2"
"Amot.17",3.15507454571382e-05,-3.95876493611867,0.007,0.03,0.349803114883291,"19","Amot"
"Pard6a.13",3.16729983363922e-05,0.207959660457735,0.341,0.283,0.35115853255558,"19","Pard6a"
"Pebp4.13",3.16778673359464e-05,0.614047677508146,0.062,0.036,0.351212515153638,"19","Pebp4"
"Napepld.10",3.16891418614765e-05,-1.61661360500358,0.019,0.048,0.35133751581819,"19","Napepld"
"Mark1.13",3.17425227669921e-05,0.244748965219331,0.274,0.222,0.351929349917641,"19","Mark1"
"Sbf1.12",3.20243325853973e-05,0.147176089882357,0.265,0.209,0.3550537753743,"19","Sbf1"
"Taf1c.13",3.24194409976956e-05,0.468420575243258,0.101,0.068,0.359434342341451,"19","Taf1c"
"Abca12.11",3.27975384621298e-05,0.985128454980002,0.028,0.013,0.363626308929633,"19","Abca12"
"Lox.3",3.29276337275031e-05,1.88080858913818,0.017,0.006,0.365068675136827,"19","Lox"
"Rab6b.18",3.2931310573667e-05,0.154124133395041,0.387,0.319,0.365109440330246,"19","Rab6b"
"Coro7.9",3.30854039595065e-05,0.101071599341751,0.254,0.201,0.366817873699049,"19","Coro7"
"Ncapg2.1",3.31596779924027e-05,2.47508208071675,0.012,0.003,0.367641349901769,"19","Ncapg2"
"N4bp3.15",3.47037149060369e-05,-2.2757661704388,0.015,0.041,0.384760087163231,"19","N4bp3"
"Axl.18",3.4737085847589e-05,-2.96181983126977,0.008,0.032,0.385130070792219,"19","Axl"
"Erg28.10",3.52784622477492e-05,0.984630863814727,0.046,0.025,0.391132310940795,"19","Erg28"
"Slc1a1.17",3.53028836537622e-05,0.650490078001618,0.131,0.094,0.391403071069262,"19","Slc1a1"
"Dnali1.1",3.58872808358149e-05,1.45390872285339,0.013,0.004,0.39788228262668,"19","Dnali1"
