"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"wtap",1.37874267629494e-06,-1.89917066722077,0.162,0.403,0.0214546147858256,"RGC","wtap"
"bdnf",1.3798435560531e-06,-4.80953050831563,0.041,0.219,0.0214717455757424,"RGC","bdnf"
"ubl7a",1.38259912678382e-06,-3.55513074564235,0.02,0.189,0.0215146250118831,"RGC","ubl7a"
"mapre1b",1.38330476445878e-06,-1.61512929288666,0.142,0.367,0.0215256054397432,"RGC","mapre1b"
"add2",1.38927121472229e-06,-2.8696950294812,0.034,0.214,0.0216184493722936,"RGC","add2"
"chst2b",1.39182144872729e-06,-5.20634557355795,0.014,0.173,0.0216581335636454,"RGC","chst2b"
"rpe65b",1.40604354142253e-06,3.25110476854025,0.142,0.01,0.021879443548076,"RGC","rpe65b"
"hmga1b",1.42090346843077e-06,-5.5106385282225,0.014,0.173,0.0221106788722512,"RGC","hmga1b"
"ypel5",1.45171924410572e-06,-1.34994381193663,0.074,0.286,0.0225902031575291,"RGC","ypel5"
"shank2b",1.46689444719445e-06,-3.24165646239763,0.02,0.189,0.0228263444927928,"RGC","shank2b"
"marcksl1a",1.4734356891908e-06,-0.542891871327134,0.534,0.796,0.0229281327594981,"RGC","marcksl1a"
"gabra5",1.49618753238396e-06,-5.38208398401226,0.014,0.173,0.0232821741914268,"RGC","gabra5"
"mapk8b",1.49635367570189e-06,-3.32993826668869,0.047,0.235,0.0232847595475971,"RGC","mapk8b"
"atp2a3",1.49738998453933e-06,-4.52185036451771,0.027,0.199,0.0233008855494165,"RGC","atp2a3"
"tshz1",1.51636820381008e-06,-5.09837535874577,0.047,0.23,0.0235962056194887,"RGC","tshz1"
"cyp39a1",1.51708591650727e-06,3.41992029369769,0.142,0.01,0.0236073739467697,"RGC","cyp39a1"
"xpr1b",1.5229819250672e-06,-2.93609706634492,0.034,0.214,0.0236991217359707,"RGC","xpr1b"
"parp6b",1.54083203746557e-06,-4.02881087591364,0.027,0.199,0.0239768873350018,"RGC","parp6b"
"rbm5",1.54488843554063e-06,-2.37318689164368,0.149,0.372,0.0240400089454477,"RGC","rbm5"
"tardbpa",1.54707445874535e-06,-1.1632324381439,0.203,0.459,0.0240740256525364,"RGC","tardbpa"
"rimbp2a",1.55124530412309e-06,-3.01763221510468,0.041,0.224,0.0241389281774594,"RGC","rimbp2a"
"LOC101882338",1.56679898214926e-06,-5.27096001980762,0.007,0.158,0.0243809589612246,"RGC","LOC101882338"
"mtus2a",1.58389734573273e-06,-5.88294981674547,0.007,0.158,0.024647026596947,"RGC","mtus2a"
"mrasb",1.60064301939644e-06,-4.11440286630345,0.027,0.199,0.024907606024828,"RGC","mrasb"
"lrrc4bb",1.60117500562872e-06,-6.24599313733438,0.007,0.158,0.0249158842625885,"RGC","lrrc4bb"
"trim2b",1.60117500562872e-06,-6.55528728546758,0.007,0.158,0.0249158842625885,"RGC","trim2b"
"gria3b",1.63627542222328e-06,-5.39760532577245,0.007,0.158,0.0254620818452164,"RGC","gria3b"
"myh14",1.63635357234237e-06,0.420308592021278,0.061,0.26,0.0254632979392196,"RGC","myh14"
"adam22",1.64556260466535e-06,-1.25701434327656,0.128,0.357,0.0256065996911974,"RGC","adam22"
"itgb5",1.68222772323436e-06,4.5632069777989,0.162,0.02,0.0261771456012499,"RGC","itgb5"
"flrt1b",1.72136571387208e-06,-6.82346320304062,0,0.143,0.0267861718735634,"RGC","flrt1b"
"l3mbtl1",1.72136571387208e-06,-6.41617036173921,0,0.143,0.0267861718735634,"RGC","l3mbtl1"
"nyap1",1.72136571387208e-06,-4.43884594814247,0,0.143,0.0267861718735634,"RGC","nyap1"
"bcl11aa",1.727029595493e-06,-1.75452166330086,0.027,0.199,0.0268743075354666,"RGC","bcl11aa"
"tbkbp1",1.746070309099e-06,-5.92362953521799,0.007,0.158,0.0271706000798896,"RGC","tbkbp1"
"f3a",1.74862171408935e-06,3.13850104293666,0.311,0.122,0.0272103024929443,"RGC","f3a"
"eif4a2",1.74945194443803e-06,-2.02818482923591,0.088,0.296,0.0272232217074002,"RGC","eif4a2"
"irf7",1.75624169990529e-06,7.7562780736106,0.149,0.015,0.0273288770922263,"RGC","irf7"
"arf2a",1.80734988398441e-06,-0.828542101935987,0.196,0.439,0.0281241715446815,"RGC","arf2a"
"sap30l",1.81699284357972e-06,-1.75611395141128,0.128,0.357,0.0282742256389441,"RGC","sap30l"
"arf5",1.82092696139395e-06,-1.04211695183703,0.203,0.464,0.0283354444462512,"RGC","arf5"
"ppp3ccb",1.83314786581074e-06,-1.61303140216307,0.061,0.255,0.0285256139398809,"RGC","ppp3ccb"
"pcnx2",1.84929496500474e-06,-4.33474472656282,0.02,0.184,0.0287768789504388,"RGC","pcnx2"
"LOC560461",1.86297770191404e-06,-1.8972010344868,0.027,0.199,0.0289897960194844,"RGC","LOC560461"
"hecw1b",1.86297770191404e-06,-1.65115473642993,0.027,0.199,0.0289897960194844,"RGC","hecw1b"
"lmtk3",1.88616271984136e-06,-4.70845181180988,0.02,0.184,0.0293505780834514,"RGC","lmtk3"
"sh3tc1",1.89654136987024e-06,-1.29214226707425,0.061,0.265,0.0295120802565508,"RGC","sh3tc1"
"plppr2a",1.90352251004373e-06,-3.84924377299004,0.007,0.158,0.0296207137787905,"RGC","plppr2a"
"dusp3a",1.90714516844137e-06,-2.92699929473593,0.034,0.209,0.0296770859661162,"RGC","dusp3a"
"fundc2",1.92094475374465e-06,-0.865031672034297,0.223,0.49,0.0298918213130205,"RGC","fundc2"
"psat1",1.97229324816478e-06,3.42660127662312,0.27,0.087,0.0306908552346922,"RGC","psat1"
"scn2b",1.98191978977876e-06,-4.45093633976398,0.027,0.194,0.0308406538487473,"RGC","scn2b"
"adra1ab",1.98451463269546e-06,4.79297596404174,0.169,0.026,0.030881032199374,"RGC","adra1ab"
"rnf157",1.98727826093236e-06,-3.87810186985147,0.007,0.158,0.0309240370183684,"RGC","rnf157"
"fstl5",2.0180465306344e-06,-7.13462515034586,0.014,0.168,0.0314028220632019,"RGC","fstl5"
"max",2.02413215859878e-06,-1.3957222002417,0.189,0.429,0.0314975205199556,"RGC","max"
"gabrd",2.03351812252614e-06,-2.85323187545462,0.034,0.209,0.0316435755046292,"RGC","gabrd"
"apex1",2.03966213214048e-06,-1.89717694474809,0.068,0.27,0.031739182438238,"RGC","apex1"
"nrde2",2.05640095109814e-06,-2.90812438085603,0.101,0.301,0.0319996552000381,"RGC","nrde2"
"lrrtm2",2.05787313806661e-06,-2.57575264530993,0.061,0.255,0.0320225639014545,"RGC","lrrtm2"
"LOC571043",2.06098801290989e-06,-4.25743485208112,0.02,0.184,0.0320710344688909,"RGC","LOC571043"
"gabarapb",2.07784894802035e-06,-0.244539214220863,0.412,0.735,0.0323334074801446,"RGC","gabarapb"
"ppp2r2ba",2.08149258567868e-06,-5.89537206358625,0.014,0.168,0.0323901061257459,"RGC","ppp2r2ba"
"srsf4",2.08571894677183e-06,-1.59094017350932,0.162,0.398,0.0324558725307165,"RGC","srsf4"
"si:ch73-103b11.2",2.09010622071829e-06,-0.301046660395746,0.034,0.209,0.0325241429005974,"RGC","si:ch73-103b11.2"
"srsf7a",2.09859545319967e-06,-0.851883129610418,0.23,0.515,0.0326562438472401,"RGC","srsf7a"
"yy1a",2.10518439097365e-06,-3.07692480244382,0.081,0.276,0.032758774307941,"RGC","yy1a"
"denr",2.11847990243195e-06,-1.61092566999059,0.108,0.321,0.0329656657617435,"RGC","denr"
"edc4",2.16876215664494e-06,-3.4383450244167,0.047,0.23,0.033748107919552,"RGC","edc4"
"hspa4a",2.17795194874518e-06,-1.07280919715014,0.365,0.622,0.0338911102744238,"RGC","hspa4a"
"fgfr4",2.20794021293266e-06,4.65220124578054,0.149,0.015,0.0343577576534451,"RGC","fgfr4"
"acsl4a",2.22108248786862e-06,-1.43255109527821,0.088,0.306,0.0345622645937236,"RGC","acsl4a"
"aco2",2.23580553458988e-06,-1.20843385667834,0.155,0.398,0.0347913699237531,"RGC","aco2"
"glulb",2.28927876291632e-06,2.48092505345493,0.372,0.179,0.0356234668297408,"RGC","glulb"
"ttll7",2.3089430167484e-06,-1.85738836904354,0.068,0.276,0.0359294622836218,"RGC","ttll7"
"anapc16",2.31083868865237e-06,-1.27535062009837,0.095,0.311,0.0359589608341196,"RGC","anapc16"
"auts2a",2.32589961162274e-06,-1.08057712723168,0.047,0.235,0.0361933238564615,"RGC","auts2a"
"slc6a1a",2.3614903359691e-06,-2.9002458763281,0.068,0.26,0.0367471511180151,"RGC","slc6a1a"
"spon1a",2.37925573346238e-06,-5.87632501883666,0.014,0.168,0.0370235984684082,"RGC","spon1a"
"rbm39a",2.42627675379969e-06,-1.15556825220176,0.196,0.454,0.037755292565877,"RGC","rbm39a"
"dynlrb1",2.45099118278518e-06,0.427948700417652,0.25,0.536,0.0381398737953201,"RGC","dynlrb1"
"srsf11",2.45570655408594e-06,-0.894584213148274,0.264,0.536,0.0382132496881313,"RGC","srsf11"
"LOC101885083",2.50373773942787e-06,-5.4463356613084,0.007,0.153,0.0389606629632371,"RGC","LOC101885083"
"asic1a",2.50373773942787e-06,-5.83884551163966,0.007,0.153,0.0389606629632371,"RGC","asic1a"
"pik3r1",2.51864027004161e-06,-1.61101089391128,0.155,0.393,0.0391925612421174,"RGC","pik3r1"
"si:dkey-104n9.1",2.5514083079484e-06,6.23336379518018,0.108,0,0.039702464679985,"RGC","si:dkey-104n9.1"
"si:dkeyp-69c1.9",2.5514083079484e-06,6.74341633734767,0.108,0,0.039702464679985,"RGC","si:dkeyp-69c1.9"
"map2k1",2.5525822026723e-06,-3.92751399375148,0.182,0.372,0.0397207316557837,"RGC","map2k1"
"mcf2lb",2.55844390211938e-06,-6.73228803725767,0.007,0.153,0.0398119455608797,"RGC","mcf2lb"
"gabrb3",2.56919256554753e-06,-7.0575490972796,0.02,0.179,0.0399792055124851,"RGC","gabrb3"
"ash2l",2.60313997722113e-06,-2.02741356409238,0.074,0.276,0.040507461185538,"RGC","ash2l"
"zgc:77784",2.6089169714633e-06,-3.63031481453334,0.014,0.168,0.0405973569929404,"RGC","zgc:77784"
"prkcea",2.61283907246931e-06,-2.38379695107376,0.041,0.224,0.0406583888066949,"RGC","prkcea"
"glcci1a",2.61429639736777e-06,-5.47992789588264,0.007,0.153,0.04068106623944,"RGC","glcci1a"
"rgs16",2.62033135845288e-06,-5.00828894252104,0.02,0.179,0.0407749762688852,"RGC","rgs16"
"hpca",2.64843036049634e-06,-1.83435085914694,0.128,0.342,0.0412122248396835,"RGC","hpca"
"anp32e",2.66577647294453e-06,-1.15579103396034,0.243,0.495,0.0414821476954898,"RGC","anp32e"
"tbca",2.70746817386531e-06,-1.47208840327998,0.169,0.403,0.0421309122535182,"RGC","tbca"
"ablim3",2.72658935261572e-06,-6.04814692634322,0,0.138,0.0424284569160533,"RGC","ablim3"
"fam131bb",2.72658935261572e-06,-6.42029049748655,0,0.138,0.0424284569160533,"RGC","fam131bb"
"gpc1a",2.72658935261572e-06,-5.81838438961061,0,0.138,0.0424284569160533,"RGC","gpc1a"
"spred3",2.77368806555822e-06,-3.69520772064943,0.014,0.168,0.0431613599881514,"RGC","spred3"
"wls",2.8024799858415e-06,2.59656325084033,0.291,0.107,0.0436093910596796,"RGC","wls"
"vdac2",2.81048710411567e-06,-0.480772317145833,0.345,0.597,0.043733989827144,"RGC","vdac2"
"zgc:91910",2.85555227379593e-06,-1.38544819083747,0.162,0.372,0.0444352489325384,"RGC","zgc:91910"
"cpeb4b",2.88865119247074e-06,-2.56548253050163,0.095,0.301,0.0449503012060371,"RGC","cpeb4b"
"psmd7",2.91030360263941e-06,-1.07047021168526,0.095,0.301,0.0452872343606719,"RGC","psmd7"
"septin7a",2.9611429474534e-06,-2.12571932484796,0.074,0.27,0.0460783454053223,"RGC","septin7a"
"cox7c",2.9759387452169e-06,-0.118136217251218,0.453,0.73,0.0463085828143201,"RGC","cox7c"
"rpe65c",3.04469511084246e-06,4.06909916974072,0.122,0.005,0.0473785006198195,"RGC","rpe65c"
"tnfrsfa",3.04469511084246e-06,4.03036275352946,0.122,0.005,0.0473785006198195,"RGC","tnfrsfa"
"rpn1",3.04849268236114e-06,-2.36581332986775,0.142,0.347,0.0474375946302217,"RGC","rpn1"
"dagla",3.05241002212426e-06,-3.25040043314912,0.034,0.204,0.0474985523542756,"RGC","dagla"
"snphb",3.0707233789187e-06,-3.00827011341854,0.014,0.168,0.0477835264993539,"RGC","snphb"
"mdga1",3.07211470238145e-06,-3.78027959511192,0.007,0.153,0.0478051768837577,"RGC","mdga1"
"rbm33a",3.07971246343513e-06,-3.14721146424787,0.074,0.27,0.047923405643514,"RGC","rbm33a"
"kiaa0319",3.10522683595172e-06,-4.03257761782985,0.007,0.153,0.0483204347942447,"RGC","kiaa0319"
"map1sb",3.12670717569849e-06,-4.13387662408446,0.02,0.179,0.0486546903610442,"RGC","map1sb"
"tmem181",3.1644062693427e-06,-2.88562570932768,0.061,0.245,0.0492413259572417,"RGC","tmem181"
"csk",3.17841663000098e-06,-2.19051801585104,0.054,0.24,0.0494593411794453,"RGC","csk"
"arhgap33",3.20483863035296e-06,-2.67918247289162,0.068,0.26,0.0498704939269223,"RGC","arhgap33"
"nptx1l",3.22376515307073e-06,-2.18648735092983,0.041,0.214,0.0501650095469336,"RGC","nptx1l"
"gsk3aa",3.2410267667745e-06,-0.932447436948069,0.041,0.219,0.0504336175177781,"RGC","gsk3aa"
"clip2",3.2580410455833e-06,-4.71656516644311,0.027,0.189,0.0506983767103217,"RGC","clip2"
"si:ch211-117c9.5",3.30450579961541e-06,-6.69530682247693,0.014,0.163,0.0514214147478154,"RGC","si:ch211-117c9.5"
"doc2b",3.32013054009833e-06,-6.57053576936136,0.027,0.189,0.0516645513344701,"RGC","doc2b"
"marcksa",3.32713133328042e-06,-1.90754265383613,0.041,0.219,0.0517734906771765,"RGC","marcksa"
"nrp2a",3.33855910647403e-06,-6.24223779786651,0.014,0.163,0.0519513182558424,"RGC","nrp2a"
"vamp4",3.37279241051537e-06,-3.32682240519235,0.034,0.204,0.0524840227000296,"RGC","vamp4"
"crebzf",3.39011901219009e-06,-1.77381157986341,0.209,0.439,0.05275364194869,"RGC","crebzf"
"sdhb",3.40503176106798e-06,-1.3488654232578,0.203,0.434,0.0529856992339789,"RGC","sdhb"
"hspa5",3.40821206204614e-06,-0.471868183106491,0.453,0.679,0.0530351878975,"RGC","hspa5"
"chst11",3.41888105048954e-06,-2.85933392551762,0.047,0.23,0.0532012080266677,"RGC","chst11"
"tardbpb",3.42109770145507e-06,-0.855732526007088,0.149,0.388,0.0532357013323423,"RGC","tardbpb"
"ddx23",3.44331494017526e-06,-2.3449549744311,0.068,0.26,0.0535814237840672,"RGC","ddx23"
"ube2l3b",3.46877378723122e-06,-0.926553853967491,0.122,0.347,0.053977588903105,"RGC","ube2l3b"
"paxbp1",3.4924342088624e-06,-2.04108125106493,0.088,0.296,0.0543457687241078,"RGC","paxbp1"
"zeb2a",3.4970714571781e-06,-1.84007977305975,0.108,0.321,0.0544179289451483,"RGC","zeb2a"
"golga7ba",3.5139353821851e-06,-4.89106031147111,0.014,0.163,0.0546803484821824,"RGC","golga7ba"
"lsm7",3.5215005656083e-06,-0.516678237616544,0.176,0.413,0.0547980703014307,"RGC","lsm7"
"dclk1a",3.52946476673867e-06,-1.73791423836438,0.115,0.321,0.0549220012352205,"RGC","dclk1a"
"syngap1a",3.61918206117504e-06,-2.96601363957633,0.02,0.179,0.0563180920539449,"RGC","syngap1a"
"mboat2b",3.62579705818085e-06,-2.80088144562363,0.034,0.204,0.0564210280223522,"RGC","mboat2b"
"mtx2",3.64007183708697e-06,-2.62844284314004,0.074,0.265,0.0566431578569103,"RGC","mtx2"
"scg5",3.67687936919972e-06,-0.938909581046046,0.189,0.423,0.0572159198641168,"RGC","scg5"
"jakmip2",3.72622735782641e-06,-2.66458878176182,0.02,0.179,0.0579838239151368,"RGC","jakmip2"
"ano5b",3.73605878998547e-06,-5.02150122014232,0.014,0.163,0.058136810830964,"RGC","ano5b"
"sf3b1",3.75512168812425e-06,-0.79306992720725,0.324,0.628,0.0584334485889015,"RGC","sf3b1"
"atxn7l3a",3.75879997022194e-06,-1.94114353263981,0.041,0.219,0.0584906863366236,"RGC","atxn7l3a"
"ryr1b",3.77436426997616e-06,-5.67826159651675,0.014,0.163,0.058732882405099,"RGC","ryr1b"
"camk2n1",3.78663713994469e-06,-1.90311871250776,0.108,0.316,0.0589238605346794,"RGC","camk2n1"
"agap3",3.79927004708892e-06,-2.67545390212459,0.02,0.179,0.0591204412027507,"RGC","agap3"
"matr3l1.1",3.8124698981743e-06,-1.53828325058725,0.081,0.281,0.0593258440854902,"RGC","matr3l1.1"
"slc25a11",3.86930071682221e-06,-1.16321711228079,0.108,0.316,0.0602101884544704,"RGC","slc25a11"
"prpf39",3.87448677255399e-06,-1.42604914937656,0.155,0.388,0.0602908886677127,"RGC","prpf39"
"fam49bb",3.89694163283105e-06,-1.47847772905717,0.034,0.204,0.060640308748484,"RGC","fam49bb"
"slc7a8a",3.91939255129598e-06,-3.95151068152181,0.041,0.209,0.0609896674907168,"RGC","slc7a8a"
"ppm1nb",3.93239866582349e-06,-2.89260764849462,0.027,0.189,0.0611920556388793,"RGC","ppm1nb"
"add1",3.94002870321758e-06,-1.33624314438409,0.122,0.342,0.0613107866507688,"RGC","add1"
"desi1a",3.94697894533235e-06,-2.63565179423956,0.068,0.255,0.0614189393683166,"RGC","desi1a"
"taf12",3.97809434736552e-06,-1.29945531845975,0.155,0.388,0.0619031261393548,"RGC","taf12"
"nr2e1",3.99150638888868e-06,6.50335991562236,0.142,0.015,0.0621118309174968,"RGC","nr2e1"
"hnrnpd",3.9999061982899e-06,-1.91792611396001,0.128,0.342,0.0622425403515891,"RGC","hnrnpd"
"fyna",4.10699642166776e-06,-2.43390095553807,0.142,0.342,0.063908971317572,"RGC","fyna"
"mhc1uba",4.11157357521082e-06,2.98411261073189,0.541,0.413,0.0639801964038556,"RGC","mhc1uba"
"slc24a6a",4.14015476406396e-06,-2.20698181053991,0.068,0.255,0.0644249482835992,"RGC","slc24a6a"
"ost4",4.19309701161143e-06,-1.0171557923029,0.155,0.398,0.0652487825976855,"RGC","ost4"
"ypel3",4.20705696205433e-06,-2.19055602707136,0.088,0.286,0.0654660133865275,"RGC","ypel3"
"ptp4a3a",4.21518860359841e-06,-2.86550370027388,0.081,0.27,0.0655925498605949,"RGC","ptp4a3a"
"ndufa9a",4.29742759653694e-06,-2.2002329555644,0.081,0.276,0.0668722708297114,"RGC","ndufa9a"
"ankrd13b",4.31030275569974e-06,-4.75073668888674,0,0.133,0.0670726211814436,"RGC","ankrd13b"
"kcnc3a",4.31030275569974e-06,-4.19839030187275,0,0.133,0.0670726211814436,"RGC","kcnc3a"
"kcnip3a",4.31030275569974e-06,-6.52786199100415,0,0.133,0.0670726211814436,"RGC","kcnip3a"
"shc3",4.31030275569974e-06,-5.85804027614902,0,0.133,0.0670726211814436,"RGC","shc3"
"si:ch211-186j3.6",4.31030275569974e-06,-5.13066871878299,0,0.133,0.0670726211814436,"RGC","si:ch211-186j3.6"
"ndufab1b",4.31923811828663e-06,-1.47078903478284,0.155,0.378,0.0672116643586582,"RGC","ndufab1b"
"smpd3",4.35070352218364e-06,-5.65877896276345,0.007,0.148,0.0677012975086997,"RGC","smpd3"
"hycc1",4.35180142418397e-06,-3.87629547241297,0.014,0.163,0.0677183819617268,"RGC","hycc1"
"sh3glb2b",4.35281320836368e-06,-1.51008196960936,0.101,0.306,0.0677341263353472,"RGC","sh3glb2b"
"chd4a",4.37642741391717e-06,-2.51100015357225,0.054,0.235,0.068101586987965,"RGC","chd4a"
"si:ch211-161c3.5",4.39762141726494e-06,-4.48000839224498,0.007,0.148,0.0684313868740598,"RGC","si:ch211-161c3.5"
"rap1gds1",4.41285328314503e-06,-2.7448554384749,0.054,0.235,0.0686684099390197,"RGC","rap1gds1"
"suclg1",4.43897311344537e-06,-1.38827690473269,0.095,0.296,0.0690748606183234,"RGC","suclg1"
"cplx3b",4.44090357313424e-06,-1.7899574420053,0.014,0.163,0.069104900501542,"RGC","cplx3b"
"si:dkey-19b23.7",4.44090357313424e-06,-1.79190252210641,0.014,0.163,0.069104900501542,"RGC","si:dkey-19b23.7"
"ewsr1a",4.44871695881712e-06,-2.01792682037428,0.101,0.306,0.0692264845961532,"RGC","ewsr1a"
"lmbrd2b",4.45752244507917e-06,-1.13358686255705,0.061,0.245,0.069363506767877,"RGC","lmbrd2b"
"kif5ba",4.4732425512707e-06,-0.796401902692997,0.081,0.281,0.0696081273403233,"RGC","kif5ba"
"map7a",4.48610750386807e-06,-3.06692072459207,0.014,0.163,0.0698083188676911,"RGC","map7a"
"fut8a",4.53029732422234e-06,-2.23400575621986,0.061,0.245,0.0704959566622238,"RGC","fut8a"
"acta1a",4.54037257279114e-06,0.259541963771432,0.331,0.602,0.0706527376052029,"RGC","acta1a"
"mych",4.57211231078093e-06,2.65099708898093,0.277,0.097,0.0711466396680621,"RGC","mych"
"atp6v1ba",4.5869370551815e-06,-1.2165285982228,0.074,0.276,0.0713773275156794,"RGC","atp6v1ba"
"kdm5bb",4.61200960429921e-06,-3.28303649552683,0.074,0.26,0.0717674814525001,"RGC","kdm5bb"
"tmtc4",4.62437947019676e-06,-3.31100711999013,0.014,0.163,0.0719599689357319,"RGC","tmtc4"
"dnmbp",4.637583979161e-06,2.81249985429055,0.257,0.082,0.0721654442997244,"RGC","dnmbp"
"sema6cb",4.65209809170139e-06,-3.94907857119061,0.054,0.23,0.0723912984049654,"RGC","sema6cb"
"nfya",4.71551951783904e-06,-2.00126906662022,0.061,0.25,0.0733781992170933,"RGC","nfya"
"bud31",4.78811623857714e-06,-2.33481006250337,0.122,0.321,0.0745078767884988,"RGC","bud31"
"cdc42bpb",4.79367288698373e-06,-2.23814803250289,0.047,0.23,0.0745943437943537,"RGC","cdc42bpb"
"pacsin1b",4.8214929400047e-06,-2.56512002773167,0.041,0.214,0.075027251639413,"RGC","pacsin1b"
"timp2a",4.91425957709995e-06,-1.3670489150154,0.074,0.276,0.0764707932792523,"RGC","timp2a"
"rhoab",4.94858695427546e-06,0.263359443412922,0.041,0.214,0.0770049615954805,"RGC","rhoab"
"ptena",4.94879416265116e-06,-1.5817385086462,0.149,0.362,0.0770081859650148,"RGC","ptena"
"mycbp2",4.95287415009636e-06,-1.5832683992623,0.162,0.378,0.0770716746496494,"RGC","mycbp2"
"znf385b",4.9998251121061e-06,-3.86346174196125,0.007,0.148,0.0778022785694831,"RGC","znf385b"
"septin6",5.00563375164216e-06,-1.15132794983769,0.176,0.388,0.0778926668093036,"RGC","septin6"
"spega",5.13709449692195e-06,-1.23213402580838,0.095,0.301,0.0799383274666024,"RGC","spega"
"ccdc85b",5.19655606430056e-06,-2.28186037172724,0.061,0.245,0.080863608916581,"RGC","ccdc85b"
"wnk2",5.21755281571012e-06,-2.54299437410384,0.007,0.148,0.0811903393652652,"RGC","wnk2"
"prr12a",5.25131360135556e-06,2.32142406641913,0.155,0.372,0.0817156909506938,"RGC","prr12a"
"septin12",5.3058376822009e-06,3.96967164505171,0.142,0.015,0.0825641401727282,"RGC","septin12"
"hira",5.33036088945405e-06,1.75406971678616,0.568,0.413,0.0829457458007945,"RGC","hira"
"snx27b",5.34662486664732e-06,-1.20308294786368,0.027,0.189,0.083198829549899,"RGC","snx27b"
"nfil3",5.38659350222788e-06,-4.10509225843062,0.027,0.184,0.083820781488168,"RGC","nfil3"
"pak1",5.38659350222788e-06,-4.14263824647734,0.027,0.184,0.083820781488168,"RGC","pak1"
"mef2d",5.39306552439056e-06,-3.03681466403879,0.101,0.291,0.0839214926250415,"RGC","mef2d"
"cxcl18b",5.41267763072037e-06,5.30164582734168,0.128,0.01,0.0842266766116398,"RGC","cxcl18b"
"cflara",5.42106834975965e-06,5.82883577766721,0.101,0,0.0843572445906099,"RGC","cflara"
"dipk1c",5.42106834975965e-06,6.77631970691844,0.101,0,0.0843572445906099,"RGC","dipk1c"
"itprid2",5.42106834975965e-06,7.96174464600967,0.101,0,0.0843572445906099,"RGC","itprid2"
"sdha",5.47660082657437e-06,-1.24319968897989,0.176,0.398,0.0852213854623237,"RGC","sdha"
"pdlim1",5.48094117025504e-06,4.37461368363132,0.128,0.01,0.0852889255503387,"RGC","pdlim1"
"cry1a",5.50489479042671e-06,-1.77765560817009,0.122,0.337,0.08566166783383,"RGC","cry1a"
"mtcl3b",5.50704546877638e-06,-4.6728845765136,0.014,0.158,0.0856951345396293,"RGC","mtcl3b"
"epha4b",5.53828378308837e-06,-3.21128059506265,0.054,0.23,0.0861812339486382,"RGC","epha4b"
"atcayb",5.539688184933e-06,-5.39851911623213,0.027,0.184,0.0862030878457425,"RGC","atcayb"
"smo",5.55002846218413e-06,4.30534127530717,0.128,0.01,0.0863639929000472,"RGC","smo"
