"Barcode","fullumapsketch_1","fullumapsketch_2"
"cellid_000000495-1",4.64538192749023,1.99997019767761
"cellid_000000496-1",-3.14544415473938,-0.382249265909195
"cellid_000000497-1",-2.54318070411682,3.25991988182068
"cellid_000000498-1",-3.13748550415039,2.90584111213684
"cellid_000000499-1",1.04456758499146,2.99852728843689
"cellid_000000500-1",-3.57180571556091,-1.12014937400818
"cellid_000000501-1",3.98713135719299,-3.88474416732788
"cellid_000000502-1",-3.00632667541504,2.91102933883667
"cellid_000000503-1",-2.11592817306519,3.87705683708191
"cellid_000000504-1",-3.0598886013031,-2.76100945472717
"cellid_000000505-1",-0.752574324607849,3.77558279037476
"cellid_000000506-1",1.5327273607254,5.7792501449585
"cellid_000000507-1",-2.47056102752686,3.53783178329468
"cellid_000000508-1",0.0742356702685356,-5.07994556427002
"cellid_000000509-1",-2.43489122390747,2.94566106796265
"cellid_000000510-1",-4.99883508682251,3.30047202110291
"cellid_000000511-1",-2.63467836380005,-2.25381231307983
"cellid_000000512-1",0.979314744472504,-2.87498664855957
"cellid_000000513-1",-1.26145720481873,3.11909484863281
"cellid_000000514-1",-1.70011222362518,0.190408244729042
"cellid_000000515-1",-3.06011199951172,3.41330647468567
"cellid_000000516-1",-2.48417329788208,-1.27467167377472
"cellid_000000517-1",-2.27111387252808,-4.6867356300354
"cellid_000000518-1",-3.00318312644958,-0.332280933856964
"cellid_000000519-1",0.330520123243332,0.209376990795135
"cellid_000000520-1",-4.50768566131592,4.64218807220459
"cellid_000000521-1",-4.62184619903564,0.69506174325943
"cellid_000000522-1",1.11776065826416,-6.25628566741943
"cellid_000000523-1",-3.34300541877747,-2.11596274375916
"cellid_000000524-1",-0.042144849896431,-4.56090307235718
"cellid_000000525-1",-2.04741621017456,2.09974694252014
"cellid_000000526-1",3.61872816085815,-2.99067664146423
"cellid_000000527-1",-4.21694326400757,4.71317577362061
