"Barcode","Seurat_res0.2","Seurat_res0.4","Sample","Slice","Sex","Region"
"cellid_000141995-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000141996-1","c_09","c_10","F_1_4P10","4P10","F","Dc"
"cellid_000141997-1","c_04","c_15","F_1_4P10","4P10","F","none"
"cellid_000141998-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000141999-1","c_09","c_10","F_1_4P10","4P10","F","Mpoa"
"cellid_000142000-1","c_04","c_15","F_1_4P10","4P10","F","Mpoa"
"cellid_000142001-1","c_01","c_02","F_1_4P10","4P10","F","Dc"
"cellid_000142002-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142003-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142004-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142005-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142006-1","c_02","c_01","F_1_4P10","4P10","F","none"
"cellid_000142007-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142008-1","c_09","c_10","F_1_4P10","4P10","F","Dc"
"cellid_000142009-1","c_01","c_11","F_1_4P10","4P10","F","Mpoa"
"cellid_000142010-1","c_04","c_15","F_1_4P10","4P10","F","Dc"
"cellid_000142013-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142014-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142015-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142016-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142017-1","c_01","c_02","F_1_4P10","4P10","F","ON"
"cellid_000142018-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142019-1","c_06","c_07","F_1_4P10","4P10","F","Mpoa"
"cellid_000142020-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142021-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142022-1","c_16","c_27","F_1_4P10","4P10","F","Mpoa"
"cellid_000142023-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142024-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142025-1","c_01","c_08","F_1_4P10","4P10","F","ON"
"cellid_000142026-1","c_16","c_27","F_1_4P10","4P10","F","Dc"
"cellid_000142027-1","c_04","c_04","F_1_4P10","4P10","F","Dc"
"cellid_000142028-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142029-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142030-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142031-1","c_01","c_03","F_1_4P10","4P10","F","ON"
"cellid_000142032-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142033-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142034-1","c_04","c_15","F_1_4P10","4P10","F","none"
"cellid_000142035-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142036-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142037-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142038-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142039-1","c_03","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142040-1","c_11","c_21","F_1_4P10","4P10","F","Mpoa"
"cellid_000142041-1","c_08","c_17","F_1_4P10","4P10","F","ON"
"cellid_000142042-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142043-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142044-1","c_01","c_08","F_1_4P10","4P10","F","Dc"
"cellid_000142045-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142046-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142047-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142048-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142049-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142050-1","c_09","c_10","F_1_4P10","4P10","F","Mpoa"
"cellid_000142051-1","c_01","c_08","F_1_4P10","4P10","F","none"
"cellid_000142052-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142053-1","c_01","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142054-1","c_01","c_16","F_1_4P10","4P10","F","Mpoa"
"cellid_000142055-1","c_04","c_15","F_1_4P10","4P10","F","Dc"
"cellid_000142056-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142057-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142058-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142059-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142061-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142062-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142063-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142064-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142065-1","c_03","c_16","F_1_4P10","4P10","F","Mpoa"
"cellid_000142066-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142067-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142068-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142070-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142071-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142072-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142073-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142074-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142076-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142077-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142078-1","c_10","c_13","F_1_4P10","4P10","F","none"
"cellid_000142079-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142080-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142081-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142082-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142083-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142084-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142085-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142087-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142088-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142089-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142090-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142091-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142092-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142093-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142094-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142095-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142096-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142097-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142098-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142099-1","c_11","c_21","F_1_4P10","4P10","F","Mpoa"
"cellid_000142100-1","c_10","c_13","F_1_4P10","4P10","F","Mpoa"
"cellid_000142101-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142102-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142103-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142104-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142105-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142107-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142108-1","c_16","c_27","F_1_4P10","4P10","F","Dc"
"cellid_000142109-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142110-1","c_01","c_08","F_1_4P10","4P10","F","ON"
"cellid_000142111-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142112-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142113-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142114-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142115-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142116-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142117-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142118-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142119-1","c_01","c_08","F_1_4P10","4P10","F","none"
"cellid_000142120-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142121-1","c_06","c_07","F_1_4P10","4P10","F","Mpoa"
"cellid_000142122-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142123-1","c_01","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142124-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142125-1","c_01","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142126-1","c_04","c_04","F_1_4P10","4P10","F","Mpoa"
"cellid_000142127-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142128-1","c_11","c_22","F_1_4P10","4P10","F","none"
"cellid_000142129-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142130-1","c_08","c_17","F_1_4P10","4P10","F","Mpoa"
"cellid_000142131-1","c_05","c_09","F_1_4P10","4P10","F","Dc"
"cellid_000142132-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142133-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142134-1","c_01","c_02","F_1_4P10","4P10","F","none"
"cellid_000142135-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142136-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142137-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142138-1","c_06","c_07","F_1_4P10","4P10","F","ON"
"cellid_000142139-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142140-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142141-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142142-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142143-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142144-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142145-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142146-1","c_10","c_13","F_1_4P10","4P10","F","Mpoa"
"cellid_000142147-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142148-1","c_01","c_08","F_1_4P10","4P10","F","ON"
"cellid_000142149-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142150-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142151-1","c_07","c_06","F_1_4P10","4P10","F","Vs"
"cellid_000142152-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142153-1","c_05","c_14","F_1_4P10","4P10","F","Vs"
"cellid_000142154-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142155-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142156-1","c_01","c_16","F_1_4P10","4P10","F","ON"
"cellid_000142157-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142158-1","c_03","c_16","F_1_4P10","4P10","F","Dc"
"cellid_000142159-1","c_01","c_02","F_1_4P10","4P10","F","Dc"
"cellid_000142160-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142161-1","c_04","c_15","F_1_4P10","4P10","F","Mpoa"
"cellid_000142162-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142163-1","c_13","c_18","F_1_4P10","4P10","F","Mpoa"
"cellid_000142164-1","c_15","c_26","F_1_4P10","4P10","F","Mpoa"
"cellid_000142165-1","c_09","c_10","F_1_4P10","4P10","F","Mpoa"
"cellid_000142167-1","c_02","c_01","F_1_4P10","4P10","F","ON"
"cellid_000142168-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142169-1","c_04","c_04","F_1_4P10","4P10","F","Mpoa"
"cellid_000142170-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142171-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142172-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142173-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142174-1","c_04","c_15","F_1_4P10","4P10","F","Mpoa"
"cellid_000142175-1","c_13","c_18","F_1_4P10","4P10","F","Mpoa"
"cellid_000142176-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142177-1","c_03","c_16","F_1_4P10","4P10","F","Mpoa"
"cellid_000142178-1","c_10","c_13","F_1_4P10","4P10","F","Mpoa"
"cellid_000142179-1","c_06","c_19","F_1_4P10","4P10","F","Dc"
"cellid_000142180-1","c_05","c_14","F_1_4P10","4P10","F","ON"
"cellid_000142181-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142182-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142183-1","c_01","c_02","F_1_4P10","4P10","F","Dc"
"cellid_000142184-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142185-1","c_01","c_02","F_1_4P10","4P10","F","Dc"
"cellid_000142186-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142187-1","c_01","c_08","F_1_4P10","4P10","F","none"
"cellid_000142188-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142189-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142190-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142191-1","c_04","c_04","F_1_4P10","4P10","F","Dc"
"cellid_000142192-1","c_03","c_24","F_1_4P10","4P10","F","Dc"
"cellid_000142193-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142194-1","c_10","c_13","F_1_4P10","4P10","F","ON"
"cellid_000142195-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142196-1","c_08","c_17","F_1_4P10","4P10","F","ON"
"cellid_000142197-1","c_05","c_14","F_1_4P10","4P10","F","none"
"cellid_000142198-1","c_01","c_17","F_1_4P10","4P10","F","Mpoa"
"cellid_000142199-1","c_03","c_24","F_1_4P10","4P10","F","Mpoa"
"cellid_000142200-1","c_01","c_02","F_1_4P10","4P10","F","none"
"cellid_000142201-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142202-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142203-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142204-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142205-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142206-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142207-1","c_08","c_17","F_1_4P10","4P10","F","Dc"
"cellid_000142208-1","c_01","c_18","F_1_4P10","4P10","F","Mpoa"
"cellid_000142209-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142210-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142211-1","c_06","c_07","F_1_4P10","4P10","F","Mpoa"
"cellid_000142212-1","c_11","c_22","F_1_4P10","4P10","F","Dc"
"cellid_000142213-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142214-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142215-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142216-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142217-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142218-1","c_06","c_07","F_1_4P10","4P10","F","Mpoa"
"cellid_000142219-1","c_09","c_10","F_1_4P10","4P10","F","Dc"
"cellid_000142220-1","c_10","c_13","F_1_4P10","4P10","F","Mpoa"
"cellid_000142221-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142222-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142223-1","c_01","c_02","F_1_4P10","4P10","F","Vs"
"cellid_000142224-1","c_01","c_03","F_1_4P10","4P10","F","none"
"cellid_000142225-1","c_01","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142226-1","c_03","c_24","F_1_4P10","4P10","F","Mpoa"
"cellid_000142227-1","c_13","c_18","F_1_4P10","4P10","F","Mpoa"
"cellid_000142228-1","c_04","c_15","F_1_4P10","4P10","F","Mpoa"
"cellid_000142229-1","c_03","c_24","F_1_4P10","4P10","F","Mpoa"
"cellid_000142230-1","c_11","c_21","F_1_4P10","4P10","F","Mpoa"
"cellid_000142231-1","c_01","c_11","F_1_4P10","4P10","F","none"
"cellid_000142232-1","c_01","c_01","F_1_4P10","4P10","F","none"
"cellid_000142234-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142235-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142236-1","c_01","c_06","F_1_4P10","4P10","F","Mpoa"
"cellid_000142237-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142238-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142239-1","c_02","c_01","F_1_4P10","4P10","F","ON"
"cellid_000142240-1","c_11","c_21","F_1_4P10","4P10","F","Mpoa"
"cellid_000142241-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142243-1","c_06","c_07","F_1_4P10","4P10","F","Dc"
"cellid_000142244-1","c_05","c_09","F_1_4P10","4P10","F","Mpoa"
"cellid_000142245-1","c_06","c_07","F_1_4P10","4P10","F","Mpoa"
"cellid_000142246-1","c_06","c_07","F_1_4P10","4P10","F","Dc"
"cellid_000142248-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142249-1","c_04","c_15","F_1_4P10","4P10","F","Dc"
"cellid_000142250-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142251-1","c_11","c_21","F_1_4P10","4P10","F","Mpoa"
"cellid_000142252-1","c_03","c_06","F_1_4P10","4P10","F","Mpoa"
"cellid_000142253-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142254-1","c_10","c_13","F_1_4P10","4P10","F","Mpoa"
"cellid_000142255-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142256-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142257-1","c_01","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142258-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142259-1","c_04","c_15","F_1_4P10","4P10","F","ON"
"cellid_000142260-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142261-1","c_16","c_27","F_1_4P10","4P10","F","none"
"cellid_000142262-1","c_07","c_06","F_1_4P10","4P10","F","Mpoa"
"cellid_000142263-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142264-1","c_07","c_06","F_1_4P10","4P10","F","Mpoa"
"cellid_000142265-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142266-1","c_01","c_02","F_1_4P10","4P10","F","none"
"cellid_000142267-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142268-1","c_01","c_08","F_1_4P10","4P10","F","ON"
"cellid_000142269-1","c_01","c_02","F_1_4P10","4P10","F","none"
"cellid_000142270-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142271-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142272-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142273-1","c_04","c_04","F_1_4P10","4P10","F","none"
"cellid_000142274-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142275-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142276-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142277-1","c_04","c_15","F_1_4P10","4P10","F","Mpoa"
"cellid_000142279-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142280-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142281-1","c_10","c_13","F_1_4P10","4P10","F","Mpoa"
"cellid_000142282-1","c_05","c_14","F_1_4P10","4P10","F","Vs"
"cellid_000142283-1","c_01","c_08","F_1_4P10","4P10","F","none"
"cellid_000142284-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142285-1","c_01","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142286-1","c_05","c_14","F_1_4P10","4P10","F","Dc"
"cellid_000142287-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142288-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142289-1","c_08","c_12","F_1_4P10","4P10","F","Mpoa"
"cellid_000142291-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142292-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142293-1","c_03","c_24","F_1_4P10","4P10","F","Mpoa"
"cellid_000142294-1","c_01","c_16","F_1_4P10","4P10","F","Mpoa"
"cellid_000142295-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142296-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142297-1","c_03","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142298-1","c_05","c_14","F_1_4P10","4P10","F","Vs"
"cellid_000142299-1","c_01","c_02","F_1_4P10","4P10","F","Dc"
"cellid_000142300-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142301-1","c_03","c_16","F_1_4P10","4P10","F","Mpoa"
"cellid_000142303-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142304-1","c_11","c_21","F_1_4P10","4P10","F","Mpoa"
"cellid_000142305-1","c_09","c_10","F_1_4P10","4P10","F","Dc"
"cellid_000142306-1","c_01","c_12","F_1_4P10","4P10","F","Mpoa"
"cellid_000142307-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142308-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142309-1","c_04","c_15","F_1_4P10","4P10","F","Dc"
"cellid_000142310-1","c_05","c_14","F_1_4P10","4P10","F","Vs"
"cellid_000142311-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142312-1","c_05","c_14","F_1_4P10","4P10","F","Vs"
"cellid_000142314-1","c_01","c_08","F_1_4P10","4P10","F","ON"
"cellid_000142315-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142316-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142317-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142318-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142319-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142320-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142321-1","c_12","c_23","F_1_4P10","4P10","F","Mpoa"
"cellid_000142322-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142323-1","c_13","c_18","F_1_4P10","4P10","F","Mpoa"
"cellid_000142324-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142325-1","c_01","c_02","F_1_4P10","4P10","F","Dc"
"cellid_000142326-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142327-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142328-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142329-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142330-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142332-1","c_02","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142333-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142334-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142335-1","c_01","c_03","F_1_4P10","4P10","F","Mpoa"
"cellid_000142336-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142337-1","c_01","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142338-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142339-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142340-1","c_01","c_08","F_1_4P10","4P10","F","none"
"cellid_000142341-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142342-1","c_03","c_08","F_1_4P10","4P10","F","Mpoa"
"cellid_000142343-1","c_01","c_02","F_1_4P10","4P10","F","Mpoa"
"cellid_000142344-1","c_01","c_02","F_1_4P10","4P10","F","ON"
"cellid_000142345-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
"cellid_000142346-1","c_11","c_22","F_1_4P10","4P10","F","Mpoa"
"cellid_000142347-1","c_05","c_14","F_1_4P10","4P10","F","Mpoa"
"cellid_000142348-1","c_05","c_14","F_1_4P10","4P10","F","Vs"
"cellid_000142349-1","c_03","c_05","F_1_4P10","4P10","F","ON"
"cellid_000142350-1","c_06","c_07","F_1_4P10","4P10","F","Mpoa"
"cellid_000142351-1","c_02","c_01","F_1_4P10","4P10","F","Vs"
"cellid_000142352-1","c_02","c_01","F_1_4P10","4P10","F","Mpoa"
