"","gene","av_p.value","warning","singular","av_q.value","cluster"
"17778","ddhd1a",0.93625670860219,NA,TRUE,"0.999999999964445",14
"17779","fermt2",0.933677088741078,NA,TRUE,"0.999999999964445",14
"17780","stxbp6",0.0265371600377653,NA,FALSE,"0.999999999964445",14
"17781","gjd2b",0.666112837318588,NA,FALSE,"0.999999999964445",14
"17782","LOC111573261",0.999999999906107,"unable to evaluate scaled gradient",FALSE,"NA",14
"17783","aqr",0.443724393257283,NA,TRUE,"0.999999999964445",14
"17784","si:ch211-235i11.4",0.583152596806616,NA,TRUE,"0.999999999964445",14
"17785","dph6",0.235420936157894,NA,FALSE,"0.999999999964445",14
"17786","cdin1",0.220424800117247,NA,TRUE,"0.999999999964445",14
"17787","meis2a",0.530877078804039,NA,FALSE,"0.999999999964445",14
"17788","LOC118470790",0.969934308454414,NA,FALSE,"0.999999999964445",14
"17789","spred1",0.329118998925034,NA,TRUE,"0.999999999964445",14
"17790","LOC129347702",0.612791073215289,NA,TRUE,"0.999999999964445",14
"17791","LOC129347760",0.50496434032484,NA,FALSE,"0.999999999964445",14
"17792","fam98b",0.20953812538629,NA,TRUE,"0.999999999964445",14
"17793","ptpn21",0.881489177370624,NA,FALSE,"0.999999999964445",14
"17794","spata7",0.48665342347588,NA,TRUE,"0.999999999964445",14
"17795","kcnk10b",0.293236541056804,NA,TRUE,"0.999999999964445",14
"17796","LOC111573259",0.285946626755794,NA,TRUE,"0.999999999964445",14
"17797","LOC129347683",0.277562215987243,NA,FALSE,"0.999999999964445",14
"17798","LOC111573293",0.158451295142195,NA,TRUE,"0.999999999964445",14
"17799","pole2",0.999999999945806,NA,TRUE,"0.999999999964445",14
"17800","klhdc2",0.613054738792946,NA,TRUE,"0.999999999964445",14
"17801","LOC111573329",0.443730081482775,NA,TRUE,"0.999999999964445",14
"17802","LOC111573328",0.350703020842342,NA,TRUE,"0.999999999964445",14
"17803","wdr20a",0.55938452467751,NA,FALSE,"0.999999999964445",14
"17804","LOC111573337",0.999999999771414,NA,TRUE,"0.999999999964445",14
"17805","dync1h1",0.455467860826099,NA,FALSE,"0.999999999964445",14
"17806","tmem30b",0.999999999903225,NA,TRUE,"0.999999999964445",14
"17807","kdm1a",0.737779125707332,NA,TRUE,"0.999999999964445",14
"17808","luzp1",0.352496341702954,NA,TRUE,"0.999999999964445",14
"17809","ptafr",0.99999999990522,NA,TRUE,"0.999999999964445",14
"17810","pacrg",0.0451178457837422,NA,TRUE,"0.999999999964445",14
"17811","qkia",0.833597326362,NA,TRUE,"0.999999999964445",14
"17812","vgll2b",0.941216462389279,NA,TRUE,"0.999999999964445",14
"17813","ythdf2",0.447609709405182,NA,FALSE,"0.999999999964445",14
"17814","msrab",0.0797692252209591,NA,TRUE,"0.999999999964445",14
"17815","id3",0.0763683344176835,NA,TRUE,"0.999999999964445",14
"17816","asap3",0.999999510152043,NA,TRUE,"0.999999999964445",14
"17817","LOC111585948",0.104094714553985,NA,TRUE,"0.999999999964445",14
"17818","rps6ka1",0.736645466943114,NA,TRUE,"0.999999999964445",14
"17819","cnksr1",0.99999999925047,"unable to evaluate scaled gradient",FALSE,"NA",14
"17820","cldn23l",0.573263198512037,NA,FALSE,"0.999999999964445",14
"17821","grhl3",0.885090452869009,NA,TRUE,"0.999999999964445",14
"17822","nipal3",0.748071855997474,NA,FALSE,"0.999999999964445",14
"17823","rcan3",0.0592238434720961,NA,TRUE,"0.999999999964445",14
"17824","ncmap",0.990644369224052,"unable to evaluate scaled gradient",FALSE,"NA",14
"17825","tmem234",0.36108842348249,NA,TRUE,"0.999999999964445",14
"17826","dcdc2b",0.764866521033385,NA,FALSE,"0.999999999964445",14
"17827","iqcc",0.746758696824969,NA,TRUE,"0.999999999964445",14
"17828","fancm",0.70196143632969,NA,TRUE,"0.999999999964445",14
"17829","soul3",0.875455500648015,NA,TRUE,"0.999999999964445",14
"17830","LOC111586141",0.523203205956195,NA,TRUE,"0.999999999964445",14
"17831","wars1",0.839544976601276,NA,TRUE,"0.999999999964445",14
"17832","wdr25",0.980323736956456,NA,TRUE,"0.999999999964445",14
"17833","LOC111586266",0.165112693596272,NA,TRUE,"0.999999999964445",14
"17834","LOC111586088",0.816258055058307,NA,FALSE,"0.999999999964445",14
"17835","dio3a",0.891361623231136,NA,TRUE,"0.999999999964445",14
"17836","tonsl",0.213808360766328,NA,TRUE,"0.999999999964445",14
"17837","htr1d",0.748812531877579,NA,TRUE,"0.999999999964445",14
"17838","rpl13a",0.674453391193871,NA,FALSE,"0.999999999964445",14
"17839","LOC111582965",0.999999999941738,NA,TRUE,"0.999999999964445",14
"17840","atp5if1b",0.024549583579787,NA,TRUE,"0.999999999964445",14
"17841","zmpste24",0.800525392264468,NA,TRUE,"0.999999999964445",14
"17842","rlf",0.390093599836011,NA,TRUE,"0.999999999964445",14
"17843","znf593",0.870984644671585,NA,TRUE,"0.999999999964445",14
"17844","selenon",0.673701445299827,NA,TRUE,"0.999999999964445",14
"17845","si:ch211-15d5.11",0.895945674792629,NA,TRUE,"0.999999999964445",14
"17846","LOC129347738",0.999998988177803,NA,TRUE,"0.999999999964445",14
"17847","mtfr1l",0.395278905910149,NA,TRUE,"0.999999999964445",14
"17848","stac",0.148432878203691,NA,FALSE,"0.999999999964445",14
"17849","LOC111577950",0.284266826540918,NA,FALSE,"0.999999999964445",14
"17850","LOC111577964",0.104846796758019,NA,FALSE,"0.999999999964445",14
"17851","LOC111577955",0.525089989039421,NA,TRUE,"0.999999999964445",14
"17852","orc3",0.98428357016836,NA,TRUE,"0.999999999964445",14
"17853","znf292a",0.743064846294457,NA,TRUE,"0.999999999964445",14
"17854","LOC111577963",0.120830153054268,NA,FALSE,"0.999999999964445",14
"17855","LOC111577962",0.687917052187137,NA,TRUE,"0.999999999964445",14
"17856","LOC129347816",0.999999999934466,NA,TRUE,"0.999999999964445",14
"17857","htr1b",0.774869760145963,NA,TRUE,"0.999999999964445",14
"17858","myo6b",0.99999942331855,NA,TRUE,"0.999999999964445",14
"17859","sox11a",0.791280442709801,NA,FALSE,"0.999999999964445",14
"17860","rsad2",0.999999992820625,NA,TRUE,"0.999999999964445",14
"17861","LOC129347765",0.120843191953294,NA,FALSE,"0.999999999964445",14
"17862","rnf144aa",0.918466682264346,NA,TRUE,"0.999999999964445",14
"17863","LOC129347753",0.999999949735552,NA,TRUE,"0.999999999964445",14
"17864","id2a",0.181878117673894,NA,FALSE,"0.999999999964445",14
"17865","kidins220a",0.631196446181441,NA,TRUE,"0.999999999964445",14
"17866","mboat2a",0.00325669846713164,NA,TRUE,"0.469861236082649",14
"17867","asap2a",0.555002376649512,NA,FALSE,"0.999999999964445",14
"17868","itgb1bp1",0.99999989509241,NA,TRUE,"0.999999999964445",14
"17869","LOC111565927",0.346026023000952,NA,FALSE,"0.999999999964445",14
"17870","LOC111565938",0.704980359724873,NA,TRUE,"0.999999999964445",14
"17871","si:dkey-13p1.4",0.81871888385776,NA,TRUE,"0.999999999964445",14
"17872","LOC129347711",0.545076508355131,NA,TRUE,"0.999999999964445",14
"17873","LOC111565943",0.985489035786298,NA,TRUE,"0.999999999964445",14
"17874","LOC111565936",0.715763782163031,"unable to evaluate scaled gradient",FALSE,"NA",14
"17875","grhl1",0.99999999993631,NA,TRUE,"0.999999999964445",14
"17876","LOC118470030",0.999999999904753,NA,TRUE,"0.999999999964445",14
"17877","LOC111565932",0.826868352307603,NA,TRUE,"0.999999999964445",14
"17878","adam17a",0.581819271844243,NA,TRUE,"0.999999999964445",14
"17879","iah1",0.985083740708392,NA,TRUE,"0.999999999964445",14
"17880","rpap1",0.268328574212486,NA,TRUE,"0.999999999964445",14
"17881","ltk",0.553637665475505,NA,FALSE,"0.999999999964445",14
"17882","ivd",0.913797276731245,NA,FALSE,"0.999999999964445",14
"17883","bahd1",0.375326714793376,NA,FALSE,"0.999999999964445",14
"17884","prlh2r",0.728154902150881,NA,TRUE,"0.999999999964445",14
"17885","pcmtl",0.149659210154607,NA,TRUE,"0.999999999964445",14
"17886","rpusd2",0.717567366532488,NA,TRUE,"0.999999999964445",14
"17887","disp2",0.293750791147919,NA,TRUE,"0.999999999964445",14
"17888","pkdccb",0.938531775240009,NA,TRUE,"0.999999999964445",14
"17889","eml1",0.786872302149087,NA,TRUE,"0.999999999964445",14
"17890","evla",0.719814381115119,NA,FALSE,"0.999999999964445",14
"17891","degs2",0.999999208830567,"unable to evaluate scaled gradient",FALSE,"NA",14
"17892","yy1a",0.30933941063734,NA,TRUE,"0.999999999964445",14
"17893","tpp1",0.596791035578611,NA,TRUE,"0.999999999964445",14
"17894","LOC129347805",0.618845312925109,NA,TRUE,"0.999999999964445",14
"17895","mis18bp1",0.999999960523835,NA,TRUE,"0.999999999964445",14
"17896","LOC111578923",0.319227171943153,NA,TRUE,"0.999999999964445",14
"17897","hif1aa",0.0784397318913065,NA,TRUE,"0.999999999964445",14
"17898","prkcha",0.999999964359281,NA,TRUE,"0.999999999964445",14
"17899","slc38a6",0.539459802806741,NA,TRUE,"0.999999999964445",14
"17900","trmt5",0.709852160593931,NA,TRUE,"0.999999999964445",14
"17901","mnat1",0.232293436064771,NA,TRUE,"0.999999999964445",14
"17902","six6a",0.998884742338711,"unable to evaluate scaled gradient",FALSE,"NA",14
"17903","ppm1aa",0.190284625740095,NA,TRUE,"0.999999999964445",14
"17904","dhrs7",0.0244503464352939,NA,TRUE,"0.999999999964445",14
"17905","pcnx4",0.916640913140645,NA,TRUE,"0.999999999964445",14
"17906","lrrc9",0.505857010073619,NA,TRUE,"0.999999999964445",14
"17907","rtn1a",0.76028015558479,NA,TRUE,"0.999999999964445",14
"17908","tdrd9",0.999999050619014,NA,TRUE,"0.999999999964445",14
"17909","kif15",0.682473486316816,NA,TRUE,"0.999999999964445",14
"17910","tacc3",0.999996555411576,NA,TRUE,"0.999999999964445",14
"17911","LOC111578918",0.183992390895056,NA,FALSE,"0.999999999964445",14
"17912","zfyve28",0.397248280614269,NA,FALSE,"0.999999999964445",14
"17913","cfap99",0.999999828820095,NA,TRUE,"0.999999999964445",14
"17914","si:dkey-21a6.5",0.44080464290181,NA,FALSE,"0.999999999964445",14
"17915","mrpl35",0.244064577642073,NA,TRUE,"0.999999999964445",14
"17916","reep1",0.1728712958354,NA,TRUE,"0.999999999964445",14
"17917","chmp3",0.912574329939057,NA,FALSE,"0.999999999964445",14
"17918","hspa4l",0.509001259032206,NA,TRUE,"0.999999999964445",14
"17919","plk4",0.999999999878284,NA,TRUE,"0.999999999964445",14
"17920","itpk1b",0.0164275413896669,NA,TRUE,"0.999999999964445",14
"17921","LOC111578956",0.807825867956942,NA,FALSE,"0.999999999964445",14
"17922","btbd7",0.999416658071788,NA,FALSE,"0.999999999964445",14
"17923","LOC111578958",0.511755759636507,NA,TRUE,"0.999999999964445",14
"17924","prima1",0.733790820131759,NA,TRUE,"0.999999999964445",14
"17925","LOC111578972",0.999999999937986,NA,TRUE,"0.999999999964445",14
"17926","LOC111578902",0.999999972855243,NA,TRUE,"0.999999999964445",14
"17927","si:ch1073-416d2.4",0.934259293256862,NA,TRUE,"0.999999999964445",14
"17928","LOC111578906",0.426509482949468,NA,FALSE,"0.999999999964445",14
"17929","ddx24",0.512869270606977,NA,TRUE,"0.999999999964445",14
"17930","LOC111578903",0.999999999896637,NA,TRUE,"0.999999999964445",14
"17931","atxn3",0.0645642569675358,NA,TRUE,"0.999999999964445",14
"17932","ubr1",0.381973518342526,NA,TRUE,"0.999999999964445",14
"17933","LOC118471327",0.476985296467259,NA,TRUE,"0.999999999964445",14
"17934","LOC129347808",0.937282043256549,NA,TRUE,"0.999999999964445",14
"17935","LOC111578971",0.335760276618811,NA,TRUE,"0.999999999964445",14
"17936","c20h14orf180",0.353608524699785,NA,TRUE,"0.999999999964445",14
"17937","LOC111578966",0.999999999903319,NA,TRUE,"0.999999999964445",14
"17938","kif26ab",0.94578598133092,NA,TRUE,"0.999999999964445",14
"17939","aspg",0.570306040723739,NA,TRUE,"0.999999999964445",14
"17940","arf6b",0.869305120985173,NA,TRUE,"0.999999999964445",14
"17941","vcpkmt",0.974796791983247,NA,TRUE,"0.999999999964445",14
"17942","msh4",0.999999999906745,NA,TRUE,"0.999999999964445",14
"17943","ktn1",0.117146514602321,NA,TRUE,"0.999999999964445",14
"17944","peli2",0.771742564556098,NA,FALSE,"0.999999999964445",14
"17945","tmem260",0.330146698015535,NA,FALSE,"0.999999999964445",14
"17946","otx2b",0.99999989509241,NA,TRUE,"0.999999999964445",14
"17947","LOC111584539",0.985861763136474,NA,TRUE,"0.999999999964445",14
"17948","exoc5",0.985849874149522,NA,TRUE,"0.999999999964445",14
"17949","ap5m1",0.702171897909095,NA,TRUE,"0.999999999964445",14
"17950","LOC118469137",0.999999960879703,NA,TRUE,"0.999999999964445",14
"17951","slc35f4",0.465930862628528,NA,TRUE,"0.999999999964445",14
"17952","pgfb",0.999999999900704,NA,TRUE,"0.999999999964445",14
"17953","cipca",0.735572870187381,NA,TRUE,"0.999999999964445",14
"17954","zdhhc22",0.628624998315347,NA,FALSE,"0.999999999964445",14
"17955","tmem63c",0.638519674470653,NA,TRUE,"0.999999999964445",14
"17956","LOC129347799",0.987266069783596,NA,TRUE,"0.999999999964445",14
"17957","ngb",0.718461661312442,NA,TRUE,"0.999999999964445",14
"17958","coq6",0.888325299732912,NA,FALSE,"0.999999999964445",14
"17959","entpd5a",0.716353324824775,NA,FALSE,"0.999999999964445",14
"17960","si:ch211-163l21.10",0.999999828820095,NA,TRUE,"0.999999999964445",14
"17961","aldh6a1",0.571015937301498,NA,FALSE,"0.999999999964445",14
"17962","gstz1",0.85960026566982,NA,TRUE,"0.999999999964445",14
"17963","LOC129347786",0.999999999907357,NA,TRUE,"0.999999999964445",14
"17964","tmed8",0.450573696766439,NA,TRUE,"0.999999999964445",14
"17965","noxred1",0.999999999899784,NA,TRUE,"0.999999999964445",14
"17966","LOC111572680",0.783460565723043,NA,TRUE,"0.999999999964445",14
"17967","gskip",0.508484000659998,NA,TRUE,"0.999999999964445",14
"17968","LOC111572688",0.832602910571622,NA,FALSE,"0.999999999964445",14
"17969","LOC111572687",0.760402588505827,NA,TRUE,"0.999999999964445",14
"17970","eml5",0.253961110733211,NA,TRUE,"0.999999999964445",14
"17971","ttc8",0.595666297145395,NA,TRUE,"0.999999999964445",14
"17972","LOC111574570",0.371796609013105,NA,TRUE,"0.999999999964445",14
"17973","acyp1",0.610878265752784,NA,TRUE,"0.999999999964445",14
"17974","mlh3",0.554106907633331,NA,TRUE,"0.999999999964445",14
"17975","fosaa",0.83532847042464,NA,TRUE,"0.999999999964445",14
"17976","jdp2a",0.999999953755188,NA,TRUE,"0.999999999964445",14
"17977","flvcr2a",0,"Model failed to converge with max|grad| = 0.007784",FALSE,"NA",14
"17978","erg28",0.152339102997054,NA,TRUE,"0.999999999964445",14
"17979","ttll5",0.349140432022832,NA,TRUE,"0.999999999964445",14
"17980","tgfb3",0.975800344385749,NA,TRUE,"0.999999999964445",14
"17981","LOC111578305",0.767615240564662,NA,FALSE,"0.999999999964445",14
"17982","LOC111578304",0.995773509686608,NA,TRUE,"0.999999999964445",14
"17983","LOC129347822",0.153988031711967,NA,TRUE,"0.999999999964445",14
"17984","esrrb",0.999999972132736,"unable to evaluate scaled gradient",FALSE,"NA",14
"17985","dlst",0.984372557971668,NA,FALSE,"0.999999999964445",14
"17986","rps6kl1",0.457733976819903,NA,TRUE,"0.999999999964445",14
"17987","angel1",0.365584424757696,NA,TRUE,"0.999999999964445",14
"17988","vash1",0.317157397632599,NA,TRUE,"0.999999999964445",14
"17989","fcf1",0.359039151210324,NA,TRUE,"0.999999999964445",14
"17990","arel1",0.600569105352422,NA,TRUE,"0.999999999964445",14
"17991","LOC111577216",0.911940925097368,NA,TRUE,"0.999999999964445",14
"17992","pomt2",0.301098969992717,NA,TRUE,"0.999999999964445",14
"17993","lin52",0.683074663840744,NA,FALSE,"0.999999999964445",14
"17994","vsx2",0.99999999989506,NA,TRUE,"0.999999999964445",14
"17995","LOC129347684",0.999998967731266,"unable to evaluate scaled gradient",FALSE,"NA",14
"17996","LOC111583649",0.265807392559118,"unable to evaluate scaled gradient",FALSE,"NA",14
"17997","LOC111583646",0.25281837855042,NA,FALSE,"0.999999999964445",14
"17998","LOC111583645",0.999999924918122,NA,TRUE,"0.999999999964445",14
"17999","LOC111588178",0.84380415326581,NA,TRUE,"0.999999999964445",14
"18000","LOC111588168",0.207535707244171,NA,TRUE,"0.999999999964445",14
"18001","LOC111588191",0.999999955478333,NA,TRUE,"0.999999999964445",14
"18002","LOC111588183",0.87833012659497,NA,FALSE,"0.999999999964445",14
"18003","LOC111588179",0.312087201388602,NA,TRUE,"0.999999999964445",14
"18004","fsip1",0.999999863967599,NA,TRUE,"0.999999999964445",14
"18005","LOC111587664",0.999999999897428,NA,TRUE,"0.999999999964445",14
"18006","acp7",0.647307859250674,NA,FALSE,"0.999999999964445",14
"18007","zgc:194887",0.979255422018175,NA,TRUE,"0.999999999964445",14
"18008","chrm5a",0.984594236361335,NA,TRUE,"0.999999999964445",14
"18009","LOC111587668",0.271112589387737,NA,FALSE,"0.999999999964445",14
"18010","LOC111562598",0.83398197167387,NA,TRUE,"0.999999999964445",14
"18011","grem1b",0.248839709481439,NA,TRUE,"0.999999999964445",14
"18012","arhgap11a",0.99999995922574,NA,TRUE,"0.999999999964445",14
"18013","eif2ak4",0.991205627523794,NA,FALSE,"0.999999999964445",14
"18014","crim1",0.999999999932624,NA,TRUE,"0.999999999964445",14
"18015","LOC129347692",0.999999999073459,"unable to evaluate scaled gradient",FALSE,"NA",14
"18016","bmf1",0.701254226870245,NA,TRUE,"0.999999999964445",14
"18017","dnajc17",0.992235650384277,NA,TRUE,"0.999999999964445",14
"18018","LOC111570521",0.932353121625332,NA,TRUE,"0.999999999964445",14
"18019","gchfr",0.19295471147979,NA,TRUE,"0.999999999964445",14
"18020","inf2",0.342169627561689,NA,TRUE,"0.999999999964445",14
"18021","siva1",0.254835358034525,NA,TRUE,"0.999999999964445",14
"18022","zbtb42",0.980314201647008,NA,TRUE,"0.999999999964445",14
"18023","akt1",0.89170891196312,NA,FALSE,"0.999999999964445",14
"18024","cep170ba",0.736047747466304," Hessian is numerically singular: parameters are n",FALSE,"NA",14
"18025","LOC111582270",0.934808934374447,NA,TRUE,"0.999999999964445",14
"18026","srp14",0.485237771754645,NA,TRUE,"0.999999999964445",14
"18027","xgb",0.715412929687157,NA,TRUE,"0.999999999964445",14
"18028","LOC118471670",0.932080353908863,NA,TRUE,"0.999999999964445",14
"18029","LOC111578120",0.611870770175043,"unable to evaluate scaled gradient",FALSE,"NA",14
"18030","spint1a",0.999999999943564,NA,TRUE,"0.999999999964445",14
"18031","ppp1r14d",0.776654562360234,NA,TRUE,"0.999999999964445",14
"18032","zfyve19",0.26058804892087,NA,TRUE,"0.999999999964445",14
"18033","bub1bb",0.999999465660234,NA,TRUE,"0.999999999964445",14
"18034","LOC111578066",0.107282096526748,NA,TRUE,"0.999999999964445",14
"18035","LOC111578082",0.773301781602725,NA,TRUE,"0.999999999964445",14
"18036","plcb2",0.859994328636254,NA,TRUE,"0.999999999964445",14
"18037","LOC111578043",0.106589542883514,NA,TRUE,"0.999999999964445",14
"18038","LOC111578140",0.436452620125823,NA,TRUE,"0.999999999964445",14
"18039","mthfd1b",0.372486209589901,NA,TRUE,"0.999999999964445",14
"18040","c20h14orf28",0.753890987129104,NA,FALSE,"0.999999999964445",14
"18041","LOC111578089",0.7716861776414,NA,TRUE,"0.999999999964445",14
"18042","LOC111577954",0.20254133718663,NA,TRUE,"0.999999999964445",14
"18043","ccdc28b",0.748073229563871,NA,TRUE,"0.999999999964445",14
"18044","tmem39b",0.803059927238202,NA,TRUE,"0.999999999964445",14
"18045","khdrbs1a",0.897981292447101,NA,TRUE,"0.999999999964445",14
"18046","zbtb8os",0.35428070011032,NA,TRUE,"0.999999999964445",14
"18047","LOC111577897",0.473786211541754,NA,TRUE,"0.999999999964445",14
"18048","LOC111578025",0.999999999897541,NA,TRUE,"0.999999999964445",14
"18049","LOC111577920",0.575186058457349,NA,FALSE,"0.999999999964445",14
"18050","LOC111577966",0.935605108866457,NA,TRUE,"0.999999999964445",14
"18051","LOC111577961",0.0798769811240924,NA,FALSE,"0.999999999964445",14
"18052","LOC129347747",0.999999998771644,"unable to evaluate scaled gradient",FALSE,"NA",14
"18053","LOC111562649",0.167251687479258,NA,TRUE,"0.999999999964445",14
"18054","LOC111562640",0.782036668373083,NA,TRUE,"0.999999999964445",14
"18055","LOC111562638",0.77219152892906,NA,FALSE,"0.999999999964445",14
"18056","LOC111562637",0.901305293616008,NA,FALSE,"0.999999999964445",14
"18057","LOC129347733",0.99999954176645,NA,TRUE,"0.999999999964445",14
"18058","LOC111569658",0.866339659222053,NA,TRUE,"0.999999999964445",14
"18059","cln8",0.936292363465496,NA,TRUE,"0.999999999964445",14
"18060","dlgap2a",0.57674544079892,NA,TRUE,"0.999999999964445",14
"18061","LOC111569657",0.246423818552833,NA,TRUE,"0.999999999964445",14
"18062","zgc:193593",0.538648021683517,NA,TRUE,"0.999999999964445",14
"18063","si:ch211-195o20.7",0.970367414042984,NA,TRUE,"0.999999999964445",14
"18064","LOC111569636",0.935704124812395,NA,TRUE,"0.999999999964445",14
"18065","LOC129347699",0.879081978134682,"unable to evaluate scaled gradient",FALSE,"NA",14
"18066","LOC129347698",0.999999689948533,"unable to evaluate scaled gradient",FALSE,"NA",14
"18067","col12a1a",0.999991414401353,"unable to evaluate scaled gradient",FALSE,"NA",14
"18068","LOC111569655",0.96985040130893,NA,TRUE,"0.999999999964445",14
"18069","tmem30aa",0.992888261559889,NA,FALSE,"0.999999999964445",14
"18070","tfb1m",0.433183248200155,NA,TRUE,"0.999999999964445",14
"18071","LOC111569654",0.718302697394672,NA,TRUE,"0.999999999964445",14
"18072","tiam2a",0.875302550180606,NA,FALSE,"0.999999999964445",14
"18073","scaf8",0.317215398414689,NA,TRUE,"0.999999999964445",14
"18074","LOC111569643",0.999999999944051,NA,TRUE,"0.999999999964445",14
"18075","LOC111569642",0.999999891782397,NA,TRUE,"0.999999999964445",14
"18076","qpct",0.329433597945157,NA,TRUE,"0.999999999964445",14
"18077","mocs3",0.719433632668869,NA,TRUE,"0.999999999964445",14
"18078","prkd3",0.54007223926147,NA,TRUE,"0.999999999964445",14
"18079","pax1a",0.999999955963979,NA,TRUE,"0.999999999964445",14
"18080","nkx2.2a",0.0982455050458875,NA,TRUE,"0.999999999964445",14
"18081","kiz",0.660588317876771,NA,TRUE,"0.999999999964445",14
"18082","ralgapa2",0.728666277076355,NA,FALSE,"0.999999999964445",14
"18083","insm1b",0.13863816307069,NA,FALSE,"0.999999999964445",14
"18084","LOC111579567",0.999999999902994,NA,TRUE,"0.999999999964445",14
"18085","gale",0.233467900163765,NA,FALSE,"0.999999999964445",14
"18086","zbtb8a",0.313829283707652,NA,TRUE,"0.999999999964445",14
"18087","hmgcl",0.325701303355032,NA,TRUE,"0.999999999964445",14
"18088","LOC129347803",0.999999990962864,NA,TRUE,"0.999999999964445",14
"18089","ppie",0.874644831012923,"unable to evaluate scaled gradient",FALSE,"NA",14
"18090","pabpc4",0.638486727817412,NA,FALSE,"0.999999999964445",14
"18091","LOC111578469",0.961354255078824,NA,TRUE,"0.999999999964445",14
"18092","fam167b",0.986206753778134,NA,TRUE,"0.999999999964445",14
"18093","srrm1",0.780723757326525,NA,TRUE,"0.999999999964445",14
"18094","clic4",0.484559155057451,NA,FALSE,"0.999999999964445",14
"18095","runx3",0.98575656837624,NA,TRUE,"0.999999999964445",14
"18096","syf2",0.342987945619793,NA,TRUE,"0.999999999964445",14
"18097","rsrp1",0.33272094930845,NA,TRUE,"0.999999999964445",14
"18098","mgst3b",0.787900466361915,NA,TRUE,"0.999999999964445",14
"18099","tmem50a",0.117085264523654,NA,TRUE,"0.999999999964445",14
"18100","maco1b",0.297150964603413,NA,TRUE,"0.999999999964445",14
"18101","ldlrap1b",0.815731902111477,NA,FALSE,"0.999999999964445",14
"18102","LOC111574661",0.985459706957301,NA,TRUE,"0.999999999964445",14
"18103","LOC129347729",0.999999986774764,NA,TRUE,"0.999999999964445",14
"18104","LOC129347780",0.882373831443866,NA,FALSE,"0.999999999964445",14
"18105","fndc5a",0.147076020752279,NA,FALSE,"0.999999999964445",14
"18106","LOC118470940",0.999999999712951,NA,TRUE,"0.999999999964445",14
"18107","LOC129347787",0.0626475669716781,NA,FALSE,"0.999999999964445",14
"18108","bsdc1",0.992324785142997,NA,FALSE,"0.999999999964445",14
"18109","marcksl1a",0.056298589225975,NA,TRUE,"0.999999999964445",14
"18110","LOC111581701",0.772885342365138,NA,TRUE,"0.999999999964445",14
"18111","LOC111581699",0.95245452732065,NA,TRUE,"0.999999999964445",14
"18112","sdsl",0.546226291691243,NA,TRUE,"0.999999999964445",14
"18113","syt14a",0.199264430211441,NA,FALSE,"0.999999999964445",14
"18114","sertad4",0.188587108763102,NA,FALSE,"0.999999999964445",14
"18115","LOC129347689",0.610558821381677,NA,TRUE,"0.999999999964445",14
"18116","gnmt",0.364538207602564,NA,TRUE,"0.999999999964445",14
"18117","LOC129347800",0.97847242733951,NA,TRUE,"0.999999999964445",14
"18118","LOC111562579",0.999999999892854,NA,TRUE,"0.999999999964445",14
"18119","LOC111562578",0.5574734015791,NA,TRUE,"0.999999999964445",14
"18120","LOC111562577",0.999999999943762,NA,TRUE,"0.999999999964445",14
"18121","tpo",0.546459149787114,NA,FALSE,"0.999999999964445",14
"18122","sntg2",0.210638963673355,NA,TRUE,"0.999999999964445",14
"18123","kiaa1109",0.885317262535795,NA,TRUE,"0.999999999964445",14
"18124","c9orf72",0.559675688486475,NA,TRUE,"0.999999999964445",14
"18125","lingo2b",0.784481236047483,NA,TRUE,"0.999999999964445",14
"18126","eif4eb",0.999999999942471,NA,TRUE,"0.999999999964445",14
"18127","metap1",0.566492625171534,NA,TRUE,"0.999999999964445",14
"18128","LOC111562574",0.999999207931012,NA,TRUE,"0.999999999964445",14
"18129","LOC111562593",0.74874707850049,NA,TRUE,"0.999999999964445",14
"18130","LOC129347215",0.999999907110763,NA,TRUE,"0.999999999964445",14
"18131","sptlc2a",0.879738577108906,NA,TRUE,"0.999999999964445",14
"18132","LOC129347723",0.980235547268639,NA,FALSE,"0.999999999964445",14
"18133","LOC111564080",0.375803476962794,NA,FALSE,"0.999999999964445",14
"18134","LOC118469829",0.353420855528379,NA,TRUE,"0.999999999964445",14
"18135","LOC118471422",0.335739756032846,NA,TRUE,"0.999999999964445",14
"18136","LOC118471421",0.777165055280045,NA,TRUE,"0.999999999964445",14
"18137","galcb",0.920931309329762,NA,FALSE,"0.999999999964445",14
"18138","ak7b",0.999999972855243,NA,TRUE,"0.999999999964445",14
"18139","si:dkey-288a3.2",0.850550723429797,NA,FALSE,"0.999999999964445",14
"18140","vrk1",0.55836773147226,NA,FALSE,"0.999999999964445",14
"18141","LOC118470884",0.628238693991612,NA,FALSE,"0.999999999964445",14
"18142","bcl11ba",0.219448342527328,NA,TRUE,"0.999999999964445",14
"18143","setd3",0.128591300954068,NA,TRUE,"0.999999999964445",14
"18144","dio2",0.396582082151285,NA,TRUE,"0.999999999964445",14
"18145","LOC129347774",0.780749030290858,NA,TRUE,"0.999999999964445",14
"18146","nrxn3a",0.716739639227143,NA,TRUE,"0.999999999964445",14
"18147","adck1",0.391825992318297,NA,FALSE,"0.999999999964445",14
"18148","LOC111583565",0.81647187812767,"unable to evaluate scaled gradient",FALSE,"NA",14
"18149","slirp",0.143640473687602,NA,TRUE,"0.999999999964445",14
"18150","alkbh1",0.700358761502981,NA,FALSE,"0.999999999964445",14
