Barcode,Anatomical
cellid_000016258-1,Vd-r
cellid_000016259-1,Vd-r
cellid_000016260-1,ventral diffuse
cellid_000016261-1,Vd-r
cellid_000016264-1,Vd-r
cellid_000016265-1,Vd-r
cellid_000016266-1,Dl-v2
cellid_000016267-1,ventral diffuse
cellid_000016268-1,Vd-r
cellid_000016269-1,Vd-r
cellid_000016270-1,Vd-r
cellid_000016272-1,Vd-r
cellid_000016273-1,Dl-v2
cellid_000016274-1,ventral diffuse
cellid_000016275-1,Vd-r
cellid_000016276-1,Dl-v2
cellid_000016277-1,Dl-v2
cellid_000016278-1,Vd-r
cellid_000016280-1,Dl-v2
cellid_000016281-1,Vd-r
cellid_000016282-1,Vd-r
cellid_000016283-1,Dl-v2
cellid_000016284-1,Vd-r
cellid_000016285-1,Vd-r
cellid_000016286-1,Vd-r
cellid_000016287-1,Dl-v2
cellid_000016288-1,Vd-r
cellid_000016290-1,Vd-r
cellid_000016291-1,Vd-r
cellid_000016292-1,Dl-v2
cellid_000016293-1,Vd-r
cellid_000016294-1,Vd-r
cellid_000016295-1,Dl-v2
cellid_000016296-1,Dl-v2
cellid_000016298-1,Vd-r
cellid_000016299-1,Vd-r
cellid_000016300-1,Vd-r
cellid_000016301-1,Dl-v2
cellid_000016302-1,Vd-r
cellid_000016303-1,Vd-r
cellid_000016304-1,Vd-r
cellid_000016305-1,Dl-v2
cellid_000016306-1,Vd-r
cellid_000016307-1,Vd-r
cellid_000016308-1,Vd-r
cellid_000016309-1,Vd-r
cellid_000016310-1,Vd-r
cellid_000016311-1,Vd-r
cellid_000016313-1,Vd-r
cellid_000016314-1,Vd-r
cellid_000016315-1,Vd-r
cellid_000016316-1,Dl-v2
cellid_000016317-1,Vd-r
cellid_000016318-1,Vd-r
cellid_000016319-1,Vd-r
cellid_000016320-1,Vd-r
cellid_000016322-1,ventral diffuse
cellid_000016323-1,Vd-r
cellid_000016324-1,Vd-r
cellid_000016327-1,ventral diffuse
cellid_000016328-1,Vd-r
cellid_000016329-1,Vd-r
cellid_000016330-1,Vd-r
cellid_000016332-1,Vd-r
cellid_000016333-1,Vd-r
cellid_000016334-1,Dl-v2
cellid_000016335-1,Dl-v2d
cellid_000016337-1,Vd-r
cellid_000016339-1,Vd-r
cellid_000016340-1,Vd-r
cellid_000016341-1,Vd-r
cellid_000016342-1,Vd-r
cellid_000016343-1,ventral diffuse
cellid_000016344-1,Vd-r
cellid_000016345-1,Dl-v2
cellid_000016346-1,Vd-r
cellid_000016347-1,Vd-r
cellid_000016348-1,Vd-r
cellid_000016349-1,Vd-r
cellid_000016351-1,Vd-r
cellid_000016352-1,Vd-r
cellid_000016353-1,Vd-r
cellid_000016354-1,Vd-r
cellid_000016355-1,Vd-r
cellid_000016356-1,Vd-r
cellid_000016357-1,Vd-r
cellid_000016359-1,Dl-v2
cellid_000016360-1,Vd-r
cellid_000016361-1,Vd-r
cellid_000016362-1,Vd-r
cellid_000016363-1,Dl-v2d
cellid_000016365-1,Dl-v2
cellid_000016366-1,Vd-r
cellid_000016367-1,Vd-r
cellid_000016368-1,Vd-r
cellid_000016369-1,Vd-r
cellid_000016371-1,Vd-r
cellid_000016372-1,Vd-r
cellid_000016373-1,Vd-r
cellid_000016374-1,Vd-r
cellid_000016375-1,Dl-v2
cellid_000016376-1,ventral diffuse
cellid_000016377-1,ventral diffuse
cellid_000016378-1,Dl-v2
cellid_000016379-1,Vd-r
cellid_000016380-1,Vd-r
cellid_000016381-1,Vd-r
cellid_000016382-1,Dl-v2d
cellid_000016383-1,ventral diffuse
cellid_000016384-1,Vd-r
cellid_000016385-1,Dl-v2
cellid_000016386-1,Vd-r
cellid_000016387-1,Dln-r
cellid_000016388-1,Vd-r
cellid_000016389-1,Vd-r
cellid_000016390-1,Vd-r
cellid_000016391-1,Dl-v2
cellid_000016392-1,Vd-r
cellid_000016393-1,Vd-r
cellid_000016394-1,Dl-v2
cellid_000016395-1,Vd-r
cellid_000016396-1,Vd-r
cellid_000016398-1,Vd-r
cellid_000016399-1,Vd-r
cellid_000016400-1,Vd-r
cellid_000016401-1,Vd-r
cellid_000016402-1,Vd-r
cellid_000016403-1,Dl-v2d
cellid_000016404-1,Vd-r
cellid_000016405-1,Dl-v2
cellid_000016406-1,Vd-r
cellid_000016407-1,Vd-r
cellid_000016408-1,Vd-r
cellid_000016410-1,Vd-r
cellid_000016411-1,Vd-r
cellid_000016412-1,Vd-r
cellid_000016413-1,Vd-r
cellid_000016414-1,Vd-r
cellid_000016416-1,Vd-r
cellid_000016417-1,Vd-r
cellid_000016418-1,Vd-r
cellid_000016419-1,ventral diffuse
cellid_000016421-1,Vd-r
cellid_000016422-1,Vd-r
cellid_000016423-1,ventral diffuse
cellid_000016424-1,ventral diffuse
cellid_000016425-1,Vd-r
cellid_000016426-1,Vd-r
cellid_000016427-1,Vd-r
cellid_000016428-1,Dl-v2
cellid_000016429-1,Vd-r
cellid_000016430-1,ventral diffuse
cellid_000016431-1,Vd-r
cellid_000016432-1,Vd-r
cellid_000016433-1,Dl-v2
cellid_000016435-1,Vd-r
cellid_000016436-1,Vd-r
cellid_000016437-1,Vd-r
cellid_000016438-1,Vd-r
cellid_000016439-1,Vd-r
cellid_000016440-1,Dl-v2
cellid_000016442-1,Vd-r
cellid_000016444-1,Vd-r
cellid_000016445-1,Vd-r
cellid_000016446-1,Dl-v2
cellid_000016448-1,Vd-r
cellid_000016449-1,Vd-r
cellid_000016450-1,Vd-r
cellid_000016451-1,Vd-r
cellid_000016452-1,Vd-r
cellid_000016453-1,Vd-r
cellid_000016454-1,Vd-r
cellid_000016455-1,Vd-r
cellid_000016456-1,ventral diffuse
cellid_000016457-1,Vd-r
cellid_000016458-1,Vd-r
cellid_000016459-1,Vd-r
cellid_000016462-1,Vd-r
cellid_000016463-1,Vd-r
cellid_000016465-1,Vd-r
cellid_000016467-1,Vd-r
cellid_000016468-1,Dl-v2
cellid_000016469-1,Vd-r
cellid_000016471-1,Vd-r
cellid_000016472-1,Vd-r
cellid_000016473-1,Vd-r
cellid_000016475-1,Vd-r
cellid_000016476-1,Dl-v2d
cellid_000016477-1,Vd-r
cellid_000016478-1,Vd-r
cellid_000016479-1,Vd-r
cellid_000016481-1,Vd-r
cellid_000016482-1,Dl-v2
cellid_000016483-1,Vd-r
cellid_000016484-1,Vd-r
cellid_000016485-1,Vd-r
cellid_000016489-1,Vd-r
cellid_000016490-1,Vd-r
cellid_000016491-1,Vd-r
cellid_000016492-1,Vd-r
cellid_000016493-1,ventral diffuse
cellid_000016494-1,Vd-r
cellid_000016495-1,Vd-r
cellid_000016496-1,Vd-r
cellid_000016497-1,Vd-r
cellid_000016498-1,Vd-r
cellid_000016499-1,Vd-r
cellid_000016500-1,Vd-r
cellid_000016501-1,Vd-r
cellid_000016502-1,ventral diffuse
cellid_000016503-1,Vd-r
cellid_000016504-1,Vd-r
cellid_000016505-1,Dl-v2
cellid_000016506-1,Vd-r
cellid_000016508-1,Vd-r
cellid_000016509-1,Vd-r
cellid_000016510-1,Vd-r
cellid_000016511-1,Vd-r
cellid_000016512-1,Vd-r
cellid_000016513-1,Dl-v2
cellid_000016514-1,Vd-r
cellid_000016516-1,Vd-r
cellid_000016517-1,Vd-r
cellid_000016518-1,Vd-r
cellid_000016519-1,Vd-r
cellid_000016520-1,Vd-r
cellid_000016521-1,Dl-v2
cellid_000016522-1,Vd-r
cellid_000016523-1,Vd-r
cellid_000016524-1,ventral diffuse
cellid_000016525-1,Vd-r
cellid_000016526-1,Vd-r
cellid_000016527-1,Vd-r
cellid_000016528-1,ventral diffuse
cellid_000016529-1,Dl-v2
cellid_000016530-1,Vd-r
cellid_000016531-1,Vd-r
cellid_000016532-1,Vd-r
cellid_000016533-1,Vd-r
cellid_000016534-1,Vd-r
cellid_000016535-1,Dl-v2
cellid_000016536-1,Vd-r
cellid_000016537-1,ventral diffuse
cellid_000016538-1,Vd-r
cellid_000016539-1,Vd-r
cellid_000016540-1,Vd-r
cellid_000016541-1,Vd-r
cellid_000016542-1,Vd-r
cellid_000016543-1,Vd-r
cellid_000016544-1,Vd-r
cellid_000016545-1,Vd-r
cellid_000016546-1,Vd-r
cellid_000016547-1,Vd-r
cellid_000016548-1,Vd-r
cellid_000016549-1,Vd-r
cellid_000016550-1,Vd-r
cellid_000016552-1,Vd-r
cellid_000016553-1,Vd-r
cellid_000016554-1,Vd-r
cellid_000016555-1,Vd-r
cellid_000016556-1,Vd-r
cellid_000016557-1,Vd-r
cellid_000016558-1,Vd-r
cellid_000016559-1,Vd-r
cellid_000016560-1,ventral diffuse
cellid_000016561-1,Vd-r
cellid_000016562-1,Vd-r
cellid_000016563-1,Vd-r
cellid_000016564-1,Vd-r
cellid_000016565-1,Vd-r
cellid_000016566-1,Vd-r
cellid_000016567-1,Vd-r
cellid_000016568-1,Vd-r
cellid_000016569-1,Vd-r
cellid_000016570-1,Vd-r
cellid_000016571-1,Vd-r
cellid_000016572-1,Vd-r
cellid_000016573-1,Vd-r
cellid_000016574-1,Vd-r
cellid_000016575-1,Vd-r
cellid_000016576-1,Vd-r
cellid_000016577-1,Dl-v2
cellid_000016578-1,Vd-r
cellid_000016579-1,Vd-r
cellid_000016580-1,Dl-v2
cellid_000016582-1,Dl-v2
cellid_000016583-1,Vd-r
cellid_000016584-1,Dl-v2
cellid_000016585-1,Vd-r
cellid_000016586-1,Vd-r
cellid_000016588-1,Vd-r
cellid_000016589-1,Dl-v2
cellid_000016590-1,ventral diffuse
cellid_000016592-1,Dl-v2
cellid_000016593-1,Vd-r
cellid_000016594-1,Vd-r
cellid_000016595-1,Vd-r
cellid_000016596-1,Vd-r
cellid_000016597-1,Vd-r
cellid_000016598-1,ventral diffuse
cellid_000016599-1,Vd-r
cellid_000016600-1,Dl-v2
cellid_000016602-1,Vd-r
cellid_000016603-1,Vd-r
cellid_000016604-1,Vd-r
cellid_000016605-1,Vd-r
cellid_000016606-1,Vd-r
cellid_000016607-1,Vd-r
cellid_000016608-1,Vd-r
cellid_000016609-1,Vd-r
cellid_000016610-1,Vd-r
cellid_000016612-1,Dl-v2
cellid_000016613-1,Vd-r
cellid_000016614-1,Dl-v2
cellid_000016615-1,Vd-r
cellid_000016616-1,Vd-r
cellid_000016617-1,Dl-v2d
cellid_000016618-1,Vd-r
cellid_000016619-1,Vd-r
cellid_000016621-1,ventral diffuse
cellid_000016623-1,Vd-r
cellid_000016624-1,Dln-r
cellid_000016625-1,Vd-r
cellid_000016626-1,ventral diffuse
cellid_000016628-1,ventral diffuse
cellid_000016629-1,Dl-v2
cellid_000016630-1,Vd-r
cellid_000016631-1,Vd-r
cellid_000016632-1,Vd-r
cellid_000016633-1,Vd-r
cellid_000016634-1,Vd-r
cellid_000016635-1,Vd-r
cellid_000016636-1,Vd-r
cellid_000016637-1,Vd-r
cellid_000016638-1,Vd-r
cellid_000016639-1,Vd-r
cellid_000016640-1,Vd-r
cellid_000016641-1,Vd-r
cellid_000016642-1,Vd-r
cellid_000016646-1,ventral diffuse
cellid_000016647-1,Dl-v2
cellid_000016648-1,ventral diffuse
cellid_000016649-1,Vd-r
cellid_000016650-1,Vd-r
cellid_000016651-1,Vd-r
cellid_000016652-1,Vd-r
cellid_000016653-1,Vd-r
cellid_000016654-1,Vd-r
cellid_000016655-1,Vd-r
cellid_000016656-1,Vd-r
cellid_000016658-1,Vd-r
cellid_000016659-1,Vd-r
cellid_000016660-1,Vd-r
cellid_000016662-1,ventral diffuse
cellid_000016664-1,Vd-r
cellid_000016665-1,Vd-r
cellid_000016667-1,Vd-r
cellid_000016668-1,Vd-r
cellid_000016670-1,Dl-v2
cellid_000016671-1,Vd-r
cellid_000016672-1,Vd-r
cellid_000016673-1,Vd-r
cellid_000016674-1,Vd-r
cellid_000016675-1,Dl-v2
cellid_000016676-1,Vd-r
cellid_000016677-1,Vd-r
cellid_000016678-1,Vd-r
cellid_000016679-1,Vd-r
cellid_000016680-1,Vd-r
cellid_000016681-1,Vd-r
cellid_000016682-1,Dl-v2
cellid_000016684-1,Dl-v2
cellid_000016685-1,Dln-r
cellid_000016686-1,Vd-r
cellid_000016687-1,Vd-r
cellid_000016688-1,Vd-r
cellid_000016689-1,Vd-r
cellid_000016691-1,Dl-v2
cellid_000016694-1,Vd-r
cellid_000016695-1,Vd-r
cellid_000016696-1,Dl-v2
cellid_000016697-1,Vd-r
cellid_000016698-1,Dl-v2
cellid_000016699-1,Vd-r
cellid_000016700-1,Dl-v2d
cellid_000016702-1,Vd-r
cellid_000016704-1,Vd-r
cellid_000016705-1,Vd-r
cellid_000016706-1,Vd-r
cellid_000016707-1,ventral diffuse
cellid_000016708-1,Vd-r
cellid_000016709-1,Vd-r
cellid_000016711-1,Dl-v2d
cellid_000016712-1,Dl-v2
cellid_000016713-1,Dl-v2
cellid_000016714-1,Dl-v2
cellid_000016715-1,Vd-r
cellid_000016716-1,Vd-r
cellid_000016717-1,Vd-r
cellid_000016718-1,Vd-r
cellid_000016719-1,Vd-r
cellid_000016720-1,Vd-r
cellid_000016721-1,Vd-r
cellid_000016722-1,Vd-r
cellid_000016723-1,Vd-r
cellid_000016724-1,Dl-v2d
cellid_000016725-1,Vd-r
cellid_000016727-1,Vd-r
cellid_000016728-1,Vd-r
cellid_000016731-1,Vd-r
cellid_000016732-1,Vd-r
cellid_000016733-1,Vd-r
cellid_000016734-1,Vd-r
cellid_000016735-1,Dl-v2
cellid_000016737-1,Vd-r
cellid_000016738-1,Vd-r
cellid_000016739-1,Vd-r
cellid_000016740-1,Vd-r
cellid_000016741-1,Vd-r
cellid_000016743-1,Vd-r
cellid_000016744-1,Vd-r
cellid_000016746-1,Vd-r
cellid_000016747-1,Vd-r
cellid_000016748-1,Vd-r
cellid_000016749-1,Vd-r
cellid_000016750-1,Vd-r
cellid_000016752-1,Vd-r
cellid_000016753-1,Vd-r
cellid_000016754-1,Vd-r
cellid_000016755-1,Vd-r
cellid_000016756-1,Vd-r
cellid_000016757-1,Vd-r
cellid_000016758-1,Vd-r
cellid_000016759-1,ventral diffuse
cellid_000016760-1,Vd-r
cellid_000016762-1,Vd-r
cellid_000016763-1,Vd-r
cellid_000016764-1,Vd-r
cellid_000016765-1,Vd-r
cellid_000016766-1,Vd-r
cellid_000016767-1,Vd-r
cellid_000016768-1,Vd-r
cellid_000016770-1,Dl-v2d
cellid_000016771-1,Vd-r
cellid_000016772-1,Vd-r
cellid_000016773-1,Vd-r
cellid_000016774-1,Vd-r
cellid_000016775-1,Vd-r
cellid_000016776-1,Vd-r
cellid_000016777-1,Vd-r
cellid_000016778-1,Vd-r
cellid_000016779-1,Vd-r
cellid_000016780-1,Vd-r
cellid_000016781-1,Dl-v2
cellid_000016782-1,Vd-r
cellid_000016784-1,Vd-r
cellid_000016785-1,Vd-r
cellid_000016786-1,Vd-r
cellid_000016787-1,Vd-r
cellid_000016788-1,Dl-v2
cellid_000016789-1,Vd-r
cellid_000016790-1,ventral diffuse
cellid_000016791-1,Vd-r
cellid_000016792-1,Vd-r
cellid_000016794-1,Vd-r
cellid_000016795-1,Vd-r
cellid_000016796-1,Vd-r
cellid_000016797-1,Vd-r
cellid_000016799-1,Vd-r
cellid_000016800-1,Vd-r
cellid_000016803-1,Vd-r
cellid_000016806-1,Vd-r
cellid_000016807-1,Vd-r
cellid_000016808-1,Vd-r
cellid_000016810-1,Vd-r
cellid_000016812-1,Vd-r
cellid_000016813-1,Vd-r
cellid_000016814-1,ventral diffuse
cellid_000016815-1,Dl-v2
cellid_000016816-1,Vd-r
cellid_000016817-1,Vd-r
cellid_000016818-1,Vd-r
cellid_000016819-1,Vd-r
cellid_000016820-1,Vd-r
cellid_000016821-1,Vd-r
cellid_000016822-1,Vd-r
cellid_000016823-1,Vd-r
cellid_000016824-1,Dl-v2d
cellid_000016825-1,Vd-r
cellid_000016826-1,Vd-r
cellid_000016827-1,Vd-r
cellid_000016828-1,Vd-r
cellid_000016829-1,Vd-r
cellid_000016831-1,Vd-r
cellid_000016832-1,Vd-r
cellid_000016833-1,Dl-v2
cellid_000016834-1,ventral diffuse
cellid_000016835-1,Dl-v2d
cellid_000016836-1,Vd-r
cellid_000016837-1,Vd-r
cellid_000016838-1,Vd-r
cellid_000016839-1,Vd-r
cellid_000016840-1,Dl-v2
cellid_000016841-1,Vd-r
cellid_000016842-1,Vd-r
cellid_000016843-1,Vd-r
cellid_000016844-1,Vd-r
cellid_000016846-1,Vd-r
cellid_000016847-1,Vd-r
cellid_000016848-1,Vd-r
cellid_000016849-1,Vd-r
cellid_000016852-1,Vd-r
cellid_000016853-1,Vd-r
cellid_000016854-1,Vd-r
cellid_000016855-1,Dl-v2
cellid_000016856-1,Vd-r
cellid_000016857-1,Vd-r
cellid_000016858-1,Vd-r
cellid_000016859-1,ventral diffuse
cellid_000016860-1,ventral diffuse
cellid_000016861-1,Vd-r
cellid_000016862-1,Vd-r
cellid_000016863-1,Vd-r
cellid_000016864-1,Vd-r
cellid_000016865-1,Dl-v2
cellid_000016866-1,Vd-r
cellid_000016867-1,Vd-r
cellid_000016868-1,Vd-r
cellid_000016869-1,Vd-r
cellid_000016870-1,Vd-r
cellid_000016871-1,ventral diffuse
cellid_000016872-1,Vd-r
cellid_000016873-1,Vd-r
cellid_000016874-1,Vd-r
cellid_000016875-1,ventral diffuse
cellid_000016876-1,Dl-v2
cellid_000016877-1,Vd-r
cellid_000016878-1,Vd-r
cellid_000016879-1,Vd-r
cellid_000016880-1,Vd-r
cellid_000016881-1,Vd-r
cellid_000016882-1,Vd-r
cellid_000016883-1,Vd-r
cellid_000016884-1,ventral diffuse
cellid_000016885-1,Vd-r
cellid_000016888-1,Vd-r
cellid_000016889-1,Vd-r
cellid_000016891-1,Vd-r
cellid_000016892-1,Vd-r
cellid_000016893-1,Vd-r
cellid_000016894-1,Dl-v2
cellid_000016895-1,Vd-r
cellid_000016897-1,ventral diffuse
cellid_000016898-1,Dl-v2
cellid_000016899-1,Dl-v2
cellid_000016900-1,Vd-r
cellid_000016901-1,Vd-r
cellid_000016902-1,Vd-r
cellid_000016903-1,Vd-r
cellid_000016904-1,Dl-v2
cellid_000016905-1,Vd-r
cellid_000016906-1,Dl-v2d
cellid_000016907-1,Vd-r
cellid_000016908-1,Vd-r
cellid_000016909-1,Vd-r
cellid_000016910-1,ventral diffuse
cellid_000016911-1,Vd-r
cellid_000016912-1,Vd-r
cellid_000016913-1,Vd-r
cellid_000016914-1,Vd-r
cellid_000016915-1,Vd-r
cellid_000016916-1,Vd-r
cellid_000016917-1,Vd-r
cellid_000016919-1,Dl-v2
cellid_000016920-1,Vd-r
cellid_000016921-1,Vd-r
cellid_000016922-1,Vd-r
cellid_000016924-1,Dl-v2
cellid_000016925-1,Vd-r
cellid_000016926-1,Vd-r
cellid_000016927-1,Vd-r
cellid_000016928-1,Vd-r
cellid_000016929-1,Vd-r
cellid_000016930-1,Vd-r
cellid_000016931-1,Vd-r
cellid_000016932-1,Vd-r
cellid_000016933-1,Dl-v2
cellid_000016934-1,Vd-r
cellid_000016935-1,Vd-r
cellid_000016936-1,Vd-r
cellid_000016937-1,Vd-r
cellid_000016938-1,Vd-r
cellid_000016940-1,Dl-v2
cellid_000016941-1,Dl-v2
cellid_000016944-1,Vd-r
cellid_000016945-1,Vd-r
cellid_000016947-1,Vd-r
cellid_000016948-1,Vd-r
cellid_000016949-1,Dl-v2
cellid_000016950-1,ventral diffuse
cellid_000016951-1,Vd-r
cellid_000016952-1,Vd-r
cellid_000016953-1,Vd-r
cellid_000016954-1,Vd-r
cellid_000016957-1,Vd-r
cellid_000016958-1,Dl-v2d
cellid_000016959-1,Vd-r
cellid_000016960-1,ventral diffuse
cellid_000016962-1,Vd-r
cellid_000016963-1,Vd-r
cellid_000016964-1,Vd-r
cellid_000016965-1,Vd-r
cellid_000016966-1,Vd-r
cellid_000016967-1,Dl-v2
cellid_000016968-1,Vd-r
cellid_000016969-1,Vd-r
cellid_000016970-1,Vd-r
cellid_000016971-1,Vd-r
cellid_000016975-1,Vd-r
cellid_000016976-1,Vd-r
cellid_000016977-1,Vd-r
cellid_000016979-1,Vd-r
cellid_000016980-1,Vd-r
cellid_000016982-1,Dl-v2
cellid_000016984-1,Vd-r
cellid_000016985-1,Vd-r
cellid_000016986-1,Vd-r
cellid_000016987-1,Vd-r
cellid_000016988-1,Vd-r
cellid_000016990-1,Vd-r
cellid_000016991-1,Vd-r
cellid_000016994-1,Dl-v2
cellid_000016996-1,Vd-r
cellid_000016997-1,Vd-r
cellid_000016998-1,Vd-r
cellid_000017000-1,Vd-r
cellid_000017001-1,Dl-v2
cellid_000017002-1,ventral diffuse
cellid_000017003-1,Vd-r
cellid_000017004-1,Vd-r
cellid_000017005-1,ventral diffuse
cellid_000017006-1,Vd-r
cellid_000017007-1,Vd-r
cellid_000017008-1,ventral diffuse
cellid_000017009-1,Vd-r
cellid_000017010-1,Vd-r
cellid_000017012-1,Vd-r
cellid_000017015-1,Vd-r
cellid_000017016-1,Vd-r
cellid_000017017-1,Vd-r
cellid_000017018-1,ventral diffuse
cellid_000017019-1,Dl-v2
cellid_000017020-1,Vd-r
cellid_000017021-1,ventral diffuse
cellid_000017022-1,Vd-r
cellid_000017023-1,Vd-r
cellid_000017025-1,Vd-r
cellid_000017026-1,Vd-r
cellid_000017029-1,Vd-r
cellid_000017030-1,ventral diffuse
cellid_000017032-1,Vd-r
cellid_000017033-1,Vd-r
cellid_000017035-1,Dl-v2
cellid_000017036-1,Vd-r
cellid_000017038-1,Dl-v2
cellid_000017039-1,Vd-r
cellid_000017040-1,Vd-r
cellid_000017041-1,Vd-r
cellid_000017042-1,Vd-r
cellid_000017043-1,Vd-r
cellid_000017044-1,Vd-r
cellid_000017045-1,Vd-r
cellid_000017046-1,Vd-r
cellid_000017047-1,Vd-r
cellid_000017048-1,Vd-r
cellid_000017049-1,Dl-v2d
cellid_000017050-1,Vd-r
cellid_000017051-1,ventral diffuse
cellid_000017052-1,ventral diffuse
cellid_000017053-1,Vd-r
cellid_000017054-1,Vd-r
cellid_000017055-1,Vd-r
cellid_000017057-1,Vd-r
cellid_000017058-1,Vd-r
cellid_000017060-1,Vd-r
cellid_000017062-1,Vd-r
cellid_000017063-1,Vd-r
cellid_000017064-1,Vd-r
cellid_000017065-1,Vd-r
cellid_000017066-1,Vd-r
cellid_000017067-1,Vd-r
cellid_000017068-1,Vd-r
cellid_000017069-1,Vd-r
cellid_000017072-1,Vd-r
cellid_000017074-1,Dl-v2
cellid_000017075-1,Vd-r
cellid_000017077-1,Vd-r
cellid_000017080-1,Vd-r
cellid_000017081-1,Vd-r
cellid_000017082-1,ventral diffuse
cellid_000017083-1,Vd-r
cellid_000017084-1,Vd-r
cellid_000017085-1,Vd-r
cellid_000017086-1,ventral diffuse
cellid_000017087-1,Vd-r
cellid_000017089-1,Vd-r
cellid_000017090-1,Vd-r
cellid_000017091-1,Vd-r
cellid_000017092-1,Vd-r
cellid_000017093-1,ventral diffuse
cellid_000017094-1,ventral diffuse
cellid_000017095-1,Dl-v2
cellid_000017096-1,Vd-r
cellid_000017097-1,Vd-r
cellid_000017098-1,Vd-r
cellid_000017099-1,Vd-r
cellid_000017100-1,Vd-r
cellid_000017101-1,Vd-r
cellid_000017102-1,Vd-r
cellid_000017103-1,Vd-r
cellid_000017104-1,Vd-r
cellid_000017105-1,Vd-r
cellid_000017106-1,Vd-r
cellid_000017107-1,ventral diffuse
cellid_000017108-1,Dl-v2
cellid_000017109-1,Vd-r
cellid_000017110-1,ventral diffuse
cellid_000017111-1,Vd-r
cellid_000017114-1,Vd-r
cellid_000017115-1,Dl-v2d
cellid_000017116-1,Vd-r
cellid_000017117-1,Vd-r
cellid_000017118-1,Vd-r
cellid_000017119-1,Dl-v2
cellid_000017120-1,Vd-r
cellid_000017121-1,ventral diffuse
cellid_000017122-1,Dl-v2
cellid_000017123-1,Vd-r
cellid_000017124-1,Vd-r
cellid_000017125-1,Vd-r
cellid_000017126-1,Vd-r
cellid_000017127-1,Dl-v2
cellid_000017128-1,Vd-r
cellid_000017129-1,Vd-r
cellid_000017131-1,Dl-v2
cellid_000017132-1,Vd-r
cellid_000017133-1,Vd-r
cellid_000017134-1,Vd-r
cellid_000017137-1,Vd-r
cellid_000017138-1,Vd-r
cellid_000017139-1,Vd-r
cellid_000017141-1,Vd-r
cellid_000017142-1,Vd-r
cellid_000017143-1,Vd-r
cellid_000017144-1,Dl-v2
cellid_000017147-1,Vd-r
cellid_000017148-1,Vd-r
cellid_000017149-1,Dl-v2
cellid_000017150-1,Vd-r
cellid_000017151-1,Vd-r
cellid_000017152-1,Vd-r
cellid_000017153-1,Dl-v2
cellid_000017156-1,ventral diffuse
cellid_000017157-1,Vd-r
cellid_000017159-1,Vd-r
cellid_000017160-1,Vd-r
cellid_000017161-1,Vd-r
cellid_000017162-1,Vd-r
cellid_000017163-1,Vd-r
cellid_000017165-1,Vd-r
cellid_000017167-1,Vd-r
cellid_000017168-1,Vd-r
cellid_000017170-1,Vd-r
cellid_000017171-1,Vd-r
cellid_000017172-1,Vd-r
cellid_000017173-1,Dl-v2
cellid_000017174-1,Vd-r
cellid_000017176-1,ventral diffuse
cellid_000017177-1,Vd-r
cellid_000017178-1,Vd-r
cellid_000017179-1,Vd-r
cellid_000017180-1,Dln-r
cellid_000017181-1,Dln-r
cellid_000017183-1,Vd-r
cellid_000017184-1,Vd-r
cellid_000017185-1,Vd-r
cellid_000017186-1,Vd-r
cellid_000017187-1,Vd-r
cellid_000017188-1,ventral diffuse
cellid_000017189-1,Vd-r
cellid_000017190-1,Dl-v2
cellid_000017191-1,Vd-r
cellid_000017192-1,Vd-r
cellid_000017193-1,Vd-r
cellid_000017194-1,Dl-v2
cellid_000017195-1,ventral diffuse
cellid_000017196-1,Vd-r
cellid_000017197-1,Vd-r
cellid_000017198-1,ventral diffuse
cellid_000017199-1,Dl-v2
cellid_000017200-1,Vd-r
cellid_000017201-1,Dl-v2
cellid_000017202-1,Vd-r
cellid_000017203-1,ventral diffuse
cellid_000017204-1,ventral diffuse
cellid_000017205-1,Vd-r
cellid_000017206-1,Dl-v2
cellid_000017207-1,Vd-r
cellid_000017208-1,Vd-r
cellid_000017210-1,Dl-v2
cellid_000017211-1,Vd-r
cellid_000017212-1,ventral diffuse
cellid_000017213-1,Dl-v2
cellid_000017216-1,Vd-r
cellid_000017217-1,Vd-r
cellid_000017219-1,Vd-r
cellid_000017221-1,Vd-r
cellid_000017223-1,Vd-r
cellid_000017224-1,Vd-r
cellid_000017226-1,Dl-v2
cellid_000017227-1,Vd-r
cellid_000017228-1,Vd-r
cellid_000017229-1,Vd-r
cellid_000017230-1,Vd-r
cellid_000017231-1,Vd-r
cellid_000017232-1,Vd-r
cellid_000017233-1,Dl-v2
cellid_000017235-1,Dl-v2
cellid_000017236-1,Vd-r
cellid_000017238-1,Vd-r
cellid_000017239-1,ventral diffuse
cellid_000017240-1,Dl-v2
cellid_000017241-1,Vd-r
cellid_000017242-1,ventral diffuse
cellid_000017243-1,Vd-r
cellid_000017244-1,Vd-r
cellid_000017245-1,Dl-v2
cellid_000017246-1,Vd-r
cellid_000017248-1,Vd-r
cellid_000017249-1,ventral diffuse
cellid_000017250-1,Vd-r
cellid_000017251-1,Vd-r
cellid_000017252-1,Dl-v2
cellid_000017253-1,Dl-v2
cellid_000017254-1,Vd-r
cellid_000017255-1,Vd-r
cellid_000017258-1,Vd-r
cellid_000017259-1,Vd-r
cellid_000017260-1,Vd-r
cellid_000017261-1,Vd-r
cellid_000017262-1,Vd-r
cellid_000017264-1,Vd-r
cellid_000017265-1,Vd-r
cellid_000017267-1,ventral diffuse
cellid_000017269-1,Vd-r
cellid_000017270-1,Vd-r
cellid_000017271-1,Vd-r
