"Barcode","res_2"
"cellid_000141365-1","1"
"cellid_000141366-1",NA
"cellid_000141370-1",NA
"cellid_000141373-1",NA
"cellid_000141374-1",NA
"cellid_000141375-1","1"
"cellid_000141376-1",NA
"cellid_000141379-1",NA
"cellid_000141382-1",NA
"cellid_000141383-1","1"
"cellid_000141384-1",NA
"cellid_000141385-1",NA
"cellid_000141387-1",NA
"cellid_000141390-1",NA
"cellid_000141393-1","28"
"cellid_000141395-1",NA
"cellid_000141397-1",NA
"cellid_000141398-1","6"
"cellid_000141399-1",NA
"cellid_000141401-1",NA
"cellid_000141402-1",NA
"cellid_000141403-1",NA
"cellid_000141404-1","17"
"cellid_000141405-1",NA
"cellid_000141407-1",NA
"cellid_000141408-1",NA
"cellid_000141412-1",NA
"cellid_000141413-1",NA
"cellid_000141415-1",NA
"cellid_000141417-1",NA
"cellid_000141418-1",NA
"cellid_000141422-1","22"
"cellid_000141423-1",NA
"cellid_000141426-1",NA
"cellid_000141428-1",NA
"cellid_000141429-1",NA
"cellid_000141433-1",NA
"cellid_000141434-1",NA
"cellid_000141438-1",NA
"cellid_000141441-1",NA
"cellid_000141442-1",NA
"cellid_000141443-1",NA
"cellid_000141445-1","9"
"cellid_000141447-1",NA
"cellid_000141451-1",NA
"cellid_000141453-1",NA
"cellid_000141454-1",NA
"cellid_000141456-1",NA
"cellid_000141457-1",NA
"cellid_000141460-1",NA
"cellid_000141465-1",NA
"cellid_000141469-1","13"
"cellid_000141470-1","28"
"cellid_000141471-1",NA
"cellid_000141472-1",NA
"cellid_000141473-1",NA
"cellid_000141476-1",NA
"cellid_000141478-1","16"
"cellid_000141479-1",NA
"cellid_000141485-1",NA
"cellid_000141486-1",NA
"cellid_000141488-1",NA
"cellid_000141489-1",NA
"cellid_000141490-1",NA
"cellid_000141493-1",NA
"cellid_000141494-1",NA
"cellid_000141495-1",NA
"cellid_000141498-1",NA
"cellid_000141499-1",NA
"cellid_000141501-1",NA
"cellid_000141502-1",NA
"cellid_000141505-1",NA
"cellid_000141507-1",NA
"cellid_000141508-1",NA
"cellid_000141510-1",NA
"cellid_000141511-1",NA
"cellid_000141513-1",NA
"cellid_000141514-1",NA
"cellid_000141515-1",NA
"cellid_000141519-1",NA
"cellid_000141522-1","28"
"cellid_000141523-1",NA
"cellid_000141524-1","17"
"cellid_000141525-1",NA
"cellid_000141526-1",NA
"cellid_000141527-1",NA
"cellid_000141530-1",NA
"cellid_000141532-1",NA
"cellid_000141539-1",NA
"cellid_000141540-1",NA
"cellid_000141541-1",NA
"cellid_000141542-1",NA
"cellid_000141543-1",NA
"cellid_000141545-1",NA
"cellid_000141546-1",NA
"cellid_000141551-1",NA
"cellid_000141553-1",NA
"cellid_000141554-1",NA
"cellid_000141557-1",NA
"cellid_000141559-1",NA
"cellid_000141564-1","17"
"cellid_000141565-1",NA
"cellid_000141566-1",NA
"cellid_000141568-1",NA
"cellid_000141569-1",NA
"cellid_000141570-1",NA
"cellid_000141571-1",NA
"cellid_000141573-1",NA
"cellid_000141574-1",NA
"cellid_000141576-1",NA
"cellid_000141577-1",NA
"cellid_000141578-1","0"
"cellid_000141581-1",NA
"cellid_000141582-1",NA
"cellid_000141583-1","12"
"cellid_000141588-1",NA
"cellid_000141589-1",NA
"cellid_000141590-1",NA
"cellid_000141591-1",NA
"cellid_000141592-1",NA
"cellid_000141593-1",NA
"cellid_000141594-1",NA
"cellid_000141598-1","34"
"cellid_000141599-1","34"
"cellid_000141601-1",NA
"cellid_000141602-1",NA
"cellid_000141605-1",NA
"cellid_000141608-1",NA
"cellid_000141609-1",NA
"cellid_000141612-1",NA
"cellid_000141616-1",NA
"cellid_000141617-1",NA
"cellid_000141618-1","17"
"cellid_000141619-1","1"
"cellid_000141620-1",NA
"cellid_000141621-1",NA
"cellid_000141623-1",NA
"cellid_000141624-1","13"
"cellid_000141627-1",NA
"cellid_000141628-1",NA
"cellid_000141629-1",NA
"cellid_000141630-1",NA
"cellid_000141631-1",NA
"cellid_000141632-1",NA
"cellid_000141634-1",NA
"cellid_000141635-1",NA
"cellid_000141636-1",NA
"cellid_000141638-1",NA
"cellid_000141639-1",NA
"cellid_000141642-1",NA
"cellid_000141645-1",NA
"cellid_000141646-1",NA
"cellid_000141647-1",NA
"cellid_000141648-1",NA
"cellid_000141649-1",NA
"cellid_000141650-1",NA
"cellid_000141653-1","1"
"cellid_000141662-1",NA
"cellid_000141667-1",NA
"cellid_000141668-1","12"
"cellid_000141669-1",NA
"cellid_000141670-1",NA
"cellid_000141672-1","6"
"cellid_000141673-1",NA
"cellid_000141674-1",NA
"cellid_000141681-1",NA
"cellid_000141683-1",NA
"cellid_000141684-1",NA
"cellid_000141685-1",NA
"cellid_000141687-1",NA
"cellid_000141690-1",NA
"cellid_000141697-1",NA
"cellid_000141700-1",NA
"cellid_000141701-1",NA
"cellid_000141703-1",NA
"cellid_000141704-1",NA
"cellid_000141705-1","2"
"cellid_000141706-1",NA
"cellid_000141708-1",NA
"cellid_000141711-1",NA
"cellid_000141715-1",NA
"cellid_000141717-1",NA
"cellid_000141719-1",NA
"cellid_000141725-1","7"
"cellid_000141726-1",NA
"cellid_000141727-1",NA
"cellid_000141729-1",NA
"cellid_000141732-1","9"
"cellid_000141734-1",NA
"cellid_000141735-1",NA
"cellid_000141736-1",NA
"cellid_000141741-1",NA
"cellid_000141746-1",NA
"cellid_000141747-1",NA
"cellid_000141748-1",NA
"cellid_000141749-1",NA
"cellid_000141751-1",NA
"cellid_000141756-1",NA
"cellid_000141761-1",NA
"cellid_000141764-1","13"
"cellid_000141765-1",NA
"cellid_000141767-1",NA
"cellid_000141768-1","9"
"cellid_000141770-1",NA
"cellid_000141771-1",NA
"cellid_000141774-1",NA
"cellid_000141775-1",NA
"cellid_000141776-1",NA
"cellid_000141781-1",NA
"cellid_000141782-1",NA
"cellid_000141784-1",NA
"cellid_000141785-1",NA
"cellid_000141786-1",NA
"cellid_000141789-1",NA
"cellid_000141790-1",NA
"cellid_000141791-1",NA
"cellid_000141792-1",NA
"cellid_000141793-1",NA
"cellid_000141796-1",NA
"cellid_000141799-1",NA
"cellid_000141800-1",NA
"cellid_000141802-1",NA
"cellid_000141803-1",NA
"cellid_000141804-1",NA
"cellid_000141809-1",NA
"cellid_000141813-1",NA
"cellid_000141816-1",NA
"cellid_000141821-1",NA
"cellid_000141822-1",NA
"cellid_000141823-1",NA
"cellid_000141825-1",NA
"cellid_000141827-1","10"
"cellid_000141828-1",NA
"cellid_000141829-1",NA
"cellid_000141830-1",NA
"cellid_000141831-1",NA
"cellid_000141832-1",NA
"cellid_000141838-1",NA
"cellid_000141840-1",NA
"cellid_000141841-1",NA
"cellid_000141843-1",NA
"cellid_000141844-1",NA
"cellid_000141849-1",NA
"cellid_000141850-1",NA
"cellid_000141851-1",NA
"cellid_000141852-1","17"
"cellid_000141854-1",NA
"cellid_000141857-1",NA
"cellid_000141858-1",NA
"cellid_000141859-1",NA
"cellid_000141860-1",NA
"cellid_000141862-1",NA
"cellid_000141863-1","10"
"cellid_000141870-1",NA
"cellid_000141871-1",NA
"cellid_000141873-1",NA
"cellid_000141874-1",NA
"cellid_000141875-1",NA
"cellid_000141880-1",NA
"cellid_000141883-1",NA
"cellid_000141884-1","7"
"cellid_000141887-1",NA
"cellid_000141889-1",NA
"cellid_000141890-1",NA
"cellid_000141891-1",NA
"cellid_000141892-1",NA
"cellid_000141893-1",NA
"cellid_000141894-1",NA
"cellid_000141895-1",NA
"cellid_000141903-1",NA
"cellid_000141904-1",NA
"cellid_000141906-1","7"
"cellid_000141909-1",NA
"cellid_000141912-1",NA
"cellid_000141914-1",NA
"cellid_000141917-1",NA
"cellid_000141918-1",NA
"cellid_000141919-1",NA
"cellid_000141920-1",NA
"cellid_000141922-1",NA
"cellid_000141925-1",NA
"cellid_000141927-1",NA
"cellid_000141928-1",NA
"cellid_000141929-1",NA
"cellid_000141930-1",NA
"cellid_000141931-1",NA
"cellid_000141933-1",NA
"cellid_000141936-1",NA
"cellid_000141937-1",NA
"cellid_000141938-1",NA
"cellid_000141939-1",NA
"cellid_000141941-1",NA
"cellid_000141942-1",NA
"cellid_000141945-1","9"
"cellid_000141946-1",NA
"cellid_000141947-1",NA
"cellid_000141948-1",NA
"cellid_000141950-1",NA
"cellid_000141953-1",NA
"cellid_000141956-1",NA
"cellid_000141958-1",NA
"cellid_000141959-1",NA
"cellid_000141960-1","6"
"cellid_000141961-1",NA
"cellid_000141963-1",NA
"cellid_000141965-1",NA
"cellid_000141967-1",NA
"cellid_000141968-1",NA
"cellid_000141971-1",NA
"cellid_000141976-1","19"
"cellid_000141977-1",NA
"cellid_000141980-1",NA
"cellid_000141984-1",NA
"cellid_000141985-1",NA
"cellid_000141986-1",NA
"cellid_000141987-1",NA
"cellid_000141988-1",NA
"cellid_000141989-1",NA
"cellid_000141991-1",NA
"cellid_000141995-1",NA
"cellid_000142001-1",NA
"cellid_000142005-1",NA
"cellid_000142008-1",NA
"cellid_000142009-1",NA
"cellid_000142013-1",NA
"cellid_000142014-1",NA
"cellid_000142015-1",NA
"cellid_000142017-1",NA
"cellid_000142018-1","34"
"cellid_000142019-1",NA
"cellid_000142022-1",NA
"cellid_000142024-1",NA
"cellid_000142025-1",NA
"cellid_000142026-1",NA
"cellid_000142028-1",NA
"cellid_000142030-1",NA
"cellid_000142031-1",NA
"cellid_000142032-1","2"
"cellid_000142033-1",NA
"cellid_000142035-1",NA
"cellid_000142036-1","30"
"cellid_000142037-1",NA
"cellid_000142039-1",NA
"cellid_000142040-1",NA
"cellid_000142041-1","19"
"cellid_000142045-1",NA
"cellid_000142048-1",NA
"cellid_000142049-1",NA
"cellid_000142051-1",NA
"cellid_000142054-1",NA
"cellid_000142057-1",NA
"cellid_000142062-1",NA
"cellid_000142064-1",NA
"cellid_000142065-1",NA
"cellid_000142067-1",NA
"cellid_000142068-1",NA
"cellid_000142071-1",NA
"cellid_000142074-1",NA
"cellid_000142076-1",NA
"cellid_000142080-1",NA
"cellid_000142081-1",NA
"cellid_000142084-1","22"
"cellid_000142087-1",NA
"cellid_000142089-1",NA
"cellid_000142090-1",NA
"cellid_000142091-1",NA
"cellid_000142092-1",NA
"cellid_000142096-1",NA
"cellid_000142099-1",NA
"cellid_000142100-1",NA
"cellid_000142101-1",NA
"cellid_000142102-1",NA
"cellid_000142105-1",NA
"cellid_000142107-1",NA
"cellid_000142110-1",NA
"cellid_000142111-1",NA
"cellid_000142112-1",NA
"cellid_000142113-1",NA
"cellid_000142117-1",NA
"cellid_000142118-1",NA
"cellid_000142119-1",NA
"cellid_000142122-1",NA
"cellid_000142127-1",NA
"cellid_000142130-1",NA
"cellid_000142131-1",NA
"cellid_000142132-1",NA
"cellid_000142133-1",NA
"cellid_000142134-1",NA
"cellid_000142135-1",NA
"cellid_000142136-1",NA
"cellid_000142137-1",NA
"cellid_000142138-1",NA
"cellid_000142142-1",NA
"cellid_000142146-1",NA
"cellid_000142148-1","12"
"cellid_000142149-1",NA
"cellid_000142151-1",NA
"cellid_000142152-1",NA
"cellid_000142156-1",NA
"cellid_000142158-1",NA
"cellid_000142159-1",NA
"cellid_000142163-1",NA
"cellid_000142164-1",NA
"cellid_000142165-1","14"
"cellid_000142168-1",NA
"cellid_000142172-1",NA
"cellid_000142173-1",NA
"cellid_000142178-1",NA
"cellid_000142181-1",NA
"cellid_000142184-1",NA
"cellid_000142186-1",NA
"cellid_000142187-1",NA
"cellid_000142189-1",NA
"cellid_000142192-1",NA
"cellid_000142194-1",NA
"cellid_000142196-1",NA
"cellid_000142198-1",NA
"cellid_000142199-1",NA
"cellid_000142200-1",NA
"cellid_000142202-1",NA
"cellid_000142207-1",NA
"cellid_000142208-1",NA
"cellid_000142210-1",NA
"cellid_000142216-1",NA
"cellid_000142217-1","17"
"cellid_000142218-1","6"
"cellid_000142220-1",NA
"cellid_000142224-1",NA
"cellid_000142227-1",NA
"cellid_000142229-1",NA
"cellid_000142230-1",NA
"cellid_000142231-1","10"
"cellid_000142234-1","13"
"cellid_000142235-1",NA
"cellid_000142236-1",NA
"cellid_000142237-1",NA
"cellid_000142238-1",NA
"cellid_000142240-1",NA
"cellid_000142244-1","32"
"cellid_000142245-1",NA
"cellid_000142251-1",NA
"cellid_000142252-1",NA
"cellid_000142254-1",NA
"cellid_000142258-1",NA
"cellid_000142261-1",NA
"cellid_000142262-1",NA
"cellid_000142263-1",NA
"cellid_000142265-1","7"
"cellid_000142266-1",NA
"cellid_000142268-1",NA
"cellid_000142269-1",NA
"cellid_000142270-1",NA
"cellid_000142274-1",NA
"cellid_000142276-1","0"
"cellid_000142279-1",NA
"cellid_000142280-1",NA
"cellid_000142281-1",NA
"cellid_000142283-1",NA
"cellid_000142284-1",NA
"cellid_000142288-1","17"
"cellid_000142289-1","22"
"cellid_000142291-1",NA
"cellid_000142293-1",NA
"cellid_000142294-1",NA
"cellid_000142297-1","1"
"cellid_000142300-1",NA
"cellid_000142304-1",NA
"cellid_000142305-1",NA
"cellid_000142306-1",NA
"cellid_000142308-1",NA
"cellid_000142314-1",NA
"cellid_000142317-1",NA
"cellid_000142319-1",NA
"cellid_000142321-1",NA
"cellid_000142323-1",NA
"cellid_000142324-1",NA
"cellid_000142326-1",NA
"cellid_000142328-1",NA
"cellid_000142332-1",NA
"cellid_000142333-1",NA
"cellid_000142334-1","0"
"cellid_000142336-1",NA
"cellid_000142337-1",NA
"cellid_000142339-1",NA
"cellid_000142340-1",NA
"cellid_000142342-1","1"
"cellid_000142343-1",NA
"cellid_000142344-1",NA
"cellid_000142346-1",NA
"cellid_000142349-1",NA
"cellid_000142353-1",NA
"cellid_000142357-1",NA
"cellid_000142361-1",NA
"cellid_000142362-1",NA
"cellid_000142363-1",NA
"cellid_000142366-1",NA
"cellid_000142367-1",NA
"cellid_000142369-1",NA
"cellid_000142372-1",NA
"cellid_000142373-1","12"
"cellid_000142374-1","1"
"cellid_000142376-1",NA
"cellid_000142380-1",NA
"cellid_000142384-1",NA
"cellid_000142385-1",NA
"cellid_000142386-1",NA
"cellid_000142388-1",NA
"cellid_000142392-1","16"
"cellid_000142393-1","34"
"cellid_000142394-1",NA
"cellid_000142396-1",NA
"cellid_000142397-1","9"
"cellid_000142398-1",NA
"cellid_000142399-1",NA
"cellid_000142400-1",NA
"cellid_000142401-1",NA
"cellid_000142403-1",NA
"cellid_000142404-1",NA
"cellid_000142405-1",NA
"cellid_000142406-1",NA
"cellid_000142411-1",NA
"cellid_000142416-1",NA
"cellid_000142417-1",NA
"cellid_000142419-1",NA
"cellid_000142420-1",NA
"cellid_000142421-1","34"
"cellid_000142422-1",NA
"cellid_000142425-1",NA
"cellid_000142426-1",NA
"cellid_000142430-1",NA
"cellid_000142431-1",NA
"cellid_000142432-1",NA
"cellid_000142433-1",NA
"cellid_000142435-1",NA
"cellid_000142442-1",NA
"cellid_000142450-1",NA
"cellid_000142451-1",NA
"cellid_000142456-1",NA
"cellid_000142459-1",NA
"cellid_000142460-1",NA
"cellid_000142468-1",NA
"cellid_000142470-1",NA
"cellid_000142471-1",NA
"cellid_000142472-1",NA
"cellid_000142473-1",NA
"cellid_000142474-1",NA
"cellid_000142477-1",NA
"cellid_000142479-1",NA
"cellid_000142485-1","9"
"cellid_000142486-1",NA
"cellid_000142488-1",NA
"cellid_000142489-1",NA
"cellid_000142490-1",NA
"cellid_000142492-1",NA
"cellid_000142494-1",NA
"cellid_000142495-1",NA
"cellid_000142499-1",NA
"cellid_000142500-1",NA
"cellid_000142501-1",NA
"cellid_000142502-1",NA
"cellid_000142503-1",NA
"cellid_000142504-1",NA
"cellid_000142505-1",NA
"cellid_000142506-1",NA
"cellid_000142508-1",NA
"cellid_000142509-1",NA
"cellid_000142510-1",NA
"cellid_000142511-1",NA
"cellid_000142512-1",NA
"cellid_000142518-1",NA
"cellid_000142519-1",NA
"cellid_000142523-1",NA
"cellid_000142524-1",NA
"cellid_000142528-1",NA
"cellid_000142529-1",NA
"cellid_000142530-1",NA
"cellid_000142538-1",NA
"cellid_000142541-1",NA
"cellid_000142542-1",NA
"cellid_000142543-1",NA
"cellid_000142544-1","12"
"cellid_000142550-1",NA
"cellid_000142552-1",NA
"cellid_000142553-1",NA
"cellid_000142554-1","13"
"cellid_000142557-1",NA
"cellid_000142564-1",NA
"cellid_000142566-1",NA
"cellid_000142568-1",NA
"cellid_000142569-1",NA
"cellid_000142581-1",NA
"cellid_000142583-1",NA
"cellid_000142584-1",NA
"cellid_000142585-1",NA
"cellid_000142589-1",NA
"cellid_000142590-1",NA
"cellid_000142591-1",NA
"cellid_000142595-1",NA
"cellid_000142598-1",NA
"cellid_000142599-1",NA
"cellid_000142600-1","28"
"cellid_000142601-1",NA
"cellid_000142604-1",NA
"cellid_000142606-1",NA
"cellid_000142607-1",NA
"cellid_000142609-1",NA
"cellid_000142611-1",NA
"cellid_000142613-1",NA
"cellid_000142616-1",NA
"cellid_000142620-1",NA
"cellid_000142621-1","1"
"cellid_000142622-1",NA
"cellid_000142623-1",NA
"cellid_000142625-1",NA
"cellid_000142627-1",NA
"cellid_000142629-1",NA
"cellid_000142632-1",NA
"cellid_000142633-1",NA
"cellid_000142635-1",NA
"cellid_000142636-1",NA
"cellid_000142637-1",NA
"cellid_000142638-1",NA
"cellid_000142639-1",NA
"cellid_000142641-1",NA
"cellid_000142642-1","16"
"cellid_000142646-1",NA
"cellid_000142647-1",NA
"cellid_000142648-1",NA
"cellid_000142649-1",NA
"cellid_000142650-1",NA
"cellid_000142652-1",NA
"cellid_000142654-1",NA
"cellid_000142656-1",NA
"cellid_000142657-1",NA
"cellid_000142658-1",NA
"cellid_000142661-1",NA
"cellid_000142662-1",NA
"cellid_000142663-1","29"
"cellid_000142664-1",NA
"cellid_000142665-1",NA
"cellid_000142666-1",NA
"cellid_000142667-1",NA
"cellid_000142670-1",NA
"cellid_000142673-1",NA
"cellid_000142677-1",NA
"cellid_000142679-1",NA
"cellid_000142682-1",NA
"cellid_000142683-1",NA
"cellid_000142689-1",NA
"cellid_000142690-1","28"
"cellid_000142691-1",NA
"cellid_000142692-1",NA
"cellid_000142696-1",NA
"cellid_000142697-1",NA
"cellid_000142700-1",NA
"cellid_000142702-1",NA
"cellid_000142704-1",NA
"cellid_000142705-1",NA
"cellid_000142706-1",NA
"cellid_000142708-1",NA
"cellid_000142709-1",NA
"cellid_000142711-1",NA
"cellid_000142712-1",NA
"cellid_000142718-1",NA
"cellid_000142719-1",NA
"cellid_000142721-1",NA
"cellid_000142726-1",NA
"cellid_000142728-1",NA
"cellid_000142731-1","1"
"cellid_000142734-1",NA
"cellid_000142735-1",NA
"cellid_000142736-1",NA
"cellid_000142737-1",NA
"cellid_000142740-1",NA
"cellid_000142741-1",NA
"cellid_000142742-1",NA
"cellid_000142749-1",NA
"cellid_000142751-1",NA
"cellid_000142756-1",NA
"cellid_000142757-1",NA
"cellid_000142760-1",NA
"cellid_000142763-1",NA
"cellid_000142765-1",NA
"cellid_000142768-1",NA
"cellid_000142770-1",NA
"cellid_000142776-1","28"
"cellid_000142777-1","17"
"cellid_000142779-1",NA
"cellid_000142781-1",NA
"cellid_000142784-1",NA
"cellid_000142787-1",NA
"cellid_000142788-1",NA
"cellid_000142789-1",NA
"cellid_000142791-1",NA
"cellid_000142793-1",NA
"cellid_000142798-1",NA
"cellid_000142800-1",NA
"cellid_000142801-1",NA
"cellid_000142802-1",NA
"cellid_000142812-1",NA
"cellid_000142813-1",NA
"cellid_000142814-1",NA
"cellid_000142821-1",NA
"cellid_000142822-1",NA
"cellid_000142823-1",NA
"cellid_000142828-1",NA
"cellid_000142829-1",NA
"cellid_000142830-1",NA
"cellid_000142832-1",NA
"cellid_000142833-1","16"
"cellid_000142835-1",NA
"cellid_000142838-1","27"
"cellid_000142841-1",NA
"cellid_000142842-1",NA
"cellid_000142845-1",NA
"cellid_000142846-1",NA
"cellid_000142848-1",NA
"cellid_000142852-1",NA
"cellid_000142856-1",NA
"cellid_000142857-1",NA
"cellid_000142860-1",NA
"cellid_000142863-1",NA
"cellid_000142868-1",NA
"cellid_000142869-1",NA
"cellid_000142870-1",NA
"cellid_000142871-1",NA
"cellid_000142872-1",NA
"cellid_000142873-1",NA
"cellid_000142878-1",NA
"cellid_000142879-1",NA
"cellid_000142882-1",NA
"cellid_000142883-1",NA
"cellid_000142884-1","19"
"cellid_000142885-1",NA
"cellid_000142886-1",NA
"cellid_000142892-1",NA
"cellid_000142893-1",NA
"cellid_000142894-1",NA
"cellid_000142896-1","1"
"cellid_000142899-1",NA
"cellid_000142900-1",NA
"cellid_000142901-1",NA
"cellid_000142902-1",NA
"cellid_000142904-1",NA
"cellid_000142908-1",NA
"cellid_000142909-1",NA
"cellid_000142912-1",NA
"cellid_000142915-1","17"
"cellid_000142916-1",NA
"cellid_000142919-1",NA
"cellid_000142920-1",NA
"cellid_000142921-1",NA
"cellid_000142923-1",NA
"cellid_000142930-1",NA
"cellid_000142931-1",NA
"cellid_000142932-1",NA
"cellid_000142934-1",NA
"cellid_000142935-1","1"
"cellid_000142936-1",NA
"cellid_000142937-1","6"
"cellid_000142940-1",NA
"cellid_000142942-1",NA
"cellid_000142943-1",NA
"cellid_000142944-1",NA
"cellid_000142950-1",NA
"cellid_000142952-1",NA
"cellid_000142953-1",NA
"cellid_000142955-1",NA
"cellid_000142956-1",NA
"cellid_000142957-1",NA
"cellid_000142959-1",NA
"cellid_000142961-1",NA
"cellid_000142965-1","1"
"cellid_000142967-1",NA
"cellid_000142968-1",NA
"cellid_000142969-1","7"
"cellid_000142970-1",NA
"cellid_000142971-1",NA
"cellid_000142975-1",NA
"cellid_000142976-1",NA
"cellid_000142977-1",NA
"cellid_000142978-1",NA
"cellid_000142982-1","9"
"cellid_000142984-1",NA
"cellid_000142986-1",NA
"cellid_000142987-1",NA
"cellid_000142988-1","16"
"cellid_000142991-1",NA
"cellid_000142992-1",NA
"cellid_000142993-1","1"
"cellid_000142994-1",NA
"cellid_000142995-1",NA
"cellid_000142997-1",NA
"cellid_000142998-1",NA
"cellid_000143001-1",NA
"cellid_000143005-1",NA
"cellid_000143008-1",NA
"cellid_000143010-1",NA
"cellid_000143013-1",NA
"cellid_000143017-1",NA
"cellid_000143018-1",NA
"cellid_000143025-1",NA
"cellid_000143026-1",NA
"cellid_000143027-1",NA
"cellid_000143030-1",NA
"cellid_000143033-1",NA
"cellid_000143036-1",NA
"cellid_000143038-1",NA
"cellid_000143039-1",NA
"cellid_000143042-1",NA
"cellid_000143043-1",NA
"cellid_000143045-1",NA
"cellid_000143046-1",NA
"cellid_000143047-1",NA
"cellid_000143048-1",NA
"cellid_000143049-1",NA
"cellid_000143050-1",NA
"cellid_000143053-1",NA
"cellid_000143055-1",NA
"cellid_000143057-1",NA
"cellid_000143061-1","28"
"cellid_000143065-1","7"
"cellid_000143067-1",NA
"cellid_000143070-1",NA
"cellid_000143071-1",NA
"cellid_000143077-1",NA
"cellid_000143080-1",NA
"cellid_000143083-1",NA
"cellid_000143084-1",NA
"cellid_000143085-1","3"
"cellid_000143090-1",NA
"cellid_000143092-1",NA
"cellid_000143093-1",NA
"cellid_000143102-1",NA
"cellid_000143103-1","16"
"cellid_000143105-1","1"
"cellid_000143106-1",NA
"cellid_000143107-1","17"
"cellid_000143109-1",NA
"cellid_000143111-1","6"
"cellid_000143112-1",NA
"cellid_000143114-1",NA
"cellid_000143116-1",NA
"cellid_000143119-1","9"
"cellid_000143121-1",NA
"cellid_000143123-1",NA
"cellid_000143124-1",NA
"cellid_000143125-1",NA
"cellid_000143126-1",NA
"cellid_000143129-1",NA
"cellid_000143136-1",NA
"cellid_000143137-1",NA
"cellid_000143138-1",NA
"cellid_000143142-1",NA
"cellid_000143145-1",NA
"cellid_000143146-1",NA
"cellid_000143147-1","6"
"cellid_000143148-1",NA
"cellid_000143153-1",NA
"cellid_000143154-1",NA
"cellid_000143160-1",NA
