"Barcode","multiome_predicted"
"cellid_000002709-1","0"
"cellid_000002710-1","24"
"cellid_000002713-1","3"
"cellid_000002715-1","0"
"cellid_000002716-1","3"
"cellid_000002718-1","3"
"cellid_000002719-1","24"
"cellid_000002720-1","7"
"cellid_000002721-1","0"
"cellid_000002722-1","3"
"cellid_000002727-1","6"
"cellid_000002728-1","4"
"cellid_000002734-1","24"
"cellid_000002737-1","3"
"cellid_000002738-1","24"
"cellid_000002739-1","3"
"cellid_000002740-1","3"
"cellid_000002742-1","24"
"cellid_000002747-1","24"
"cellid_000002753-1","22"
"cellid_000002755-1","0"
"cellid_000002756-1","3"
"cellid_000002759-1","0"
"cellid_000002761-1","24"
"cellid_000002763-1","0"
"cellid_000002769-1","3"
"cellid_000002783-1","0"
"cellid_000002788-1","0"
"cellid_000002789-1","24"
"cellid_000002790-1","3"
"cellid_000002793-1","0"
"cellid_000002799-1","0"
"cellid_000002801-1","6"
"cellid_000002802-1","6"
"cellid_000002807-1","24"
"cellid_000002813-1","3"
"cellid_000002817-1","24"
"cellid_000002819-1","0"
"cellid_000002830-1","6"
"cellid_000002831-1","4"
"cellid_000002834-1","24"
"cellid_000002835-1","0"
"cellid_000002842-1","0"
"cellid_000002843-1","3"
"cellid_000002846-1","6"
"cellid_000002848-1","4"
"cellid_000002851-1","24"
"cellid_000002856-1","12"
"cellid_000002858-1","4"
"cellid_000002862-1","24"
"cellid_000002865-1","3"
"cellid_000002866-1","24"
"cellid_000002868-1","0"
"cellid_000002869-1","24"
"cellid_000002872-1","3"
"cellid_000002876-1","3"
"cellid_000002877-1","24"
"cellid_000002881-1","24"
"cellid_000002885-1","3"
"cellid_000002886-1","0"
"cellid_000002887-1","24"
"cellid_000002888-1","0"
"cellid_000002892-1","0"
"cellid_000002893-1","24"
"cellid_000002898-1","3"
"cellid_000002901-1","3"
"cellid_000002909-1","24"
"cellid_000002910-1","0"
"cellid_000002912-1","7"
"cellid_000002913-1","24"
"cellid_000002915-1","24"
"cellid_000002919-1","3"
"cellid_000002920-1","6"
"cellid_000002921-1","0"
"cellid_000002927-1","3"
"cellid_000002929-1","0"
"cellid_000002931-1","0"
"cellid_000002933-1","6"
"cellid_000002934-1","3"
"cellid_000002942-1","22"
"cellid_000002943-1","3"
"cellid_000002952-1","0"
"cellid_000002953-1","4"
"cellid_000002954-1","0"
"cellid_000002958-1","4"
"cellid_000002962-1","3"
"cellid_000002968-1","3"
"cellid_000002970-1","22"
"cellid_000002977-1","3"
"cellid_000002983-1","24"
"cellid_000002993-1","4"
"cellid_000002994-1","4"
"cellid_000002995-1","0"
"cellid_000002997-1","3"
"cellid_000003002-1","24"
"cellid_000003003-1","0"
"cellid_000003004-1","3"
"cellid_000003006-1","0"
"cellid_000003017-1","3"
"cellid_000003020-1","24"
"cellid_000003025-1","4"
"cellid_000003027-1","3"
"cellid_000003028-1","24"
"cellid_000003029-1","24"
"cellid_000003032-1","4"
"cellid_000003036-1","4"
"cellid_000003037-1","0"
"cellid_000003039-1","0"
"cellid_000003041-1","22"
"cellid_000003042-1","24"
"cellid_000003046-1","0"
"cellid_000003051-1","24"
"cellid_000003052-1","0"
"cellid_000003056-1","24"
"cellid_000003063-1","0"
"cellid_000003064-1","3"
"cellid_000003065-1","24"
"cellid_000003067-1","0"
"cellid_000003068-1","3"
"cellid_000003074-1","0"
"cellid_000003076-1","3"
"cellid_000003079-1","4"
"cellid_000003088-1","7"
"cellid_000003089-1","24"
"cellid_000003091-1","24"
"cellid_000003094-1","0"
"cellid_000003096-1","24"
"cellid_000003098-1","7"
"cellid_000003099-1","3"
"cellid_000003103-1","3"
"cellid_000003104-1","24"
"cellid_000003111-1","0"
"cellid_000003113-1","3"
"cellid_000003118-1","0"
"cellid_000003119-1","3"
"cellid_000003120-1","0"
"cellid_000003122-1","24"
"cellid_000003125-1","3"
"cellid_000003126-1","24"
"cellid_000003128-1","24"
"cellid_000003129-1","4"
"cellid_000003130-1","3"
"cellid_000003131-1","6"
"cellid_000003133-1","0"
"cellid_000003143-1","3"
"cellid_000003153-1","5"
"cellid_000003154-1","3"
"cellid_000003156-1","24"
"cellid_000003160-1","3"
"cellid_000003165-1","24"
"cellid_000003173-1","3"
"cellid_000003176-1","3"
"cellid_000003177-1","3"
"cellid_000003178-1","0"
"cellid_000003179-1","24"
"cellid_000003181-1","0"
"cellid_000003182-1","0"
"cellid_000003185-1","3"
"cellid_000003188-1","3"
"cellid_000003190-1","7"
"cellid_000003191-1","0"
"cellid_000003193-1","5"
"cellid_000003201-1","3"
"cellid_000003203-1","0"
"cellid_000003209-1","22"
"cellid_000003212-1","6"
"cellid_000003213-1","0"
"cellid_000003216-1","4"
"cellid_000003222-1","6"
"cellid_000003223-1","7"
"cellid_000003232-1","0"
"cellid_000003236-1","3"
"cellid_000003238-1","7"
"cellid_000003243-1","6"
"cellid_000003244-1","6"
"cellid_000003246-1","6"
"cellid_000003249-1","3"
"cellid_000003251-1","0"
"cellid_000003256-1","4"
"cellid_000003261-1","0"
"cellid_000003263-1","4"
"cellid_000003269-1","24"
"cellid_000003279-1","3"
"cellid_000003280-1","0"
"cellid_000003288-1","6"
"cellid_000003295-1","24"
"cellid_000003300-1","0"
"cellid_000003305-1","3"
"cellid_000003306-1","0"
"cellid_000003308-1","24"
"cellid_000003312-1","24"
"cellid_000003314-1","24"
"cellid_000003315-1","24"
"cellid_000003320-1","3"
"cellid_000003321-1","24"
"cellid_000003325-1","24"
"cellid_000003326-1","24"
"cellid_000003327-1","0"
"cellid_000003329-1","24"
"cellid_000003330-1","6"
"cellid_000003337-1","0"
"cellid_000003344-1","0"
"cellid_000003346-1","3"
"cellid_000003356-1","0"
"cellid_000003361-1","3"
"cellid_000003365-1","4"
"cellid_000003371-1","0"
"cellid_000003375-1","4"
"cellid_000003376-1","0"
"cellid_000003378-1","4"
"cellid_000003379-1","3"
"cellid_000003380-1","0"
"cellid_000003386-1","0"
"cellid_000003387-1","24"
"cellid_000003388-1","3"
"cellid_000003391-1","0"
"cellid_000003392-1","3"
"cellid_000003393-1","4"
"cellid_000003397-1","4"
"cellid_000003398-1","0"
"cellid_000003406-1","3"
"cellid_000003411-1","3"
"cellid_000003412-1","22"
"cellid_000003413-1","0"
"cellid_000003422-1","0"
"cellid_000003424-1","3"
"cellid_000003428-1","24"
"cellid_000003429-1","3"
"cellid_000003430-1","3"
"cellid_000003436-1","3"
"cellid_000003438-1","24"
"cellid_000003442-1","4"
"cellid_000003443-1","0"
"cellid_000003445-1","0"
"cellid_000003446-1","3"
"cellid_000003449-1","3"
"cellid_000003453-1","0"
"cellid_000003455-1","4"
"cellid_000003459-1","24"
"cellid_000003463-1","0"
"cellid_000003466-1","3"
"cellid_000003469-1","0"
"cellid_000003470-1","6"
"cellid_000003472-1","0"
"cellid_000003475-1","0"
"cellid_000003478-1","0"
"cellid_000003486-1","24"
"cellid_000003491-1","24"
"cellid_000003495-1","3"
"cellid_000003501-1","0"
"cellid_000003503-1","3"
"cellid_000003509-1","24"
"cellid_000003516-1","24"
"cellid_000003522-1","0"
"cellid_000003523-1","3"
"cellid_000003531-1","3"
"cellid_000003534-1","3"
"cellid_000003535-1","0"
"cellid_000003537-1","0"
"cellid_000003539-1","0"
"cellid_000003548-1","6"
"cellid_000003555-1","6"
"cellid_000003559-1","24"
"cellid_000003563-1","24"
"cellid_000003564-1","6"
"cellid_000003565-1","3"
"cellid_000003571-1","0"
"cellid_000003572-1","3"
"cellid_000003580-1","24"
"cellid_000003581-1","6"
"cellid_000003582-1","0"
"cellid_000003584-1","3"
"cellid_000003586-1","3"
"cellid_000003590-1","6"
"cellid_000003593-1","0"
"cellid_000003594-1","3"
"cellid_000003595-1","0"
"cellid_000003597-1","3"
"cellid_000003600-1","4"
"cellid_000003603-1","24"
"cellid_000003604-1","0"
"cellid_000003608-1","3"
"cellid_000003613-1","0"
"cellid_000003624-1","24"
"cellid_000003625-1","7"
"cellid_000003627-1","0"
"cellid_000003632-1","24"
"cellid_000003633-1","0"
"cellid_000003636-1","4"
"cellid_000003653-1","3"
"cellid_000003654-1","24"
"cellid_000003656-1","24"
"cellid_000003659-1","7"
"cellid_000003662-1","3"
"cellid_000003667-1","0"
"cellid_000003677-1","3"
"cellid_000003678-1","0"
"cellid_000003680-1","0"
"cellid_000003681-1","0"
"cellid_000003683-1","3"
"cellid_000003684-1","0"
"cellid_000003686-1","24"
"cellid_000003688-1","0"
"cellid_000003690-1","24"
"cellid_000003691-1","0"
"cellid_000003692-1","0"
"cellid_000003694-1","0"
"cellid_000003695-1","0"
"cellid_000003698-1","0"
"cellid_000003702-1","24"
"cellid_000003706-1","0"
"cellid_000003707-1","23"
"cellid_000003708-1","0"
"cellid_000003709-1","7"
"cellid_000003712-1","0"
"cellid_000003714-1","0"
"cellid_000003715-1","3"
"cellid_000003717-1","0"
"cellid_000003720-1","0"
"cellid_000003722-1","3"
"cellid_000003728-1","0"
"cellid_000003730-1","7"
"cellid_000003732-1","0"
"cellid_000003740-1","24"
"cellid_000003741-1","0"
"cellid_000003745-1","3"
"cellid_000003749-1","0"
"cellid_000003751-1","3"
"cellid_000003754-1","4"
"cellid_000003757-1","24"
"cellid_000003760-1","3"
"cellid_000003765-1","0"
"cellid_000003766-1","0"
"cellid_000003767-1","24"
"cellid_000003770-1","4"
"cellid_000003771-1","4"
"cellid_000003773-1","6"
"cellid_000003780-1","0"
"cellid_000003787-1","0"
"cellid_000003792-1","24"
"cellid_000003797-1","24"
"cellid_000003801-1","24"
"cellid_000003812-1","3"
"cellid_000003813-1","19"
"cellid_000003814-1","4"
"cellid_000003816-1","4"
"cellid_000003819-1","4"
"cellid_000003831-1","3"
"cellid_000003834-1","0"
"cellid_000003842-1","4"
"cellid_000003847-1","19"
"cellid_000003850-1","3"
"cellid_000003856-1","4"
"cellid_000003857-1","0"
"cellid_000003858-1","5"
"cellid_000003860-1","6"
"cellid_000003861-1","0"
"cellid_000003862-1","3"
"cellid_000003863-1","3"
"cellid_000003864-1","3"
"cellid_000003867-1","4"
"cellid_000003869-1","24"
"cellid_000003873-1","24"
"cellid_000003876-1","3"
"cellid_000003877-1","0"
"cellid_000003883-1","0"
"cellid_000003887-1","24"
"cellid_000003895-1","0"
"cellid_000003901-1","0"
"cellid_000003902-1","24"
"cellid_000003903-1","4"
"cellid_000003904-1","0"
"cellid_000003905-1","4"
"cellid_000003906-1","0"
"cellid_000003916-1","0"
"cellid_000003918-1","0"
"cellid_000003921-1","3"
"cellid_000003927-1","3"
"cellid_000003929-1","0"
"cellid_000003934-1","7"
"cellid_000003937-1","24"
"cellid_000003939-1","0"
"cellid_000003941-1","19"
"cellid_000003944-1","0"
"cellid_000003946-1","4"
"cellid_000003949-1","0"
"cellid_000003950-1","3"
"cellid_000003959-1","0"
"cellid_000003964-1","0"
"cellid_000003967-1","6"
"cellid_000003970-1","24"
"cellid_000003973-1","3"
"cellid_000003974-1","3"
"cellid_000003980-1","0"
"cellid_000003983-1","24"
"cellid_000003989-1","0"
"cellid_000003990-1","0"
"cellid_000003992-1","24"
"cellid_000003993-1","0"
"cellid_000003997-1","24"
"cellid_000004005-1","24"
"cellid_000004011-1","3"
"cellid_000004015-1","6"
"cellid_000004016-1","3"
"cellid_000004020-1","6"
"cellid_000004023-1","0"
"cellid_000004029-1","24"
"cellid_000004031-1","24"
"cellid_000004032-1","0"
"cellid_000004039-1","3"
"cellid_000004040-1","0"
"cellid_000004045-1","24"
"cellid_000004047-1","24"
"cellid_000004052-1","3"
"cellid_000004057-1","24"
"cellid_000004061-1","0"
"cellid_000004073-1","0"
"cellid_000004082-1","7"
"cellid_000004083-1","3"
"cellid_000004084-1","3"
"cellid_000004091-1","3"
"cellid_000004092-1","0"
"cellid_000004094-1","0"
"cellid_000004095-1","24"
"cellid_000004098-1","22"
"cellid_000004102-1","3"
"cellid_000004107-1","3"
"cellid_000004110-1","3"
"cellid_000004111-1","4"
"cellid_000004113-1","24"
"cellid_000004117-1","4"
"cellid_000004122-1","24"
"cellid_000004123-1","3"
"cellid_000004124-1","3"
"cellid_000004125-1","24"
"cellid_000004128-1","0"
"cellid_000004130-1","0"
"cellid_000004131-1","0"
"cellid_000004132-1","3"
"cellid_000004135-1","4"
"cellid_000004136-1","7"
"cellid_000004140-1","24"
"cellid_000004143-1","3"
"cellid_000004144-1","3"
"cellid_000004149-1","3"
"cellid_000004156-1","24"
"cellid_000004157-1","0"
"cellid_000004165-1","24"
"cellid_000004174-1","0"
"cellid_000004183-1","3"
"cellid_000004190-1","3"
"cellid_000004198-1","0"
"cellid_000004199-1","24"
"cellid_000004203-1","0"
"cellid_000004204-1","0"
"cellid_000004210-1","3"
"cellid_000004219-1","3"
"cellid_000004223-1","22"
"cellid_000004228-1","7"
"cellid_000004234-1","4"
"cellid_000004236-1","3"
"cellid_000004237-1","0"
"cellid_000004239-1","3"
"cellid_000004242-1","6"
"cellid_000004244-1","3"
"cellid_000004256-1","3"
"cellid_000004260-1","24"
"cellid_000004262-1","14"
"cellid_000004267-1","3"
"cellid_000004271-1","7"
"cellid_000004274-1","4"
"cellid_000004280-1","24"
"cellid_000004282-1","0"
"cellid_000004283-1","24"
"cellid_000004286-1","24"
"cellid_000004288-1","3"
"cellid_000004289-1","0"
"cellid_000004290-1","24"
"cellid_000004291-1","3"
"cellid_000004295-1","7"
"cellid_000004296-1","0"
"cellid_000004299-1","0"
"cellid_000004301-1","0"
"cellid_000004303-1","3"
"cellid_000004304-1","0"
"cellid_000004306-1","3"
"cellid_000004307-1","0"
"cellid_000004314-1","24"
"cellid_000004329-1","0"
"cellid_000004330-1","3"
"cellid_000004336-1","24"
"cellid_000004345-1","6"
"cellid_000004347-1","7"
"cellid_000004353-1","0"
"cellid_000004354-1","4"
"cellid_000004363-1","3"
"cellid_000004367-1","3"
"cellid_000004373-1","0"
"cellid_000004375-1","3"
"cellid_000004377-1","3"
"cellid_000004384-1","3"
"cellid_000004388-1","3"
"cellid_000004391-1","24"
"cellid_000004397-1","0"
"cellid_000004400-1","0"
"cellid_000004404-1","24"
"cellid_000004406-1","0"
"cellid_000004408-1","24"
"cellid_000004410-1","7"
"cellid_000004418-1","7"
"cellid_000004426-1","24"
"cellid_000004428-1","24"
"cellid_000004436-1","3"
"cellid_000004441-1","0"
"cellid_000004442-1","24"
"cellid_000004443-1","3"
"cellid_000004446-1","0"
"cellid_000004455-1","0"
"cellid_000004457-1","4"
"cellid_000004462-1","24"
"cellid_000004463-1","24"
"cellid_000004468-1","24"
"cellid_000004469-1","24"
"cellid_000004470-1","5"
"cellid_000004477-1","24"
"cellid_000004478-1","6"
"cellid_000004481-1","24"
"cellid_000004485-1","0"
"cellid_000004492-1","0"
"cellid_000004502-1","22"
"cellid_000004503-1","0"
"cellid_000004504-1","3"
"cellid_000004512-1","0"
"cellid_000004517-1","0"
"cellid_000004518-1","0"
"cellid_000004519-1","24"
"cellid_000004520-1","6"
"cellid_000004522-1","0"
"cellid_000004532-1","0"
"cellid_000004534-1","4"
"cellid_000004542-1","24"
"cellid_000004546-1","0"
"cellid_000004553-1","0"
"cellid_000004555-1","6"
"cellid_000004559-1","3"
"cellid_000004563-1","0"
"cellid_000004565-1","7"
"cellid_000004567-1","0"
"cellid_000004573-1","3"
"cellid_000004574-1","24"
"cellid_000004577-1","0"
"cellid_000004579-1","4"
"cellid_000004580-1","24"
"cellid_000004584-1","3"
"cellid_000004587-1","0"
"cellid_000004589-1","0"
"cellid_000004594-1","0"
"cellid_000004595-1","0"
"cellid_000004598-1","3"
"cellid_000004604-1","3"
"cellid_000004609-1","0"
"cellid_000004610-1","24"
"cellid_000004612-1","0"
"cellid_000004614-1","24"
"cellid_000004618-1","24"
"cellid_000004619-1","0"
"cellid_000004632-1","0"
"cellid_000004634-1","24"
"cellid_000004644-1","7"
"cellid_000004645-1","0"
"cellid_000004646-1","6"
"cellid_000004648-1","3"
"cellid_000004655-1","24"
"cellid_000004656-1","3"
"cellid_000004663-1","3"
"cellid_000004664-1","24"
"cellid_000004666-1","24"
"cellid_000004668-1","24"
"cellid_000004671-1","3"
"cellid_000004673-1","0"
"cellid_000004679-1","4"
"cellid_000004681-1","0"
"cellid_000004682-1","24"
"cellid_000004683-1","3"
"cellid_000004690-1","3"
"cellid_000004691-1","3"
"cellid_000004701-1","24"
"cellid_000004707-1","0"
"cellid_000004710-1","0"
"cellid_000004715-1","4"
"cellid_000004717-1","0"
"cellid_000004720-1","24"
"cellid_000004721-1","24"
"cellid_000004722-1","3"
"cellid_000004723-1","3"
"cellid_000004725-1","24"
"cellid_000004726-1","0"
"cellid_000004731-1","3"
"cellid_000004733-1","4"
"cellid_000004737-1","0"
"cellid_000004738-1","24"
"cellid_000004741-1","6"
"cellid_000004742-1","3"
"cellid_000004750-1","24"
"cellid_000004753-1","24"
"cellid_000004756-1","3"
"cellid_000004757-1","0"
"cellid_000004759-1","24"
"cellid_000004761-1","6"
"cellid_000004764-1","3"
"cellid_000004765-1","24"
"cellid_000004778-1","4"
"cellid_000004782-1","24"
"cellid_000004784-1","0"
"cellid_000004785-1","7"
"cellid_000004788-1","24"
"cellid_000004795-1","22"
"cellid_000004796-1","6"
"cellid_000004816-1","3"
"cellid_000004820-1","0"
"cellid_000004822-1","0"
"cellid_000004823-1","0"
"cellid_000004824-1","0"
"cellid_000004825-1","24"
"cellid_000004826-1","0"
"cellid_000004827-1","0"
"cellid_000004832-1","0"
"cellid_000004842-1","6"
"cellid_000004843-1","3"
"cellid_000004846-1","24"
"cellid_000004849-1","0"
"cellid_000004858-1","24"
"cellid_000004859-1","5"
"cellid_000004860-1","0"
"cellid_000004861-1","3"
"cellid_000004862-1","0"
"cellid_000004871-1","0"
"cellid_000004872-1","24"
"cellid_000004873-1","24"
"cellid_000004882-1","24"
"cellid_000004888-1","6"
"cellid_000004891-1","3"
"cellid_000004895-1","0"
"cellid_000004897-1","24"
"cellid_000004900-1","24"
"cellid_000004904-1","24"
"cellid_000004906-1","3"
"cellid_000004908-1","0"
"cellid_000004913-1","3"
"cellid_000004916-1","4"
"cellid_000004929-1","24"
"cellid_000004931-1","3"
"cellid_000004936-1","3"
"cellid_000004940-1","0"
"cellid_000004942-1","3"
"cellid_000004946-1","0"
"cellid_000004947-1","24"
"cellid_000004950-1","0"
"cellid_000004955-1","24"
"cellid_000004957-1","0"
"cellid_000004958-1","0"
"cellid_000004963-1","7"
"cellid_000004966-1","3"
"cellid_000004969-1","6"
"cellid_000004972-1","7"
"cellid_000004975-1","0"
"cellid_000004983-1","7"
"cellid_000004988-1","4"
"cellid_000004989-1","5"
"cellid_000005000-1","24"
"cellid_000005001-1","24"
"cellid_000005003-1","24"
"cellid_000005008-1","24"
"cellid_000005010-1","24"
"cellid_000005014-1","24"
"cellid_000005015-1","24"
"cellid_000005016-1","0"
"cellid_000005017-1","4"
"cellid_000005019-1","24"
"cellid_000005036-1","24"
"cellid_000005038-1","24"
"cellid_000005039-1","24"
"cellid_000005040-1","0"
"cellid_000005044-1","3"
"cellid_000005056-1","24"
"cellid_000005064-1","24"
"cellid_000005067-1","24"
"cellid_000005069-1","24"
"cellid_000005073-1","25"
"cellid_000005081-1","24"
"cellid_000005083-1","24"
"cellid_000005086-1","4"
"cellid_000005087-1","0"
"cellid_000005091-1","24"
"cellid_000005092-1","4"
"cellid_000005093-1","3"
"cellid_000005094-1","7"
"cellid_000005099-1","0"
"cellid_000005100-1","24"
"cellid_000005101-1","0"
"cellid_000005103-1","24"
"cellid_000005104-1","4"
"cellid_000005107-1","5"
"cellid_000005111-1","0"
"cellid_000005119-1","7"
"cellid_000005121-1","4"
"cellid_000005125-1","6"
"cellid_000005130-1","4"
"cellid_000005140-1","24"
"cellid_000005141-1","0"
"cellid_000005142-1","4"
"cellid_000005144-1","0"
"cellid_000005145-1","7"
"cellid_000005147-1","4"
"cellid_000005152-1","22"
"cellid_000005153-1","3"
"cellid_000005154-1","0"
"cellid_000005156-1","23"
"cellid_000005164-1","4"
"cellid_000005166-1","7"
"cellid_000005170-1","24"
"cellid_000005173-1","0"
"cellid_000005181-1","6"
"cellid_000005186-1","3"
"cellid_000005187-1","22"
"cellid_000005189-1","0"
"cellid_000005190-1","0"
"cellid_000005191-1","0"
"cellid_000005195-1","18"
"cellid_000005196-1","24"
"cellid_000005204-1","25"
"cellid_000005206-1","0"
"cellid_000005208-1","0"
"cellid_000005213-1","24"
"cellid_000005218-1","24"
"cellid_000005221-1","4"
"cellid_000005224-1","24"
"cellid_000005227-1","24"
"cellid_000005228-1","0"
"cellid_000005230-1","24"
"cellid_000005233-1","24"
"cellid_000005235-1","3"
"cellid_000005238-1","24"
"cellid_000005241-1","3"
"cellid_000005247-1","24"
"cellid_000005256-1","24"
"cellid_000005259-1","0"
"cellid_000005260-1","4"
"cellid_000005262-1","24"
"cellid_000005264-1","24"
"cellid_000005267-1","24"
"cellid_000005268-1","0"
"cellid_000005271-1","25"
"cellid_000005275-1","4"
"cellid_000005277-1","25"
"cellid_000005289-1","0"
"cellid_000005290-1","4"
"cellid_000005291-1","24"
"cellid_000005292-1","24"
"cellid_000005294-1","4"
"cellid_000005295-1","24"
"cellid_000005296-1","4"
"cellid_000005297-1","24"
"cellid_000005302-1","0"
"cellid_000005304-1","4"
"cellid_000005313-1","0"
"cellid_000005315-1","3"
"cellid_000005317-1","0"
"cellid_000005319-1","24"
"cellid_000005322-1","24"
"cellid_000005326-1","3"
"cellid_000005332-1","3"
"cellid_000005335-1","3"
"cellid_000005343-1","4"
"cellid_000005347-1","4"
"cellid_000005348-1","3"
"cellid_000005354-1","0"
"cellid_000005356-1","24"
"cellid_000005359-1","3"
"cellid_000005361-1","24"
"cellid_000005362-1","0"
"cellid_000005364-1","24"
"cellid_000005365-1","3"
"cellid_000005366-1","24"
