"Barcode","multiome_predicted"
"cellid_000001331-1","0"
"cellid_000001332-1","3"
"cellid_000001335-1","0"
"cellid_000001336-1","24"
"cellid_000001337-1","24"
"cellid_000001338-1","0"
"cellid_000001339-1","0"
"cellid_000001340-1","0"
"cellid_000001341-1","0"
"cellid_000001342-1","3"
"cellid_000001343-1","0"
"cellid_000001344-1","24"
"cellid_000001345-1","25"
"cellid_000001346-1","0"
"cellid_000001347-1","0"
"cellid_000001348-1","0"
"cellid_000001349-1","24"
"cellid_000001350-1","0"
"cellid_000001351-1","25"
"cellid_000001354-1","3"
"cellid_000001355-1","24"
"cellid_000001356-1","0"
"cellid_000001358-1","0"
"cellid_000001359-1","0"
"cellid_000001360-1","0"
"cellid_000001361-1","24"
"cellid_000001364-1","24"
"cellid_000001365-1","24"
"cellid_000001366-1","0"
"cellid_000001367-1","0"
"cellid_000001368-1","0"
"cellid_000001370-1","6"
"cellid_000001371-1","0"
"cellid_000001372-1","0"
"cellid_000001373-1","0"
"cellid_000001374-1","25"
"cellid_000001377-1","24"
"cellid_000001378-1","24"
"cellid_000001379-1","3"
"cellid_000001380-1","0"
"cellid_000001381-1","0"
"cellid_000001382-1","0"
"cellid_000001383-1","0"
"cellid_000001384-1","3"
"cellid_000001385-1","0"
"cellid_000001386-1","0"
"cellid_000001388-1","24"
"cellid_000001389-1","0"
"cellid_000001390-1","24"
"cellid_000001392-1","0"
"cellid_000001393-1","0"
"cellid_000001394-1","24"
"cellid_000001395-1","0"
"cellid_000001396-1","0"
"cellid_000001397-1","0"
"cellid_000001398-1","0"
"cellid_000001399-1","0"
"cellid_000001400-1","24"
"cellid_000001401-1","0"
"cellid_000001403-1","24"
"cellid_000001404-1","0"
"cellid_000001405-1","24"
"cellid_000001406-1","3"
"cellid_000001407-1","24"
"cellid_000001408-1","0"
"cellid_000001410-1","0"
"cellid_000001411-1","24"
"cellid_000001412-1","24"
"cellid_000001415-1","3"
"cellid_000001417-1","0"
"cellid_000001419-1","0"
"cellid_000001420-1","24"
"cellid_000001422-1","24"
"cellid_000001423-1","0"
"cellid_000001425-1","0"
"cellid_000001426-1","6"
"cellid_000001427-1","24"
"cellid_000001428-1","24"
"cellid_000001429-1","0"
"cellid_000001431-1","0"
"cellid_000001433-1","3"
"cellid_000001434-1","0"
"cellid_000001435-1","3"
"cellid_000001436-1","6"
"cellid_000001437-1","0"
"cellid_000001438-1","24"
"cellid_000001439-1","3"
"cellid_000001440-1","0"
"cellid_000001442-1","24"
"cellid_000001443-1","0"
"cellid_000001444-1","3"
"cellid_000001445-1","24"
"cellid_000001446-1","24"
"cellid_000001448-1","24"
"cellid_000001450-1","24"
"cellid_000001451-1","0"
"cellid_000001452-1","0"
"cellid_000001453-1","5"
"cellid_000001454-1","0"
"cellid_000001455-1","0"
"cellid_000001456-1","0"
"cellid_000001458-1","0"
"cellid_000001459-1","22"
"cellid_000001460-1","0"
"cellid_000001462-1","0"
"cellid_000001463-1","3"
"cellid_000001464-1","0"
"cellid_000001465-1","6"
"cellid_000001466-1","24"
"cellid_000001467-1","24"
"cellid_000001468-1","0"
"cellid_000001469-1","0"
"cellid_000001471-1","0"
"cellid_000001473-1","0"
"cellid_000001474-1","0"
"cellid_000001476-1","0"
"cellid_000001478-1","24"
"cellid_000001479-1","0"
"cellid_000001480-1","24"
"cellid_000001481-1","0"
"cellid_000001482-1","6"
"cellid_000001483-1","0"
"cellid_000001484-1","0"
"cellid_000001485-1","0"
"cellid_000001486-1","0"
"cellid_000001488-1","0"
"cellid_000001489-1","0"
"cellid_000001490-1","0"
"cellid_000001491-1","6"
"cellid_000001492-1","0"
"cellid_000001493-1","3"
"cellid_000001494-1","24"
"cellid_000001496-1","0"
"cellid_000001497-1","24"
"cellid_000001498-1","0"
"cellid_000001499-1","0"
"cellid_000001500-1","0"
"cellid_000001501-1","0"
"cellid_000001503-1","24"
"cellid_000001505-1","24"
"cellid_000001506-1","0"
"cellid_000001509-1","0"
"cellid_000001510-1","25"
"cellid_000001514-1","24"
"cellid_000001515-1","24"
"cellid_000001516-1","24"
"cellid_000001517-1","3"
"cellid_000001520-1","14"
"cellid_000001521-1","24"
"cellid_000001525-1","0"
"cellid_000001527-1","0"
"cellid_000001529-1","24"
"cellid_000001530-1","0"
"cellid_000001531-1","0"
"cellid_000001532-1","24"
"cellid_000001537-1","25"
"cellid_000001538-1","24"
"cellid_000001539-1","0"
"cellid_000001541-1","24"
"cellid_000001543-1","24"
"cellid_000001546-1","0"
"cellid_000001547-1","24"
"cellid_000001555-1","0"
"cellid_000001556-1","24"
"cellid_000001559-1","24"
"cellid_000001562-1","0"
"cellid_000001565-1","24"
"cellid_000001566-1","0"
"cellid_000001567-1","0"
"cellid_000001568-1","22"
"cellid_000001569-1","0"
"cellid_000001570-1","0"
"cellid_000001572-1","0"
"cellid_000001576-1","0"
"cellid_000001582-1","6"
"cellid_000001585-1","0"
"cellid_000001587-1","24"
"cellid_000001588-1","0"
"cellid_000001589-1","0"
"cellid_000001591-1","0"
"cellid_000001594-1","24"
"cellid_000001599-1","0"
"cellid_000001601-1","0"
"cellid_000001602-1","0"
"cellid_000001603-1","3"
"cellid_000001606-1","0"
"cellid_000001607-1","0"
"cellid_000001608-1","0"
"cellid_000001610-1","0"
"cellid_000001612-1","0"
"cellid_000001613-1","0"
"cellid_000001614-1","0"
"cellid_000001615-1","0"
"cellid_000001616-1","24"
"cellid_000001618-1","0"
"cellid_000001619-1","0"
"cellid_000001621-1","0"
"cellid_000001623-1","0"
"cellid_000001624-1","0"
"cellid_000001625-1","0"
"cellid_000001627-1","0"
"cellid_000001631-1","0"
"cellid_000001634-1","24"
"cellid_000001635-1","0"
"cellid_000001636-1","3"
"cellid_000001637-1","6"
"cellid_000001638-1","0"
"cellid_000001639-1","0"
"cellid_000001640-1","0"
"cellid_000001641-1","24"
"cellid_000001643-1","0"
"cellid_000001644-1","0"
"cellid_000001647-1","24"
"cellid_000001649-1","0"
"cellid_000001650-1","0"
"cellid_000001652-1","3"
"cellid_000001653-1","3"
"cellid_000001655-1","0"
"cellid_000001656-1","24"
"cellid_000001661-1","0"
"cellid_000001662-1","24"
"cellid_000001663-1","24"
"cellid_000001664-1","24"
"cellid_000001666-1","24"
"cellid_000001669-1","0"
"cellid_000001670-1","6"
"cellid_000001671-1","0"
"cellid_000001673-1","3"
"cellid_000001674-1","24"
"cellid_000001676-1","24"
"cellid_000001679-1","0"
"cellid_000001680-1","3"
"cellid_000001681-1","6"
"cellid_000001682-1","0"
"cellid_000001683-1","0"
"cellid_000001687-1","0"
"cellid_000001689-1","0"
"cellid_000001690-1","24"
"cellid_000001691-1","0"
"cellid_000001693-1","0"
"cellid_000001694-1","0"
"cellid_000001695-1","24"
"cellid_000001698-1","0"
"cellid_000001700-1","0"
"cellid_000001702-1","22"
"cellid_000001703-1","24"
"cellid_000001704-1","0"
"cellid_000001707-1","0"
"cellid_000001709-1","24"
"cellid_000001710-1","0"
"cellid_000001711-1","0"
"cellid_000001712-1","0"
"cellid_000001714-1","3"
"cellid_000001715-1","0"
"cellid_000001717-1","0"
"cellid_000001718-1","24"
"cellid_000001720-1","0"
"cellid_000001721-1","3"
"cellid_000001723-1","24"
"cellid_000001724-1","0"
"cellid_000001727-1","0"
"cellid_000001728-1","0"
"cellid_000001729-1","0"
"cellid_000001730-1","0"
"cellid_000001732-1","3"
"cellid_000001733-1","0"
"cellid_000001734-1","24"
"cellid_000001737-1","3"
"cellid_000001738-1","24"
"cellid_000001740-1","0"
"cellid_000001743-1","0"
"cellid_000001744-1","0"
"cellid_000001745-1","24"
"cellid_000001747-1","0"
"cellid_000001750-1","0"
"cellid_000001751-1","0"
"cellid_000001752-1","0"
"cellid_000001753-1","0"
"cellid_000001754-1","0"
"cellid_000001755-1","24"
"cellid_000001756-1","0"
"cellid_000001757-1","0"
"cellid_000001759-1","3"
"cellid_000001760-1","0"
"cellid_000001761-1","3"
"cellid_000001762-1","0"
"cellid_000001763-1","0"
"cellid_000001764-1","24"
"cellid_000001767-1","0"
"cellid_000001768-1","24"
"cellid_000001769-1","24"
"cellid_000001770-1","24"
"cellid_000001771-1","0"
"cellid_000001772-1","0"
"cellid_000001774-1","0"
"cellid_000001776-1","0"
"cellid_000001777-1","0"
"cellid_000001779-1","0"
"cellid_000001780-1","24"
"cellid_000001781-1","0"
"cellid_000001782-1","0"
"cellid_000001784-1","24"
"cellid_000001786-1","0"
"cellid_000001787-1","24"
"cellid_000001789-1","0"
"cellid_000001791-1","24"
"cellid_000001792-1","0"
"cellid_000001793-1","0"
"cellid_000001794-1","24"
"cellid_000001795-1","0"
"cellid_000001798-1","3"
"cellid_000001800-1","22"
"cellid_000001802-1","3"
"cellid_000001814-1","0"
"cellid_000001816-1","0"
"cellid_000001818-1","0"
"cellid_000001819-1","24"
"cellid_000001821-1","0"
"cellid_000001822-1","0"
"cellid_000001823-1","24"
"cellid_000001824-1","0"
"cellid_000001827-1","0"
"cellid_000001828-1","0"
"cellid_000001829-1","24"
"cellid_000001830-1","0"
"cellid_000001831-1","3"
"cellid_000001833-1","6"
"cellid_000001835-1","0"
"cellid_000001836-1","0"
"cellid_000001837-1","24"
"cellid_000001838-1","0"
"cellid_000001840-1","24"
"cellid_000001842-1","0"
"cellid_000001843-1","0"
"cellid_000001844-1","0"
"cellid_000001845-1","0"
"cellid_000001846-1","0"
"cellid_000001847-1","0"
"cellid_000001848-1","0"
"cellid_000001850-1","24"
"cellid_000001852-1","0"
"cellid_000001853-1","24"
"cellid_000001855-1","0"
"cellid_000001856-1","0"
"cellid_000001858-1","24"
"cellid_000001860-1","0"
"cellid_000001861-1","24"
"cellid_000001863-1","0"
"cellid_000001865-1","0"
"cellid_000001866-1","0"
"cellid_000001867-1","24"
"cellid_000001869-1","0"
"cellid_000001871-1","0"
"cellid_000001872-1","24"
"cellid_000001873-1","0"
"cellid_000001874-1","0"
"cellid_000001875-1","3"
"cellid_000001876-1","24"
"cellid_000001877-1","0"
"cellid_000001878-1","24"
"cellid_000001879-1","0"
"cellid_000001880-1","0"
"cellid_000001881-1","0"
"cellid_000001883-1","24"
"cellid_000001884-1","0"
"cellid_000001887-1","0"
"cellid_000001889-1","0"
"cellid_000001892-1","0"
"cellid_000001895-1","0"
"cellid_000001896-1","0"
"cellid_000001897-1","0"
"cellid_000001898-1","0"
"cellid_000001899-1","0"
"cellid_000001900-1","6"
"cellid_000001901-1","24"
"cellid_000001902-1","24"
"cellid_000001903-1","3"
"cellid_000001904-1","24"
"cellid_000001906-1","0"
"cellid_000001907-1","0"
"cellid_000001908-1","24"
"cellid_000001909-1","0"
"cellid_000001910-1","0"
"cellid_000001911-1","0"
"cellid_000001912-1","0"
"cellid_000001913-1","0"
"cellid_000001914-1","3"
"cellid_000001915-1","0"
"cellid_000001917-1","0"
"cellid_000001918-1","0"
"cellid_000001919-1","0"
"cellid_000001920-1","24"
"cellid_000001922-1","0"
"cellid_000001923-1","0"
"cellid_000001924-1","0"
"cellid_000001926-1","0"
"cellid_000001927-1","0"
"cellid_000001929-1","0"
"cellid_000001932-1","0"
"cellid_000001935-1","0"
"cellid_000001937-1","0"
"cellid_000001939-1","0"
"cellid_000001940-1","24"
"cellid_000001941-1","0"
"cellid_000001945-1","0"
"cellid_000001946-1","0"
"cellid_000001948-1","0"
"cellid_000001950-1","0"
"cellid_000001951-1","24"
"cellid_000001952-1","0"
"cellid_000001955-1","24"
"cellid_000001956-1","0"
"cellid_000001958-1","3"
"cellid_000001959-1","0"
"cellid_000001960-1","0"
"cellid_000001963-1","24"
"cellid_000001964-1","0"
"cellid_000001965-1","24"
"cellid_000001966-1","6"
"cellid_000001967-1","0"
"cellid_000001968-1","0"
"cellid_000001970-1","0"
"cellid_000001971-1","0"
"cellid_000001972-1","24"
"cellid_000001973-1","24"
"cellid_000001975-1","24"
"cellid_000001976-1","0"
"cellid_000001977-1","0"
"cellid_000001979-1","24"
"cellid_000001980-1","3"
"cellid_000001985-1","24"
"cellid_000001986-1","3"
"cellid_000001987-1","0"
"cellid_000001988-1","24"
"cellid_000001990-1","0"
"cellid_000001991-1","0"
"cellid_000001992-1","0"
"cellid_000001993-1","0"
"cellid_000001995-1","0"
"cellid_000001997-1","0"
"cellid_000001998-1","0"
"cellid_000001999-1","22"
"cellid_000002000-1","0"
"cellid_000002001-1","0"
"cellid_000002002-1","24"
"cellid_000002003-1","0"
"cellid_000002004-1","0"
"cellid_000002005-1","22"
"cellid_000002007-1","3"
"cellid_000002008-1","24"
"cellid_000002009-1","0"
"cellid_000002010-1","3"
"cellid_000002011-1","3"
"cellid_000002012-1","0"
"cellid_000002013-1","0"
"cellid_000002014-1","0"
"cellid_000002015-1","0"
"cellid_000002018-1","0"
"cellid_000002019-1","24"
"cellid_000002020-1","24"
"cellid_000002021-1","5"
"cellid_000002022-1","24"
"cellid_000002023-1","6"
"cellid_000002024-1","0"
"cellid_000002025-1","24"
"cellid_000002026-1","0"
"cellid_000002027-1","0"
"cellid_000002029-1","24"
"cellid_000002030-1","0"
"cellid_000002032-1","0"
"cellid_000002034-1","24"
"cellid_000002036-1","24"
"cellid_000002037-1","3"
"cellid_000002038-1","24"
"cellid_000002039-1","0"
"cellid_000002042-1","0"
"cellid_000002043-1","0"
"cellid_000002044-1","24"
"cellid_000002045-1","0"
"cellid_000002046-1","0"
"cellid_000002048-1","0"
"cellid_000002050-1","0"
"cellid_000002051-1","0"
"cellid_000002052-1","0"
"cellid_000002053-1","0"
"cellid_000002054-1","0"
"cellid_000002055-1","3"
"cellid_000002058-1","0"
"cellid_000002061-1","0"
"cellid_000002062-1","0"
"cellid_000002063-1","0"
"cellid_000002065-1","0"
"cellid_000002067-1","0"
"cellid_000002068-1","24"
"cellid_000002069-1","24"
"cellid_000002070-1","0"
"cellid_000002071-1","0"
"cellid_000002072-1","0"
"cellid_000002073-1","24"
"cellid_000002074-1","0"
"cellid_000002075-1","0"
"cellid_000002076-1","0"
"cellid_000002077-1","24"
"cellid_000002078-1","0"
"cellid_000002079-1","24"
"cellid_000002081-1","0"
"cellid_000002082-1","0"
"cellid_000002083-1","0"
"cellid_000002084-1","0"
"cellid_000002087-1","3"
"cellid_000002090-1","0"
"cellid_000002091-1","0"
"cellid_000002096-1","0"
"cellid_000002097-1","24"
"cellid_000002100-1","24"
"cellid_000002101-1","0"
"cellid_000002104-1","0"
"cellid_000002105-1","0"
"cellid_000002106-1","5"
"cellid_000002108-1","24"
"cellid_000002109-1","0"
"cellid_000002111-1","24"
"cellid_000002112-1","0"
"cellid_000002113-1","0"
"cellid_000002114-1","0"
"cellid_000002115-1","0"
"cellid_000002118-1","0"
"cellid_000002119-1","0"
"cellid_000002122-1","24"
"cellid_000002123-1","3"
"cellid_000002124-1","24"
"cellid_000002125-1","24"
"cellid_000002128-1","24"
"cellid_000002129-1","0"
"cellid_000002130-1","24"
"cellid_000002131-1","0"
"cellid_000002132-1","3"
"cellid_000002133-1","0"
"cellid_000002134-1","0"
"cellid_000002136-1","0"
"cellid_000002137-1","0"
"cellid_000002139-1","6"
"cellid_000002143-1","0"
"cellid_000002144-1","0"
"cellid_000002145-1","0"
"cellid_000002146-1","0"
"cellid_000002148-1","0"
"cellid_000002149-1","0"
"cellid_000002151-1","24"
"cellid_000002154-1","24"
"cellid_000002155-1","6"
"cellid_000002156-1","0"
"cellid_000002159-1","0"
"cellid_000002160-1","24"
"cellid_000002161-1","24"
"cellid_000002164-1","0"
"cellid_000002166-1","24"
"cellid_000002169-1","0"
"cellid_000002173-1","0"
"cellid_000002174-1","0"
"cellid_000002175-1","0"
"cellid_000002179-1","0"
"cellid_000002180-1","0"
"cellid_000002184-1","0"
"cellid_000002185-1","0"
"cellid_000002186-1","24"
"cellid_000002190-1","0"
"cellid_000002191-1","3"
"cellid_000002192-1","0"
"cellid_000002193-1","0"
"cellid_000002194-1","24"
"cellid_000002195-1","24"
"cellid_000002196-1","24"
"cellid_000002197-1","0"
"cellid_000002199-1","3"
"cellid_000002200-1","24"
"cellid_000002203-1","0"
"cellid_000002205-1","24"
"cellid_000002206-1","6"
"cellid_000002209-1","0"
"cellid_000002210-1","0"
"cellid_000002211-1","0"
"cellid_000002212-1","0"
"cellid_000002213-1","24"
"cellid_000002214-1","0"
"cellid_000002215-1","0"
"cellid_000002219-1","24"
"cellid_000002220-1","0"
"cellid_000002221-1","0"
"cellid_000002222-1","22"
"cellid_000002223-1","0"
"cellid_000002225-1","0"
"cellid_000002226-1","0"
"cellid_000002229-1","3"
"cellid_000002230-1","0"
"cellid_000002231-1","0"
"cellid_000002232-1","0"
"cellid_000002233-1","0"
"cellid_000002235-1","0"
"cellid_000002237-1","0"
"cellid_000002238-1","24"
"cellid_000002239-1","0"
"cellid_000002242-1","0"
"cellid_000002243-1","0"
"cellid_000002244-1","24"
"cellid_000002245-1","0"
"cellid_000002247-1","22"
"cellid_000002248-1","0"
"cellid_000002250-1","24"
"cellid_000002251-1","0"
"cellid_000002253-1","0"
"cellid_000002254-1","0"
"cellid_000002259-1","6"
"cellid_000002261-1","0"
"cellid_000002265-1","0"
"cellid_000002266-1","0"
"cellid_000002268-1","0"
"cellid_000002269-1","12"
"cellid_000002270-1","3"
"cellid_000002272-1","24"
"cellid_000002273-1","24"
"cellid_000002276-1","0"
"cellid_000002277-1","0"
"cellid_000002280-1","0"
"cellid_000002281-1","0"
"cellid_000002282-1","0"
"cellid_000002283-1","24"
"cellid_000002284-1","0"
"cellid_000002286-1","24"
"cellid_000002287-1","0"
"cellid_000002291-1","0"
"cellid_000002292-1","0"
"cellid_000002293-1","0"
"cellid_000002294-1","24"
"cellid_000002296-1","0"
"cellid_000002302-1","0"
"cellid_000002303-1","0"
"cellid_000002304-1","3"
"cellid_000002305-1","24"
"cellid_000002306-1","24"
"cellid_000002307-1","0"
"cellid_000002308-1","0"
"cellid_000002309-1","8"
"cellid_000002311-1","0"
"cellid_000002313-1","0"
"cellid_000002318-1","0"
"cellid_000002319-1","24"
"cellid_000002320-1","0"
"cellid_000002321-1","24"
"cellid_000002322-1","24"
"cellid_000002323-1","0"
"cellid_000002324-1","24"
"cellid_000002325-1","3"
"cellid_000002326-1","3"
"cellid_000002328-1","3"
"cellid_000002330-1","0"
"cellid_000002334-1","0"
"cellid_000002338-1","0"
"cellid_000002339-1","0"
"cellid_000002342-1","0"
"cellid_000002343-1","0"
"cellid_000002344-1","0"
"cellid_000002346-1","0"
"cellid_000002347-1","0"
"cellid_000002348-1","0"
"cellid_000002351-1","0"
"cellid_000002352-1","24"
"cellid_000002353-1","24"
"cellid_000002354-1","24"
"cellid_000002355-1","6"
"cellid_000002357-1","24"
"cellid_000002359-1","0"
"cellid_000002360-1","5"
"cellid_000002361-1","0"
"cellid_000002362-1","24"
"cellid_000002363-1","0"
"cellid_000002364-1","3"
"cellid_000002365-1","0"
"cellid_000002367-1","24"
"cellid_000002369-1","0"
"cellid_000002370-1","24"
"cellid_000002371-1","24"
"cellid_000002373-1","24"
"cellid_000002375-1","0"
"cellid_000002376-1","0"
"cellid_000002378-1","3"
"cellid_000002379-1","24"
"cellid_000002380-1","0"
"cellid_000002381-1","0"
"cellid_000002384-1","0"
"cellid_000002385-1","3"
"cellid_000002389-1","0"
"cellid_000002390-1","0"
"cellid_000002391-1","0"
"cellid_000002392-1","0"
"cellid_000002393-1","0"
"cellid_000002395-1","0"
"cellid_000002396-1","0"
"cellid_000002399-1","24"
"cellid_000002400-1","0"
"cellid_000002402-1","0"
"cellid_000002403-1","24"
"cellid_000002404-1","0"
"cellid_000002405-1","24"
"cellid_000002406-1","0"
"cellid_000002407-1","24"
"cellid_000002408-1","0"
"cellid_000002411-1","24"
"cellid_000002412-1","0"
"cellid_000002414-1","24"
"cellid_000002415-1","0"
"cellid_000002417-1","0"
"cellid_000002419-1","0"
"cellid_000002420-1","0"
"cellid_000002421-1","0"
"cellid_000002422-1","3"
"cellid_000002424-1","24"
"cellid_000002425-1","6"
"cellid_000002426-1","0"
"cellid_000002428-1","22"
"cellid_000002432-1","0"
"cellid_000002434-1","24"
"cellid_000002435-1","24"
"cellid_000002438-1","0"
"cellid_000002440-1","0"
"cellid_000002442-1","0"
"cellid_000002443-1","0"
"cellid_000002444-1","24"
"cellid_000002445-1","25"
"cellid_000002447-1","0"
"cellid_000002448-1","6"
"cellid_000002449-1","3"
"cellid_000002450-1","0"
"cellid_000002451-1","24"
"cellid_000002452-1","0"
"cellid_000002453-1","0"
"cellid_000002454-1","0"
"cellid_000002455-1","0"
"cellid_000002456-1","0"
"cellid_000002457-1","0"
"cellid_000002458-1","3"
"cellid_000002459-1","3"
"cellid_000002460-1","6"
"cellid_000002461-1","0"
"cellid_000002462-1","6"
"cellid_000002463-1","0"
"cellid_000002464-1","0"
"cellid_000002465-1","24"
"cellid_000002466-1","0"
"cellid_000002467-1","0"
"cellid_000002468-1","0"
"cellid_000002469-1","0"
"cellid_000002471-1","0"
"cellid_000002472-1","0"
"cellid_000002473-1","0"
"cellid_000002474-1","24"
"cellid_000002476-1","0"
"cellid_000002479-1","24"
"cellid_000002481-1","0"
"cellid_000002482-1","6"
"cellid_000002484-1","3"
"cellid_000002486-1","0"
"cellid_000002490-1","0"
"cellid_000002492-1","0"
"cellid_000002493-1","0"
"cellid_000002494-1","0"
"cellid_000002495-1","0"
"cellid_000002497-1","5"
"cellid_000002499-1","0"
"cellid_000002500-1","0"
"cellid_000002501-1","3"
"cellid_000002503-1","0"
"cellid_000002504-1","0"
"cellid_000002505-1","24"
"cellid_000002506-1","24"
"cellid_000002507-1","0"
"cellid_000002508-1","24"
"cellid_000002510-1","0"
"cellid_000002512-1","24"
"cellid_000002514-1","0"
"cellid_000002520-1","0"
"cellid_000002522-1","0"
"cellid_000002523-1","0"
"cellid_000002524-1","24"
