"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","error_msg","av_q.value","cluster"
"9035","LOC111588819",1.58625324108452,0.0469408041192518,0.462818064738433,0.617119095222495,-1.12343517634609,0.0610625802469603,0.038658648319368,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9036","enox1",-0.17111495987248,0.55555386286475,-0.272157017933023,0.406488877480609,-0.101042058060543,0.718243609073429,0.703600319104579,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9037","lmln",-1.09720663509848,0.0813204764825299,-1.12981889504567,0.130932563697346,-0.0326122599471932,0.965979765432436,0.146516190390658,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9038","LOC129349952",19.4141006238053,0.99935504575162,-35.210831709627,0.999997352320938,-54.6249323334323,0.999995892466805,0.999999673287812,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"9039","LOC129349953",33.4486277910642,0.999997698235522,34.0132247202926,0.999997659382832,0.564596929228408,0.694219892902255,0.926075152002541,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9040","itgav",1.01611383620014,0.0377534226782601,1.05459551306444,0.0412820363619925,0.0384816768643006,0.907400358113755,0.0928409472395226,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9041","LOC111587262",-0.371418463023768,0.695410097096184,-0.914564117400112,0.464799376502528,-0.543145654376344,0.641472098401991,0.764266725253335,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9042","man1a2",-0.218390804437481,0.467274086817081,-0.00219140734291674,0.994681268614085,0.216199397094564,0.439729519244218,0.66083138325947,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9043","LOC129350022",0.609036055082649,0.602592751971299,-0.264476178482362,0.855119048832886,-0.873512233565011,0.460129304726482,0.715372634388448,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9044","tent5c",0.27998543073767,0.812440278071064,-0.264297180019776,0.854181372285225,-0.544282610757446,0.643120095089595,0.891379397818553,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9045","gdap2",-0.0566309230869612,0.915534918769206,-0.380512084312159,0.54783882930795,-0.323881161225198,0.553175876735028,0.80012935372657,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9046","wdr3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"9047","LOC129349989",-356.76632509721,0.999979380546585,33.4252352778751,0.999997665767053,390.191560375086,0.999959823816649,0.999999998727989,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9048","tbx15",31.5371831017179,0.999997512807428,-5757.19900334794,0.999686680016158,-5788.73618644966,0.999564714795085,0.999999851183227,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9049","wars2",0.96674413773505,0.376451679209137,0.808819925418904,0.490246113371572,-0.157924212316146,0.8299589124719,0.676201167461524,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9050","pla1a",-1.98079806793952,0.127706850395185,-2.20396897966241,0.134717355310281,-0.22317091172289,0.887295772543248,0.187363917878402,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9051","popdc2",-34.6477676611583,0.999996432482892,-33.197189654111,0.999997476995717,1.45057800704725,0.999999911300934,0.999999999985005,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9052","LOC111570576",0.0684414489523767,0.936598119040467,0.613663538216914,0.479239143697921,0.545222089264538,0.415243445148997,0.657252961300042,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9053","gtdc1",0.799091719017598,0.476199269919272,1.73057055687915,0.11648765124207,0.931478837861557,0.142768815491207,0.15966254510331,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9054","zeb2a",-0.131561565508913,0.916077431407776,-0.272826713913745,0.849676034965937,-0.141265148404832,0.90980008499348,0.982186845101666,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9055","acvr2aa",0.202749859255611,0.720240984326929,-32.4515075919948,0.999994026143346,-32.6542574512504,0.999993988820008,0.937882163742946,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9056","epc2",33.4122187747517,0.999997700741005,33.9835885837764,0.99999766142224,0.571369809024674,0.692938336766281,0.925415479134648,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9057","LOC111581850",0.343467670159078,0.449527473236046,-0.181243884398142,0.736150490694867,-0.52471155455722,0.228777279441129,0.438511714439389,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9058","si:ch211-67e16.4",-34.3444144014793,0.999996463717746,-35.4688872655872,0.999997332909614,-1.12447286410788,0.9999999317157,0.999999999984592,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9059","ttll4",-0.146959069855781,0.865924164659253,-0.214013967903273,0.819825430626559,-0.0670548980474917,0.936493468379794,0.973295762483553,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9060","si:ch211-67e16.11",-32.5117840829316,0.999996256317597,-0.287416085880956,0.841461632280277,32.2243679970506,0.999996289413122,0.980193923238168,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9061","cgasa",22.1936736141521,0.999844393429514,-18.5132285402874,0.999998607973968,-40.7069021544395,0.999996939035991,0.999999980975478,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"9062","LOC111586937",-0.312885487940255,0.444789736368878,0.255865071843813,0.544118947560263,0.568750559784068,0.116784231045348,0.289627710943342,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9063","kalrna",0.234304566801963,0.375521878085051,0.160483601326923,0.585050988013785,-0.0738209654750397,0.756680189530168,0.674997812036995,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9064","LOC111586133",-30.1472390757334,0.99999631935783,-28.1747741698155,0.999993271572694,1.97246490591786,0.999999785580089,0.999999999953804,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"9065","LOC118471551",30.455575354862,0.999993072643704,30.5887196816627,0.999993042358997,0.133144326800746,0.886561822762907,0.989882755022654,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9066","ndufa10",-0.825119733641654,0.334162499111318,0.220711853483515,0.777949223090512,1.04583158712517,0.174514099151315,0.382869040005505,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9067","LOC118471042",32.1481450011081,0.999997754951951,-21.1433017254169,0.999998918081895,-53.2914467265249,0.999995992738534,0.999999999983429,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9068","LOC129349955",33.6880119825155,0.999997664526114,-6844.27182584652,0.999651148171011,-6877.95983782903,0.999482810409763,0.999999789913424,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9069","cntnap5a",0.0915000221647809,0.711329488351961,-0.474998890364223,0.100911153616349,-0.566498912529004,0.0207670606799665,0.064713644647741,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9070","si:ch211-153b23.3",-6145.58717097657,0.9996465887383,38.8382432382602,0.999997307478313,6184.42541421483,0.999363218971601,0.999999681523127,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9071","si:ch211-153b23.4",33.6159769138314,0.999997669520057,-20.1054365506438,0.99999897522794,-53.7214134644751,0.999995960407095,0.999999999982918,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9072","parp4",0.531862834004572,0.512281535498954,0.0758528118289068,0.935788255834624,-0.456010022175665,0.523682815645295,0.714649834253652,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9073","LOC111584947",-0.323627353123701,0.316790230696866,-0.148401897402798,0.674571967420492,0.175225455720903,0.570120494193477,0.59295250421405,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9074","LOC129350081",33.8927314595958,0.999997650333617,-12392.5176361985,0.999368354700201,-12426.410367658,0.999065593690759,0.99999931425255,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9075","LOC129350085",0.549313494423192,0.634398655030072,-0.297597703441047,0.83845808599169,-0.846911197864239,0.466809928126625,0.72629863159872,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9076","rif1",0.0965861044376063,0.895554149328164,-1.34889710388372,0.257021372801259,-1.44548320832132,0.185226054671389,0.412197518831369,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9077","tnfaip6",33.8927314595958,0.999997650333617,-12392.5176361985,0.999368354700201,-12426.410367658,0.999065593690759,0.99999931425255,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9078","itgb5",0.351723870839938,0.505426853573063,-0.217835931866998,0.730693824072203,-0.569559802706936,0.267235471923459,0.501000623762113,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9079","rbm44",-36.3600347430077,0.999996256178833,-43.0582543065833,0.999996762225575,-6.69821956357556,0.999999593246535,0.999999999980758,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9080","etv5a",-0.321986530464074,0.45244942216222,-0.302233490207283,0.528608407567407,0.0197530402567906,0.962481474553245,0.732598373085119,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9081","LOC111578199",-0.422823856747249,0.196757304643316,0.0574108852104973,0.868253882308202,0.480234741957746,0.112580699739731,0.21956482202931,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9082","LOC111586606",-83.328900697725,0.999995208045696,38.5762555401201,0.999997325641018,121.905156237845,0.999987448001424,0.999999999870641,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9083","LOC111586587",-0.831944371269808,0.56166094227397,-40.0113175370116,0.999996991340621,-39.1793731657418,0.999997053898852,0.845000318644954,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9084","sgo2",-0.56845591640027,0.633411800173628,-0.940885043091332,0.469655161922909,-0.372429126691062,0.784477807847658,0.754636658970281,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9085","pikfyve",0.0143077388937166,0.981375657819094,-0.169270744414654,0.810845938354102,-0.183578483308371,0.759917068645797,0.951414837192179,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9086","LOC111583817",0.917609720922654,0.265110125003715,0.979475279916337,0.257732191208546,0.0618655589936825,0.909310685723783,0.494933274227822,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9087","sf3b1",0.0437536367023575,0.87944261059433,0.194747837286798,0.535737002879233,0.15099420058444,0.559039804607024,0.785952572960886,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9088","coq10b",1.05551781965548,0.445062822377453,-0.143035091314128,0.930619564405644,-1.19855291096961,0.364033572696697,0.570878446875459,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9089","hspd1",-0.0930615977150071,0.963425347376374,0.23192137612687,0.909235020429359,0.324982973841877,0.856654025906255,0.983124087498394,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9090","LOC111583822",-0.645083892199067,0.251945494524813,-0.258632439727886,0.6512679757246,0.386451452471182,0.48073156467556,0.509618041550811,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9091","rftn2",-0.813820266360838,0.334075943024892,0.246139795753078,0.748277963675341,1.05996006211392,0.160358924340539,0.362546533694581,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9092","LOC129350019",-0.811613541160069,0.57098238215965,-0.29911012267972,0.836604494424121,0.51250341848035,0.72198254661746,0.848294876130552,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9093","lats2",18.4443239637205,0.999057255766303,19.0514578640254,0.999026223362689,0.607133900304937,0.673728881775171,0.915178338779957,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9094","LOC111567532",0.457458276255699,0.366042972802794,0.229976039562439,0.684509911169632,-0.22748223669326,0.597391180199826,0.637616399984358,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9095","mylka",-0.0913162489761889,0.941812311020867,-41.496544515584,0.999996879658669,-41.4052282666078,0.999996886525213,0.997339613247691,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9096","ube2g2",-35.313352165163,0.999996363950797,0.171134132687049,0.858380044210436,35.48448629785,0.999996346329924,0.984206226038027,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9097","LOC111580797",32.6016931060285,0.999997674311317,-1085.16071460974,0.999943839794711,-1117.76240771577,0.999915949622465,0.999999994447333,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9098","si:dkey-230p4.1",0.9914289462685,0.375950859506181,0.852618933509343,0.476368864780542,-0.138810012759157,0.852443297615161,0.675668394331113,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9099","ccdc141",-33.2840699085403,0.999996532577145,-0.237880461960357,0.869992424497964,33.0461894465799,0.999996557358734,0.986695670569172,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9100","ttn.2",0.626931173091189,0.20423246619907,0.871288417616023,0.0992857320449989,0.244357244524834,0.535439662852211,0.254071179576437,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9101","LOC111586684",-0.773949690296255,0.465814891711565,-0.903462706866583,0.47868953430503,-0.129513016570328,0.917405486333013,0.698460427523849,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9102","serinc1",-0.279491420254512,0.258181922592456,-0.0197005370911745,0.941561199722009,0.259790883163337,0.260216593431682,0.394660805610057,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9103","slc35f1",-1.75355383681013,0.041946574663055,-0.515319453972928,0.470168767028928,1.2382343828372,0.163863725599361,0.126232221178928,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9104","nus1",0.228726738005979,0.714794571384378,-0.543535653887418,0.499583664375478,-0.772262391893397,0.258149050950451,0.52549739692826,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9105","hsf2",0.00823302765139617,0.986387241098122,0.200545280124757,0.697966354542652,0.192312252473361,0.648553576848377,0.885173836139165,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9106","cep85l",-1.03926107662455,0.195461235991098,-0.906072770648084,0.318634317286507,0.133188305976466,0.886571439937469,0.37955111422844,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9107","mcm9",-0.774910409023293,0.373285794355434,-33.7234787609575,0.999997308442532,-32.9485683519342,0.999997370290122,0.672772125352507,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9108","gja1b",-0.638582909401424,0.386588470170161,-1.65097643829583,0.15327147945604,-1.01239352889441,0.368059298154186,0.33612171346757,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9109","LOC118469213",-35.0845223255411,0.999996387512326,-33.2725186567249,0.999997478871445,1.81200366881613,0.999999889416623,0.999999999984758,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9110","LOC129350233",-1.96791940233091,0.118786932270061,-1.36223874775146,0.270968356009272,0.605680654579451,0.685735031318638,0.233797382676893,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9111","sh3bgrl2",-0.116998441557844,0.744891037069041,-1.0474328383205,0.0280622110265605,-0.930434396762654,0.0295568190428877,0.0590004351388287,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9112","lca5",-109.827950819827,0.999988691534264,-30.3656552769597,0.99999771664821,79.4622955428675,0.999995174603683,0.999999999895467,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"9113","rps12",0.511550089826669,0.293763163112782,0.112702157182918,0.832151048820099,-0.398847932643751,0.352974980907221,0.477006387679121,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9114","LOC111588224",33.3414174521553,0.999997671620425,-3362.86166553055,0.99982791992754,-3396.20308298271,0.999744621804245,0.999999948773626,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9115","zgc:153284",-34.5928099221268,0.999996407430939,-51.9782842692809,0.999996091482059,-17.3854743471541,0.999998941116844,0.999999999977865,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9116","gopc",1.12056330155866,0.306699817682518,-0.253481163060687,0.859699369253504,-1.37404446461935,0.205644251995717,0.310695010111035,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9117","LOC129350122",34.4375406119507,0.99999763018357,-20010.2276988094,0.998984170508493,-20044.6652394214,0.9984927381075,0.999998215697342,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9118","pinx1",1.21224911517126,0.261967504262134,1.2697438511832,0.258326052466992,0.0574947360119336,0.926553750067179,0.502052019423595,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9119","tdh",-33.5287908018592,0.999996521171236,-0.299912493736318,0.834745560862023,33.2288783081229,0.999996552289096,0.978474087220947,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9120","mtmr9",1.12145215300424,0.152438609639487,0.40147499766687,0.654909441176329,-0.719977155337366,0.233946122529889,0.229908746536195,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9121","xkr6b",-0.563320655237361,0.479690689728985,-0.30002838537577,0.72557099041264,0.263292269861591,0.741976481084183,0.778609415937588,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9122","ccm2",47.3589096934858,0.999996716769843,-1130.87170296451,0.999942359584161,-1178.230612658,0.999911402703192,0.999999993826566,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9123","LOC111569151",24.8654476950742,0.999910684827805,-3.48536815221022,0.999997540365045,-28.3508158472844,0.9999795950528,0.999999993407712,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9124","tbpl1",0.363648594496374,0.773849549485048,1.18877697524424,0.332678799945702,0.825128380747868,0.345930461047911,0.498466075377572,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9125","sgk1",0.409984554248317,0.367027106032413,0.576247199506254,0.23498432233461,0.166262645257937,0.648736857778478,0.491591141744608,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9126","aldh8a1",-93.7978913843212,0.999990342177022,18.9574576819498,0.999577756108699,112.755349066271,0.999988390113883,0.99999985986557,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"9127","hbs1l",-0.78782971171086,0.0827717961497652,-0.935619854995582,0.0834880627677814,-0.147790143284722,0.775977660858777,0.128940469215573,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9128","myb",-6145.58717097657,0.9996465887383,38.8382432382602,0.999997307478313,6184.42541421483,0.999363218971601,0.999999681523127,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9129","LOC111586697",0.0345424087456363,0.968649294168142,-0.982283002083882,0.437053188776752,-1.01682541082952,0.370611153590389,0.6597239470847,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9130","LOC111586698",-29.8874358613968,0.999998247454815,32.4935570714539,0.999997682025357,62.3809929328507,0.99999357692358,0.999999999963378,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9131","armc1l",32.9634063375297,0.999997714760528,-1015.87370416927,0.999948221020471,-1048.8371105068,0.999921132474556,0.999999995110654,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9132","map7b",1.17822919758442,0.283086674839331,-32.9439758797841,0.999997469989599,-34.1222050773685,0.999997379504706,0.562082990336754,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9133","ppp1r14c",-0.0413582934990694,0.95183778449384,-0.118939797255732,0.874697086862828,-0.0775815037566628,0.909178302195789,0.987105041421832,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9134","LOC118469454",-0.114220805960839,0.927857048401729,1.17390641271632,0.311323475593005,1.28812721867716,0.151047686530089,0.288532710685257,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9135","iyd",-34.239483716275,0.999996474521963,-35.4244212397315,0.999997336253247,-1.18493752345654,0.999999928043947,0.999999999984665,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9136","sec63",0.746775807588882,0.389130293133898,-0.322033772687719,0.765133718610927,-1.0688095802766,0.213500601516377,0.384818518397661,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9137","LOC129350272",-34.7759327153604,0.99999641581752,-0.976829749849958,0.440138505637085,33.7991029655104,0.999996516494505,0.74233057456956,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9138","LOC118470170",-1123.59892388529,0.999935061147828,33.7904848835561,0.999997640260048,1157.38940876885,0.999880829075604,0.99999998884163,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9139","LOC129350273",-0.80161176401009,0.576414016130008,-32.9808458988957,0.9999974743965,-32.1792341348856,0.999997535782235,0.855530153876347,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9140","lratd1",34.6023198217712,0.999997592337115,-174.462484456157,0.999991090070214,-209.064804277928,0.99998427932838,0.999999999801344,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"9141","nbas",-0.395721388513332,0.218224028695236,-0.264225782839752,0.455625141459745,0.13149560567358,0.67566569788477,0.467949816574686,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"9142","ddx1",-0.0906182817970198,0.909330685211852,-0.631382854905209,0.495684634518078,-0.54076457310819,0.522916682804097,0.760827498924939,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"9143","LOC111586805",-0.105630068183492,0.890652610202348,-1.33632314130542,0.265782018297009,-1.23069307312192,0.269138100313606,0.501519245769858,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
