,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
secisbp2l,0.20080937,0.04391617,0.3032297,0.1171656,0.15241508,0.14129943,0.09386399,0.07220181,0.18399855,0.064026594,0.032393016,0.04391836,0.06114153,0.057213984,0.1198636,0.048425853,0.04775711,0.15189467,0.14330791,0.12113491,0.062434662,0.16456223,0.23217787,0.031610638,0.19198863,0.14189623,0.08761127
LOC111565759,0.016166167,0.00097324024,0.0066768792,0.0070268586,0.009229315,0.0036876474,0.022235084,0.0016985799,0.0020773886,0.0031003389,0.0030469412,0.0018662913,0.001783972,0.0038491408,0.06998994,0.012882208,0.0022493612,0.0042280867,0.0031837567,0.0029597455,0.0027632392,0.0058789724,0.09988675,0.00666417,0.015427749,0.009413579,0.029520776
LOC129349512,0.0017467068,0.00069664,0.00059437635,0.005935435,0.0026901474,0.0047376207,0.0023180828,0.0039061587,0.004961554,0.0013844396,0.0016450225,0.0022074976,0.0021914018,0.00371121,0.0015067093,0.01662299,0.0020943265,0.0018723855,0.0086995205,0.0069441386,0.0063494537,0.007117989,0.003510084,0.0026311125,0.0035058358,0.0091929175,0.034590248
fbn1,0.0014869404,0.0467778,0.056561753,0.0017935182,0.0016893081,0.0020560953,0.0012087494,0.0020314225,0.0019296656,0.0037285022,0.0013467348,0.0010798845,0.0061897715,0.0026863606,0.001477569,0.014764365,0.0034239118,0.012962408,0.0025404124,0.0034875695,0.004980653,0.004422027,0.042563237,0.004889468,0.011552357,0.0056420504,0.034883514
dut,0.02962932,0.0068158973,0.0016203632,0.018162005,0.012435922,0.018354895,0.027790675,0.007004885,0.029070543,0.0076184003,0.010708198,0.0034795823,0.009870335,0.0049840077,0.036998294,0.013863396,0.008059393,0.025426205,0.01516598,0.02442736,0.0033337132,0.03312442,0.046387084,0.012128448,0.010594437,0.04209548,0.10845519
slc12a1,0.14079402,0.020515602,0.0053569432,0.09503534,0.017412754,0.11595763,0.07690538,0.035590764,0.037708126,0.039352868,0.03137113,0.008924736,0.030741448,0.09032162,0.041817065,0.015583916,0.016032865,0.025259411,0.03313534,0.031742238,0.016316023,0.082290314,0.038030114,0.0321209,0.074339785,0.024705812,0.04292576
ctxn2,0.1934397,0.004922164,0.0029338638,0.10459123,0.0059596268,0.15046427,0.09313334,0.029192265,0.026695827,0.030774066,0.024747448,0.005766575,0.015485707,0.07499608,0.033123106,0.022980224,0.012449748,0.016904233,0.038348947,0.026482077,0.025287624,0.11785885,0.09503243,0.022850407,0.0785841,0.009652501,0.03066707
myef2,0.22207133,0.0966376,0.06894503,0.16493909,0.12401022,0.18202771,0.15289135,0.08590303,0.1752796,0.071661614,0.08786926,0.06325794,0.11115332,0.13249679,0.156052,0.100903,0.14242318,0.18007457,0.17044492,0.17556165,0.08866664,0.14947246,0.29048228,0.13251638,0.19924293,0.22327606,0.16089365
slc24a5,0.002607274,0.000490705,0.0005149897,0.0020475578,0.0036610118,0.0010464619,0.0021101367,0.0021762773,0.0027483413,0.0019275709,0.0011202104,0.00088282686,0.0013746915,0.0012327066,0.004554667,0.0031446014,0.0014922519,0.0014709918,0.0028874488,0.0025178648,0.002403957,0.0056708795,0.02182381,0.0033444602,0.0077565312,0.009606847,0.026917836
LOC111565754,0.03635272,0.03948526,0.08869753,0.023269981,0.013321359,0.02089084,0.045061685,0.005095485,0.014153849,0.032935925,0.042559043,0.02439801,0.027139738,0.13033794,0.056508508,0.03138329,0.09155183,0.006316471,0.022994116,0.009364865,0.008787695,0.07543777,0.15737587,0.011808443,0.040896412,0.09932204,0.050573777
rnf128a,0.0002243993,0.00033664814,0.00058578973,0.0007550178,0.0007181169,0.0008739347,0.0012243919,0.0015295632,0.0010754394,0.0013101886,0.0013430096,0.0031077443,0.0016005693,0.0014151653,0.0021940356,0.006357567,0.0022454765,0.002818619,0.0026321856,0.0027349303,0.003646447,0.0036713786,0.0037615807,0.004856786,0.004838814,0.008210335,0.019541442
sema6dl,0.22160599,0.2412159,0.30100897,0.1461095,0.021456933,0.11086429,0.16166021,0.02385307,0.048630472,0.14235035,0.12939966,0.08937959,0.1456416,0.61030054,0.2713014,0.16059639,0.37663203,0.030880671,0.103810325,0.025625737,0.06468767,0.2763219,0.93940306,0.029882224,0.20224415,0.31279224,0.2284815
LOC118470001,0.045347188,0.023889488,0.17867544,0.0015602505,0.0013262725,0.030625932,0.010257594,0.002747647,0.0019924005,0.016284041,0.0022367209,0.0023223667,0.028896984,0.18257535,0.033428334,0.017457958,0.00295047,0.007750379,0.023399122,0.00694971,0.0042626667,0.029377371,0.11797107,0.0108822035,0.03900796,0.11355821,0.05345006
dmxl2,0.8045651,0.07636544,0.0580594,0.40449998,0.60451293,0.50742906,0.2778112,0.3161577,0.86355793,0.20620559,0.14531514,0.09378284,0.30897266,0.18397802,0.56492895,0.15082121,0.25678563,0.43035418,0.78928274,0.50825053,0.1540797,0.46501088,1.2341752,0.1500428,0.5899361,0.44242555,0.060169224
gldn,0.0003919055,0.0006073409,0.0005793425,0.002909442,0.0034657293,0.0028001422,0.006448339,0.000983939,0.0024277898,0.0028681057,0.0017540846,0.0011454282,0.0020511202,0.0016453905,0.002965177,0.0020854115,0.0019505651,0.00645991,0.0029115728,0.002613259,0.0046211104,0.0057057147,0.0053898254,0.005148501,0.0047261943,0.010172633,0.07239315
LOC111565746,0.03614475,0.0009929572,0.0015221399,0.02320257,0.08861498,0.03307335,0.012415328,0.03446803,0.058260895,0.020925755,0.010051357,0.003953564,0.02391764,0.004992859,0.04307329,0.023307664,0.014656878,0.03749733,0.07588855,0.012922276,0.009466672,0.02294144,0.04285833,0.01634805,0.059386283,0.038555466,0.017643228
tnfaip8l3,0.035452433,0.03418799,0.10328271,0.0361536,0.13629434,0.061814055,0.052550644,0.105720535,0.24085963,0.016117714,0.0321187,0.005813218,0.014208557,0.26974392,0.06332504,0.010339362,0.04639331,0.02018948,0.23972426,0.011959947,0.0128888255,0.019863276,0.03427459,0.34229273,0.06465343,0.045503013,0.056166615
LOC129349365,0.00039936136,0.0023556803,0.001094807,0.0010824862,0.002214996,0.0018752203,0.0010547924,0.002046453,0.0038747618,0.0019876414,0.0020250864,0.0011458335,0.0014990511,0.007967108,0.0020326066,0.0016931358,0.0040199654,0.002010875,0.0057507213,0.0022002957,0.0027379638,0.002918547,0.006154122,0.022960356,0.010643244,0.008187701,0.055512823
scg3,0.52099454,0.04074434,0.035210796,0.47321346,0.60167974,0.46443853,1.0638312,0.13645928,0.41921368,0.23932454,0.25838536,0.06998516,0.78786236,0.11573854,0.38042405,0.09479278,2.0477304,0.3450004,0.2702731,0.29313475,0.10916279,0.5329813,0.6636903,3.7377307,0.43690768,1.5522164,0.18299846
lysmd2,0.09857036,0.012349607,0.015293325,0.05746328,0.058055468,0.05967331,0.06568856,0.0335568,0.09102269,0.029330347,0.0204764,0.0061104996,0.033755366,0.029906204,0.06531138,0.015904637,0.08075379,0.02993893,0.04448742,0.037471555,0.032067433,0.07285217,0.097515635,0.06057616,0.08841639,0.0715144,0.08770872
tmod2,0.05649827,0.015742766,0.01671507,0.03863132,0.04787419,0.050261345,0.033801354,0.022007613,0.047041293,0.011570217,0.013226023,0.012639966,0.025700364,0.02498966,0.011576683,0.020472813,0.06658285,0.033771742,0.0339368,0.016603213,0.018934257,0.034125213,0.10729395,0.025263645,0.049692187,0.072375655,0.018071134
leo1,0.08496687,0.016527213,0.0061456994,0.046654534,0.04169282,0.061761998,0.043764133,0.02100258,0.06304896,0.014792089,0.014573836,0.012888409,0.016517352,0.019856304,0.031663563,0.02548715,0.037992213,0.042484306,0.06133816,0.038949452,0.01499916,0.051705424,0.10752981,0.023106625,0.03444146,0.06282449,0.068431765
LOC129350374,0.0005627978,0.00058640697,0.00067423366,0.0013442547,0.0019335151,0.0016362967,0.0033445307,0.002021686,0.0026466053,0.0017278405,0.0018554936,0.0023662806,0.0022669202,0.002543722,0.005035647,0.0033356063,0.004299267,0.003530457,0.0057637235,0.005380915,0.007590791,0.010312417,0.006991435,0.013754416,0.014281617,0.03110205,0.033825856
mapk6,0.43116522,0.106943846,0.031420957,0.24046855,0.4324031,0.24979474,0.17116818,0.13010654,0.25039577,0.10836858,0.043637045,0.057971735,0.10709137,0.11355375,0.16863734,0.16079196,0.09667439,0.12559704,0.13183069,0.25575987,0.04868898,0.19698733,0.50712216,0.0806525,0.2610413,0.23094669,0.08705533
LOC118471234,0.057905152,0.01850421,0.017287256,0.035637487,0.0448123,0.05395482,0.049282398,0.027638104,0.05677924,0.016250111,0.010383164,0.020415453,0.01798018,0.029805556,0.04238848,0.018580355,0.0237549,0.023130845,0.043831695,0.03846528,0.0154487975,0.041742492,0.09889581,0.024729546,0.055709716,0.03311116,0.033050187
LOC111577620,0.0023514645,0.00048296497,0.00060020137,0.00094079,0.0015972744,0.0013812107,0.004359499,0.000961409,0.0017734586,0.0021935913,0.0009808496,0.001471939,0.002336333,0.0010820586,0.0039258054,0.0030814959,0.0026126448,0.0021159335,0.0023458672,0.0027050767,0.0024402211,0.0043326104,0.0029980664,0.003751516,0.004026041,0.014263208,0.034699425
usp8,0.14043854,0.02987875,0.04008056,0.07550358,0.05680387,0.09489474,0.07046265,0.037215378,0.100237876,0.04331987,0.02685307,0.032528996,0.047047824,0.03619287,0.0736528,0.04673829,0.04025923,0.0805704,0.07966699,0.084567666,0.041919522,0.10325947,0.17598963,0.034028903,0.08182709,0.119798,0.089851595
hdc,0.0002028398,0.0003870376,0.00055269187,0.0011025881,0.0010290318,0.0009346725,0.0021141693,0.0013980544,0.0015771498,0.0012845121,0.0012292422,0.001218194,0.0014230959,0.0014045136,0.003210146,0.0029720983,0.002311413,0.00228847,0.0029509163,0.002856196,0.003953183,0.005066949,0.0059083262,0.005955581,0.006250133,0.011425389,0.021540275
LOC111577621,0.006073237,0.0069851396,0.0015743194,0.0025800762,0.003870458,0.0042697606,0.0027085487,0.0019536777,0.0014971796,0.001655629,0.0010882552,0.0021264728,0.0020760726,0.0036700654,0.0021507281,0.0040733833,0.0029395113,0.002462001,0.0018905542,0.01189569,0.0023409936,0.0024930479,0.015629796,0.002883733,0.009759564,0.009641569,0.040010486
LOC129349535,0.0023838154,0.00469179,0.0006108961,0.0019166132,0.0019264711,0.0022191613,0.0040948642,0.002132262,0.0016518879,0.0014956215,0.0011560755,0.0015400518,0.0013434738,0.0029633362,0.0023935663,0.005756722,0.002803292,0.0024504364,0.002279164,0.0019120162,0.0021741372,0.004169762,0.024264403,0.00718705,0.009353209,0.006573057,0.020012928
zgc:158482,0.0013912327,0.084990196,0.024206232,0.0012760197,0.0010071789,0.003213053,0.0024243456,0.0019902852,0.0011129671,0.0033396727,0.0023365198,0.00184,0.0044563124,0.0028522627,0.0020758149,0.015898878,0.0014532859,0.0031073655,0.00290061,0.004273936,0.0033092299,0.0030551546,0.004253879,0.0030596599,0.0068140887,0.011761391,0.030207073
LOC129349407,0.004708572,0.00046855528,0.0004240467,0.0014549588,0.004446085,0.0063848365,0.0015707356,0.001566448,0.013218342,0.0023238494,0.0012820069,0.0009327904,0.0020679978,0.0019410524,0.003195936,0.0015826945,0.00213274,0.0020336849,0.0044262535,0.002284161,0.0022131465,0.0068517923,0.007720472,0.0030794262,0.0060442826,0.009195185,0.023105364
pde8a,0.5891961,0.32829887,0.3584102,0.52948797,0.31518906,0.53287226,0.5839886,0.20796458,0.3576355,0.19121762,2.3712022,0.06311937,0.37526625,0.35865515,0.28657565,0.19138294,0.37929037,0.23696092,0.37783033,0.21541104,0.10290966,0.41139713,0.646795,0.21064742,0.5501672,0.9502929,0.14709087
LOC111563916,0.0759539,0.02840392,0.026115807,0.05768608,0.053812347,0.06290911,0.05068662,0.036530815,0.07499119,0.02507685,0.02216117,0.029939853,0.031006025,0.031082613,0.06213677,0.025841413,0.04406338,0.06386739,0.040673524,0.067587815,0.014500941,0.051343285,0.10830734,0.04839945,0.044044044,0.07719344,0.07147541
LOC111563902,0.050666768,0.023021484,0.018352883,0.030378679,0.03650919,0.040072072,0.042147316,0.02597296,0.047553264,0.017564593,0.025547221,0.021832243,0.016215159,0.021580677,0.03899603,0.025843555,0.01656928,0.04680392,0.037195824,0.02139504,0.019226937,0.037430335,0.07068242,0.018427957,0.046098497,0.066614866,0.020929398
LOC111563893,0.07300392,0.018929228,0.019162264,0.05459231,0.058606606,0.06593782,0.03844003,0.03819781,0.061061114,0.02124521,0.026314005,0.03398926,0.03942985,0.0202354,0.044080477,0.0223938,0.042900663,0.06127467,0.07180826,0.048193414,0.021990065,0.04569897,0.13187796,0.020502904,0.08044265,0.09814974,0.033254854
homer2,0.055600666,0.015419993,0.014925515,0.29576916,0.04024798,0.17262821,0.09345816,0.053618982,0.051038433,0.045190427,0.13099886,0.008638986,0.22007453,0.0094714165,0.007572809,0.06126985,0.2772553,0.020669969,0.14263564,0.008838292,0.047942296,0.046353012,0.47602955,0.022075862,0.14007807,0.6477486,0.020116724
ramac,0.038559422,0.002365246,0.0028751187,0.029058432,0.015261407,0.033708557,0.02061763,0.004919536,0.028770808,0.008459148,0.0068554957,0.005536942,0.011454087,0.009255967,0.027552523,0.012676757,0.020313384,0.015776027,0.029775424,0.003296149,0.009986118,0.028372403,0.08328601,0.016247325,0.024844274,0.029797181,0.017274432
LOC111567331,0.12056859,0.018552478,0.020199116,0.06773403,0.068170145,0.083232485,0.062724404,0.026934631,0.097895116,0.030748598,0.021001691,0.015253728,0.037751645,0.02458945,0.05924242,0.02783627,0.06455776,0.07010206,0.08170355,0.0794605,0.019867161,0.14793906,0.16770878,0.034536768,0.123581514,0.109074704,0.0446991
LOC111567348,0.011378725,0.0013092514,0.0041086823,0.1209057,0.0030615136,0.03308405,0.04121325,0.001589322,0.074427694,0.014445896,0.035628516,0.0047243657,0.0015918779,0.0013266664,0.0069202567,0.002546072,0.060620748,0.088140175,0.04058118,0.0023504032,0.01470107,0.021434737,0.00859309,0.065071106,0.0073341634,0.013107823,0.021772716
zrsr2,0.0741748,0.027720427,0.017932128,0.05633441,0.058710985,0.06006545,0.056914978,0.0351287,0.06481657,0.031995233,0.027873911,0.041181568,0.029736618,0.033333812,0.06702346,0.032693826,0.049432907,0.04796083,0.060303014,0.044396475,0.026658516,0.06640752,0.09310384,0.030550303,0.05582308,0.05206031,0.13351454
LOC111567330,0.33865595,0.051187575,0.030928073,0.11101107,0.10147183,0.15184216,0.1290558,0.06720006,0.1539465,0.084188,0.049699314,0.048903555,0.05348699,0.04833932,0.13247783,0.063808404,0.077816054,0.15870477,0.12200923,0.12954527,0.0696256,0.20226543,0.3912777,0.075355254,0.17961937,0.22912477,0.095662124
phka2,0.18423308,0.06752186,0.032809913,0.13327679,0.078627504,0.12851581,0.13508745,0.06250192,0.22034119,0.055531964,0.030544592,0.052087564,0.052585147,0.06611591,0.11673853,0.04514684,0.054809418,0.093614526,0.09342483,0.12813194,0.076506324,0.16334605,0.28962836,0.05990811,0.09479548,0.14732845,0.07382855
ppef1,0.105113365,0.0033523245,0.0023230792,0.10656524,0.002689598,0.1325158,0.09825869,0.0027197632,0.0048640603,0.057829715,0.0046199337,0.008310486,0.008486639,0.011571564,0.029560814,0.012027942,0.038465288,0.026426258,0.027845593,0.03183975,0.01904351,0.05397754,0.050282117,0.3535123,0.06863256,0.21311742,0.021683764
rs1a,0.0010351536,0.00037761088,0.0004722728,0.0016068898,0.0009720902,0.0009416794,0.0008103514,0.0013693379,0.0013490861,0.005331348,0.001072634,0.0048258016,0.0011801127,0.0011040384,0.002434704,0.0016615074,0.0018763181,0.0021226557,0.099578194,0.020018881,0.0028873002,0.0062371516,0.007424191,0.0071787653,0.011204464,0.0949609,0.07056608
cdkl5,0.9250429,0.060102966,0.5286865,0.6289322,0.47096774,0.7717609,0.46523434,0.27391815,0.63128114,0.3132223,0.17105903,0.100255065,0.31093127,0.3053275,0.5898727,0.15804248,0.25009754,0.9076137,0.4411109,0.5297206,0.13165922,0.6523937,1.296244,0.18066095,0.9922026,1.194173,0.05661488
scml2,0.35029435,0.16654499,0.28138152,0.21559437,0.20888491,0.28698498,0.22021289,0.13754138,0.3348392,0.13440262,0.12570964,0.064303026,0.193734,0.18314606,0.24604751,0.1755474,0.17705497,0.26526624,0.24152818,0.23689759,0.07025484,0.2622839,0.49791688,0.19172809,0.3853893,0.25641593,0.1166054
LOC118470148,0.0026017756,0.0006811354,0.00040225819,0.0013553762,0.0025370764,0.0034260212,0.0012668037,0.0015574846,0.003860052,0.0019534146,0.0009861792,0.0032431735,0.002135283,0.0019678976,0.0015752059,0.0021094617,0.002766903,0.0027908909,0.003382911,0.008115946,0.0040862774,0.0033424813,0.012131265,0.0036877657,0.0058497917,0.007220944,0.043850902
nhsb,0.96249384,0.13933267,0.040124007,0.59449583,0.5742411,0.7464524,0.5620433,0.33443907,0.8475937,0.34719944,0.32657367,0.10387531,0.4216277,0.5391055,0.38040796,0.13654268,0.24267744,0.6256241,0.5517735,0.5398715,0.1669299,0.67040485,1.0476546,1.1522173,0.6943122,0.5871079,0.16190211
ace2,0.0846621,0.013140351,0.0034517846,0.04938488,0.04704606,0.06747869,0.04715586,0.024832385,0.07905973,0.0360683,0.027125672,0.026220616,0.029933205,0.04747556,0.030704701,0.017720833,0.023192275,0.054312058,0.052287128,0.04693331,0.028531577,0.055036187,0.13195762,0.104589656,0.046028875,0.050266948,0.060179252
il1fma,0.0007933104,0.0026647872,0.000614637,0.3143953,0.0009521154,0.0016308237,0.002894833,0.0008855332,0.0011532549,0.0055427044,0.0014756647,0.26423305,0.0016187561,0.07137768,0.004358166,0.0022105146,0.001846417,0.0057928413,0.0039636525,0.0044252966,0.14318158,0.0030598799,0.005431928,0.0060214833,0.0067627947,0.014043259,0.043554056
zgc:113276,0.0008649158,0.0017478117,0.0017153423,0.0031011193,0.0048327823,0.0060378644,0.0058722873,0.007861885,0.00720879,0.010432507,0.007950575,0.011041688,0.008648134,0.009836632,0.017506743,0.010130367,0.013224604,0.015643083,0.015532941,0.017541833,0.027655873,0.028138673,0.012755183,0.01951299,0.023642194,0.02944575,0.026829958
pir,0.016059835,0.016202612,0.0044190222,0.010935985,0.007142079,0.010327121,0.006729384,0.00381955,0.0075150323,0.0035141993,0.005988312,0.001904115,0.008583549,0.010513438,0.003948849,0.017368235,0.008869417,0.0046841456,0.0055138418,0.006008882,0.010409254,0.012299856,0.03613416,0.008602179,0.02792649,0.006039724,0.026609488
vegfd,0.00945897,0.008106051,0.0027343936,0.010082283,0.005933359,0.006984644,0.009230728,0.0028782696,0.003453964,0.006020083,0.0017224692,0.002450651,0.0058045434,0.007370561,0.0028097364,0.014289106,0.007982025,0.014919982,0.0021519652,0.0130315,0.005288143,0.016257433,0.08791277,0.0077854525,0.007860911,0.0058603208,0.042201426
LOC111566429,0.010127459,0.0006073809,0.0004023711,0.020354185,0.002076366,0.0032573706,0.0037460641,0.00087722635,0.0017332949,0.004452915,0.002427066,0.0010699757,0.0014476945,0.0015674538,0.006474983,0.002775309,0.0022381637,0.0036222422,0.0109308325,0.0020640257,0.0050676423,0.043285385,0.011375931,0.008207932,0.01151663,0.009856565,0.07796484
LOC129350612,0.0050302846,0.0010245558,0.00069618144,0.0051907725,0.0045591462,0.0062286453,0.002073666,0.0028610714,0.0059613064,0.0028309098,0.0023797797,0.0013560437,0.002509946,0.0027901353,0.0023421743,0.015432799,0.0043381597,0.0053417105,0.010022045,0.0057939133,0.00502045,0.008702508,0.018504523,0.0049193143,0.013883785,0.008797233,0.017120387
LOC129350625,0.00089884456,0.0010359514,0.0012202264,0.0021858232,0.0028955345,0.0037732287,0.0038197774,0.0037771873,0.004439379,0.0045900345,0.0048579285,0.005318779,0.00695191,0.006946877,0.0074194213,0.011508651,0.010459236,0.010629411,0.011928169,0.011526253,0.028088124,0.032310504,0.024051987,0.01948927,0.018046295,0.10508265,0.23556525
gpa33a,0.0008680841,0.0018527511,0.0023517937,0.0038442286,0.004686671,0.005999286,0.008401862,0.0077497186,0.009050689,0.00847054,0.009717657,0.008790232,0.008258117,0.013299323,0.0102115795,0.014675911,0.015576071,0.017252313,0.014221497,0.01859992,0.048994426,0.014989792,0.023157706,0.022601182,0.027871698,0.031051448,0.31540558
LOC111566424,0.0041980064,0.06220922,0.2314309,0.021990638,0.0009633008,0.017199013,0.006732226,0.0064385803,0.0040025534,0.0029671518,0.0028660975,0.0033860432,0.024427986,0.003534895,0.0035763304,0.05266682,0.0048816125,0.00646329,0.0026214686,0.005192784,0.005766804,0.014552095,0.013357048,0.007874114,0.037634302,0.009878506,0.040524334
ildr1a,0.0124611305,0.0017328251,0.0034124926,0.0061814412,0.0019091676,0.0051402594,0.013017009,0.003407037,0.0145719275,0.0032834457,0.0018985207,0.001253322,0.0031361089,0.0021038672,0.009205803,0.005356419,0.0047175963,0.0059837895,0.0057493458,0.0023423475,0.0027669664,0.009384824,0.009045625,0.007940168,0.01939866,0.0063443594,0.021665217
tmem39a,0.051010553,0.026112333,0.0136173405,0.033801496,0.018631216,0.047722146,0.061682317,0.026346864,0.027233016,0.014562481,0.0133562125,0.025318295,0.015885767,0.041705057,0.040566247,0.0656264,0.07708557,0.02496817,0.038386878,0.013327863,0.03834432,0.05630262,0.058617696,0.03766767,0.03464346,0.04826186,0.018170577
LOC111566425,0.00063982164,0.009501999,0.0004071688,0.00054316333,0.00092737295,0.0010670773,0.0007525945,0.003360276,0.00090696476,0.0011700303,0.0008619922,0.0009815947,0.0013619263,0.0010754898,0.0013513283,0.013817701,0.002260391,0.001641664,0.0019957977,0.0028483593,0.0026101456,0.0029351679,0.0029545638,0.0036152238,0.0041718036,0.007622598,0.029178064
LOC111566431,0.029270139,0.06137348,0.0041479943,0.007571072,0.0007018496,0.019512847,0.008904907,0.06553489,0.022399165,0.0033820274,0.035610158,0.003866325,0.0011111858,0.0029907878,0.0059148544,0.3036698,0.018924186,0.002685491,0.0032368284,0.01576517,0.012069638,0.002905035,0.012232627,0.003936331,0.0138948485,0.0221548,0.02383986
LOC118470075,0.00020931983,0.0006755827,0.0003834807,0.0011627481,0.00082970475,0.0010104852,0.0018656465,0.0014199403,0.00091149844,0.0010748905,0.0013964318,0.0012124167,0.0013222973,0.0012376594,0.002166887,0.005255582,0.0016411112,0.0020400647,0.003118939,0.0032346405,0.002880195,0.003378673,0.006688902,0.004113095,0.0045193587,0.007637677,0.016642315
LOC111566421,0.016249487,0.0043810154,0.0019449036,0.0070344945,0.0045621977,0.013187947,0.007548947,0.0032654258,0.008721651,0.0035104263,0.014323756,0.002259575,0.0070929453,0.003958118,0.036749944,0.016551612,0.008712732,0.008536059,0.004001697,0.0075517586,0.005530186,0.01089879,0.017560817,0.008873715,0.014848591,0.018427463,0.037453238
LOC111564828,0.23130733,0.02826739,0.012555257,0.13363048,0.14563452,0.18604751,0.112512775,0.09483397,0.20889208,0.063250184,0.036892205,0.025335182,0.059787728,0.05317809,0.08070011,0.056325838,0.06646372,0.15284401,0.14449482,0.18633169,0.2769487,0.124391764,0.19263063,0.028714132,0.2192367,0.059631687,0.034086436
